trajectory,family,run_index,role,model,state_representation,propagation,gamma_mode,region_basis,stage,field_excess_rel_l2,overall_rmse_K,overall_mae_K,overall_signed_error_K,overall_crps_K,top_1pct_rmse_K,top_1pct_mae_K,top_1pct_signed_error_K,top_1pct_crps_K,top_1pct_coverage_95,top_1pct_interval_width_95_K,peak_absolute_error_K,mean_posterior_sd_K
SpiralScanPath_5,Spiral,5,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.3629946309586762,0.488938962070009,0.15754379642708227,-0.01933861413000488,0.21981615982537847,3.787110068286196,2.676981807268095,-1.844371793362051,2.358883140460631,0.5,2.6407677282893256,8.10158461195266,0.6589251096435347
SpiralScanPath_5,Spiral,5,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.3607183830498973,0.48587294898052324,0.13815692302980195,0.004691988769448552,0.6531634516143301,3.8095434126312733,2.7084578678151208,-1.8733162149731823,2.2753536331937387,0.5769230769230769,4.773447700866963,8.102679882517464,2.635816963075176
SpiralScanPath_5,Spiral,5,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.42522907497963364,0.5727662197466524,0.3278807309351221,0.006291714894233706,0.5340159370635033,3.6446360439207,2.5009101206902926,-1.6114421507689873,2.1566103250752144,0.6153846153846154,4.09996054881377,8.219954507356363,2.022461807427277
SpiralScanPath_5,Spiral,5,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3591104856523156,0.48370717676892777,0.13800401804299647,0.003965438508836357,0.22852489845492646,3.7842735735303346,2.6980606632008017,-1.938670758107474,2.3833106590975763,0.5,2.758596467289373,7.2290283554461325,0.7159318740849034
SpiralScanPath_5,Spiral,5,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.36140482588142353,0.4867975594759469,0.15738857395596195,-0.020065164390617167,0.2196679957902024,3.7618509368911455,2.666584602653776,-1.909726336496347,2.347816603953736,0.5,2.6407677282893256,7.227933084881329,0.6589251096435347
SpiralScanPath_5,Spiral,5,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3591104856523156,0.48370717676892777,0.13800401804299647,0.003965438508836357,0.6530124992001024,3.7842735735303346,2.6980606632008017,-1.938670758107474,2.263176091775995,0.5769230769230769,4.773447700866963,7.2290283554461325,2.635816963075176
SpiralScanPath_5,Spiral,5,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.4236857248048798,0.5706873900114527,0.32772550846400184,0.005565164633621533,0.5338558319319971,3.6146334631488495,2.4905129160759714,-1.676796693903277,2.1441977437134057,0.6153846153846154,4.09996054881377,7.3463029802850315,2.022461807427277
SpiralScanPath_5,Spiral,5,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.5440883630423747,0.7328648327324537,0.0317654511545312,0.029124933652668165,0.1926258477199797,7.18344386605402,2.7582773192430636,2.7566658416482097,2.5973584091480952,0.7307692307692307,2.758596467289373,32.959264142188715,0.7159318740849034
SpiralScanPath_5,Spiral,5,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.5479831573503043,0.7381109618042968,0.0825084409426374,0.026653404655774024,0.1842281860023441,7.1876081465926775,2.738747342438352,2.735300248036306,2.5808392113124223,0.7307692307692307,2.672725271514631,32.98450970588652,0.6586961743367556
SpiralScanPath_5,Spiral,5,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3547577152902189,0.4778441726320568,0.023824370830207768,0.007162239898169188,0.18478120145770438,4.678599506344039,1.9990064824070477,0.7810808145171984,1.833273461613992,0.7692307692307693,2.758596467289373,17.18539108773325,0.7159318740849034
SpiralScanPath_5,Spiral,5,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3599080117559844,0.484781411901061,0.07439851151359195,0.00469071090127507,0.1762952852891576,4.6767443677132094,1.981327536808679,0.7597152209052944,1.8266138507548566,0.7692307692307693,2.672725271514631,17.21063665143106,0.6586961743367556
SpiralScanPath_6,Spiral,6,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.33782947649033523,0.47982291776175184,0.15416925083452157,0.05712833634213455,0.21923235013831413,4.26030750344824,3.3761659789422165,-2.4911473819981085,3.0043603143154796,0.23076923076923078,2.7388388415164595,7.9582904640151355,0.7159318740849122
SpiralScanPath_6,Spiral,6,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.33949381473050383,0.48218679565315614,0.17581031606170666,0.04240231125440103,0.20906034597064085,4.245865391148826,3.3546885470904066,-2.4586873127882187,3.0060032781922144,0.19230769230769232,2.597476190270752,8.009713578340381,0.6581050976686399
SpiralScanPath_6,Spiral,6,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.33782947649033523,0.47982291776175184,0.15416925083452157,0.05712833634213455,0.21895431927060144,4.26030750344824,3.3761659789422165,-2.4911473819981085,2.9509360307763406,0.3076923076923077,3.314235396009193,7.9582904640151355,0.7207487297884665
SpiralScanPath_6,Spiral,6,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.338867980976494,0.48129791709524444,0.17572653022042992,0.04316256823613083,0.20850429568989592,4.2340510275804935,3.336698090955917,-2.4380183906029695,2.9322192526264526,0.3076923076923077,3.0719938849182493,8.048720079814586,0.6617166450357009
SpiralScanPath_6,Spiral,6,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.33622938554712517,0.4775502910122113,0.1539574315018809,0.05659905783273832,0.2190309709017969,4.236696800082985,3.3601744734692782,-2.5376760182812634,2.988368808842547,0.23076923076923078,2.7388388415164595,7.234400825224782,0.7159318740849122
SpiralScanPath_6,Spiral,6,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.33786163548615245,0.47986859353689626,0.17559849672906605,0.04187303274500482,0.2088568316630094,4.22161539463524,3.3386970416174746,-2.5052159490713715,2.990011772719282,0.19230769230769232,2.597476190270752,7.285823939550085,0.6581050976686399
SpiralScanPath_6,Spiral,6,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.33622938554712517,0.4775502910122113,0.1539574315018809,0.05659905783273832,0.21875489710202123,4.236696800082985,3.3601744734692782,-2.5376760182812634,2.9349237665945482,0.3076923076923077,3.314235396009193,7.234400825224782,0.7207487297884665
SpiralScanPath_6,Spiral,6,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.33720947221038433,0.4789423188699044,0.1755147108877892,0.042633289726734594,0.20830309229117908,4.209396359003965,3.320706585482974,-2.4845470268861245,2.9162277471535205,0.3076923076923077,3.0719938849182493,7.324830441024176,0.6617166450357009
SpiralScanPath_6,Spiral,6,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.38809920160671124,0.5512215607428382,0.1710285343298857,-0.0425590331657696,0.24790742606567584,4.261657079572115,3.379077330409042,-2.4936383027852767,3.006796025125946,0.23076923076923078,2.7388388415164595,7.952370286154519,0.7159318740849122
SpiralScanPath_6,Spiral,6,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.3890948501765318,0.5526356913474253,0.18518278677477465,-0.05732420213684459,0.23778830806084758,4.253180388845128,3.3662743948047082,-2.469958271416177,3.0159625212716814,0.19230769230769232,2.624568857661759,8.001222140477978,0.6581038199659072
SpiralScanPath_6,Spiral,6,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.38809920160671124,0.5512215607428382,0.1710285343298857,-0.0425590331657696,0.6685035383907333,4.261657079572115,3.379077330409042,-2.4936383027852767,2.9432258882919373,0.34615384615384615,3.5025792373905937,7.952370286154519,2.6479138794122083
SpiralScanPath_6,Spiral,6,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.4283962407413378,0.6084558882373166,0.3283213239951242,-0.056838393552412506,0.5428914653824406,4.2205443278941726,3.3253239449246665,-2.4190432098849066,2.9430456064689494,0.2692307692307692,3.1146992428477587,8.05275241832544,2.033235063085797
SpiralScanPath_6,Spiral,6,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.38616092487708803,0.5484686050046372,0.17073413599682952,-0.04329465398444652,0.24761439048209122,4.230378159708794,3.3568514433967427,-2.5583063988951684,2.9845701381136425,0.23076923076923078,2.7388388415164595,6.946268055920143,0.7159318740849122
SpiralScanPath_6,Spiral,6,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3871151408148253,0.5498238883865861,0.18488838844171837,-0.05805982295552148,0.237494297742259,4.221092769829044,3.344048507792405,-2.534626367526064,2.9937366342593856,0.19230769230769232,2.624568857661759,6.995119910243602,0.6581038199659072
SpiralScanPath_6,Spiral,6,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.38616092487708803,0.5484686050046372,0.17073413599682952,-0.04329465398444652,0.6682123500775501,4.230378159708794,3.3568514433967427,-2.5583063988951684,2.9209711496672166,0.34615384615384615,3.5025792373905937,6.946268055920143,2.6479138794122083
SpiralScanPath_6,Spiral,6,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.42656054358912776,0.6058486274001305,0.32802692566206804,-0.057574014371089374,0.5425980160875657,4.187487576265332,3.303098057912367,-2.4837113059947935,2.9208197194566514,0.2692307692307692,3.1146992428477587,7.046650188091121,2.033235063085797
SpiralScanPath_6,Spiral,6,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.49559890292048403,0.7039045677994085,0.03146566359271283,0.028493876285900385,0.19259725402213396,6.895174341242636,2.6859971645821235,2.6839374031800807,2.532562859213638,0.7307692307692307,2.7388388415164595,20.56419458215555,0.7159318740849122
SpiralScanPath_6,Spiral,6,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.4998763708582051,0.709979902515112,0.08172835634058481,0.03903815559315157,0.18364561259848436,6.911756434613342,2.702778357415182,2.701397837742414,2.5442781615938497,0.7307692307692307,2.681988361132695,20.610024495183154,0.6583715550281888
SpiralScanPath_6,Spiral,6,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.34673182927633944,0.49246702724888597,0.024015293584604466,0.006256991054559534,0.1851916684836655,4.818133938469895,1.9828645388733719,0.7291027997883689,1.8304979205287775,0.7692307692307693,2.7388388415164595,8.513829080001187,0.7159318740849122
SpiralScanPath_6,Spiral,6,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.350973235848663,0.49849114361104835,0.07401308274973398,0.01680127036181076,0.17611142568739666,4.818930215207548,1.9892641914041747,0.7465632343507047,1.8310144473936347,0.7692307692307693,2.681988361132695,8.55965899302879,0.6583715550281888
SpiralScanPath_7,Spiral,7,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.3260086890246228,0.46344924825791356,0.15484646452256354,0.05410021704090248,0.2160747433816859,4.097933703800456,3.157848144776066,-2.665219017420576,2.780162081013096,0.2692307692307692,2.729583854375011,0.6507808071897898,0.7159318740849122
SpiralScanPath_7,Spiral,7,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.3278211544979229,0.46602582302224727,0.17630755156268552,0.027191656265411666,0.206615849509565,4.0952979736463835,3.1593038800857824,-2.663119819929947,2.7889317030762024,0.19230769230769232,2.750213956963445,0.6514394510064676,0.658460967202708
SpiralScanPath_7,Spiral,7,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.3260086890246228,0.46344924825791356,0.15484646452256354,0.05410021704090248,0.21583751345006455,4.097933703800456,3.157848144776066,-2.665219017420576,2.7451044840874066,0.38461538461538464,3.058767853790298,0.6507808071897898,0.7183680726561177
SpiralScanPath_7,Spiral,7,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.3260679022808923,0.46353342496862376,0.1760690263280976,0.029325720299693336,0.20615450615617378,4.063425011852651,3.1011930920780255,-2.5964351173649662,2.7028025040681647,0.34615384615384615,2.952793148778244,0.579083043309879,0.6607576270739917
SpiralScanPath_7,Spiral,7,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.325973080350588,0.463398627480712,0.15494470152390052,0.05357828592885132,0.21615635077037276,4.098279063506121,3.1710279090733398,-2.711694655107292,2.7908325166648966,0.2692307692307692,2.729583854375011,1.2640517786640544,0.7159318740849122
SpiralScanPath_7,Spiral,7,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.32778208160237865,0.46597027755773396,0.17640578856402248,0.026669725153360482,0.20669958863120036,4.095601384537182,3.1724836443830564,-2.709595457616663,2.799853127301274,0.19230769230769232,2.750213956963445,1.2647104224806753,0.658460967202708
SpiralScanPath_7,Spiral,7,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.325973080350588,0.463398627480712,0.15494470152390052,0.05357828592885132,0.21590500271141402,4.098279063506121,3.1710279090733398,-2.711694655107292,2.754358434914584,0.38461538461538464,3.058767853790298,1.2640517786640544,0.7183680726561177
SpiralScanPath_7,Spiral,7,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3259844190556312,0.4634147464201925,0.17616726332943453,0.02880378918764215,0.20621790954552527,4.063063745468946,3.114372856375295,-2.642910755051682,2.7117257384495392,0.34615384615384615,2.9527931487782464,1.1923540147841436,0.6607576270739917
SpiralScanPath_7,Spiral,7,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.36170744180272113,0.5141980801011814,0.16181870610496799,-0.05034263784537526,0.2368733360327768,4.092415761379116,3.15689853116515,-2.669695998394642,2.7790619275839696,0.2692307692307692,2.729583854375011,0.6314069220113652,0.7159318740849122
SpiralScanPath_7,Spiral,7,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.36153539318994526,0.513953498275791,0.17455090689185523,-0.07695035914807195,0.22633202977828418,4.089603646890984,3.1582103405232567,-2.6672984644515534,2.791393960852397,0.23076923076923078,2.7019284755081663,0.6317058671644418,0.6585516422255705
SpiralScanPath_7,Spiral,7,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.36170744180272113,0.5141980801011814,0.16181870610496799,-0.05034263784537526,0.653915214504329,4.092415761379116,3.15689853116515,-2.669695998394642,2.7174117161609894,0.46153846153846156,3.3401923321247318,0.6314069220113652,2.6164088037131026
SpiralScanPath_7,Spiral,7,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.42443809741741306,0.6033750749669817,0.3540430996383853,-0.08937073732788245,0.5459461650916805,4.079320880748079,3.1410880451908096,-2.6391600034044043,2.7195784532991567,0.34615384615384615,3.100130905207963,0.5636579284889649,2.0598331625761883
SpiralScanPath_7,Spiral,7,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3617409227015058,0.5142456760637897,0.16195524137338518,-0.05106804684106253,0.23699445948380365,4.094408541690911,3.175216503329538,-2.7342904340966117,2.794845560729809,0.23076923076923078,2.729583854375011,1.4837651532595828,0.7159318740849122
SpiralScanPath_7,Spiral,7,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3615637613817156,0.51399382608788,0.17468744216027243,-0.0776757681437592,0.2264532214307923,4.091531663096281,3.1765283126876422,-2.731892900153521,2.8072949728714955,0.19230769230769232,2.7019284755081663,1.4840640984126594,0.6585516422255705
SpiralScanPath_7,Spiral,7,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3617409227015058,0.5142456760637897,0.16195524137338518,-0.05106804684106253,0.6540269592663482,4.094408541690911,3.175216503329538,-2.7342904340966117,2.73109994290043,0.46153846153846156,3.3401923321247318,1.4837651532595828,2.6164088037131026
SpiralScanPath_7,Spiral,7,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.42440791549626783,0.6033321687833839,0.35417963490680254,-0.09009614632356971,0.546067866461365,4.080169942394962,3.1594060173551997,-2.703754439106376,2.7343559456652224,0.34615384615384615,3.100130905207963,1.4160161597371825,2.0598331625761883
SpiralScanPath_7,Spiral,7,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.502107452093959,0.7137887088649536,0.032527444190432984,0.029369326094326048,0.1936936156382561,6.99357527202401,2.798780222330768,2.7939137447503017,2.6652732037050018,0.6923076923076923,2.729583854375011,31.29511042993073,0.7159318740849122
SpiralScanPath_7,Spiral,7,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.5053265701099138,0.7183649605869901,0.08448438551615349,0.02971368083346327,0.1848284065594857,6.994931183229522,2.7972385130372768,2.792875697281901,2.6470864030042383,0.6923076923076923,2.7400403833985147,31.293399399116595,0.6585962300472575
SpiralScanPath_7,Spiral,7,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.20356526548553613,0.28938544412099654,0.018344273649595098,0.007441131332393993,0.17941133094530679,2.8273986267682463,1.442586424534382,0.8413058021537901,1.3048035260391613,0.7307692307692307,2.729583854375011,5.529401136460308,0.7159318740849122
SpiralScanPath_7,Spiral,7,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.21116427928884143,0.3001880924957378,0.07030636969932907,0.007785486071531236,0.1705906718329902,2.828499506598876,1.4412267769159104,0.8402677546853917,1.2897571458829102,0.7307692307692307,2.7400403833985147,5.527690105646229,0.6585962300472575
SpiralScanPath_8,Spiral,8,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.33449717574044086,0.48434701917824424,0.16535118688628334,0.05283075866018074,0.22084693993793217,4.276650808241705,3.3783399265218748,-2.815883750865013,3.004264918133169,0.2692307692307692,2.724384153952052,3.7355166028185067,0.7159318740849122
SpiralScanPath_8,Spiral,8,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.33500635744045504,0.48508430683418957,0.1899799025257701,0.03609434775300498,0.21195282324815587,4.227340302694372,3.317480744253303,-2.7555558430234837,2.964381987632573,0.3076923076923077,2.7083783501904817,3.7400168594355137,0.6584461979979349
SpiralScanPath_8,Spiral,8,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.33449717574044086,0.48434701917824424,0.16535118688628334,0.05283075866018074,0.22072000275601644,4.276650808241705,3.3783399265218748,-2.815883750865013,2.9790768767802054,0.3076923076923077,2.9845378177133304,3.7355166028185067,0.7179265730546744
SpiralScanPath_8,Spiral,8,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.33479893975963687,0.48478396906539734,0.19008603131668766,0.036534691815625416,0.21171666296549915,4.220917170216439,3.308665818822253,-2.747598744567986,2.929662214779235,0.3076923076923077,2.952307496558715,3.7481407562088975,0.6603743074926302
SpiralScanPath_8,Spiral,8,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3345886186356196,0.48447942715330955,0.16543203197565,0.05231058877906266,0.22093640955310967,4.279224413053874,3.390433870112271,-2.8616028242431706,3.0156481902188648,0.2692307692307692,2.724384153952052,4.266612591309354,0.7159318740849122
SpiralScanPath_8,Spiral,8,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3351005303962596,0.4852206678971198,0.19006074761513675,0.035574177871886825,0.21204032810368065,4.229982736874765,3.329574687843702,-2.801274916401643,2.975694000066345,0.3076923076923077,2.7083783501904817,4.271112847926361,0.6584461979979349
SpiralScanPath_8,Spiral,8,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3345886186356196,0.48447942715330955,0.16543203197565,0.05231058877906266,0.22080751070896967,4.279224413053874,3.390433870112271,-2.8616028242431706,2.9902714080206043,0.3076923076923077,2.9845378177133304,4.266612591309354,0.7179265730546744
SpiralScanPath_8,Spiral,8,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3349003922432151,0.4849308707780967,0.19016687640605434,0.03601452193450733,0.21179795123182574,4.2236730856852835,3.3207597624126493,-2.7933178179461433,2.9405641129638105,0.3076923076923077,2.952307496558715,4.279236744699745,0.6603743074926302
SpiralScanPath_8,Spiral,8,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.3799374088835314,0.5501438123048281,0.17524575222416727,-0.05419103329539183,0.24730484829109084,4.278552414399503,3.380429447026455,-2.8176298699890348,3.0061864650246473,0.2692307692307692,2.724384153952052,3.7293709667189887,0.7159318740849122
SpiralScanPath_8,Spiral,8,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.37830400158094707,0.5477786624157165,0.19179575778073396,-0.07061888464082951,0.23621743042704368,4.228546464541033,3.3188206789137555,-2.75653286215757,2.951637702213361,0.2692307692307692,2.6869889466147887,3.733686063945356,0.6584778918610954
SpiralScanPath_8,Spiral,8,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.3799374088835314,0.5501438123048281,0.17524575222416727,-0.05419103329539183,0.6606275371881576,4.278552414399503,3.380429447026455,-2.8176298699890348,2.964278174501895,0.38461538461538464,3.1725718019542475,3.7293709667189887,2.615527113849478
SpiralScanPath_8,Spiral,8,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.4494899762059637,0.650854912732638,0.379871960200011,-0.0959660760502781,0.55756121727512,4.211390528197188,3.295976515664902,-2.736482956140144,2.9258061695295337,0.34615384615384615,2.9919765075812714,3.754528551562771,2.0645656925346083
SpiralScanPath_8,Spiral,8,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.38010411122162474,0.5503851948527281,0.1753915861556827,-0.0549139944340098,0.24743214395003885,4.283279464420758,3.3972382849578233,-2.8811727903807047,3.0221677708317682,0.2692307692307692,2.724384153952052,4.467517819300042,0.7159318740849122
SpiralScanPath_8,Spiral,8,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3784746247905202,0.5480257223281849,0.19194159171224937,-0.0713418457794475,0.23634134745897462,4.2333786272536855,3.335629516845122,-2.820075782549242,2.9672930877335704,0.2692307692307692,2.6869889466147887,4.471832916526353,0.6584778918610954
SpiralScanPath_8,Spiral,8,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.38010411122162474,0.5503851948527281,0.1753915861556827,-0.0549139944340098,0.6607547311407975,4.283279464420758,3.3972382849578233,-2.8811727903807047,2.9800180427657357,0.38461538461538464,3.1725718019542475,4.467517819300042,2.615527113849478
SpiralScanPath_8,Spiral,8,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.44965378682224766,0.651092108109643,0.3800177941315265,-0.09668903718889611,0.5576846652701397,4.2166232477477115,3.312785353596271,-2.8000258765318184,2.9414760510712203,0.34615384615384615,2.9919765075812714,4.492675404143824,2.0645656925346083
SpiralScanPath_8,Spiral,8,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.5114681986329284,0.740598472510136,0.03289891273652068,0.02945102091778011,0.19380948111081178,7.25403955673054,2.8063114803345175,2.801450166632544,2.643983863349017,0.6923076923076923,2.724384153952052,33.34228610926982,0.7159318740849122
SpiralScanPath_8,Spiral,8,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.5152155445015977,0.7460245745311835,0.09003282335263274,0.03716612852211859,0.18603493476703992,7.256418473609198,2.827190047397553,2.82352157134496,2.661149957197275,0.6923076923076923,2.699066526255557,33.34316111309715,0.6586542561142538
