noise_sd,rep,target_frac_saturated_clean,actual_frac_saturated,Tmax,method,objective,success,field_rel_l2,peak_abs_error,peak_rel_error,sat_region_rel_l2,unsat_region_rel_l2,T0_hat,T0_true,T0_rel_error,A_hat,A_true,A_rel_error,xc_hat,xc_true,xc_rel_error,yc_hat,yc_true,yc_rel_error,sx_hat,sx_true,sx_rel_error,sy_hat,sy_true,sy_rel_error
80.0,0,0.1,0.113125,663.5329020507428,hinge,0.008407015377133061,True,0.13216937241474544,527.7558384535103,0.3369224269360019,0.22270572736163755,0.031440507463847286,479.41175951908355,473.15,0.013234195327239922,560.5841035824701,1100.0,0.4903780876522999,0.36314962999219724,0.4,0.09212592501950695,-0.18682103659915222,-0.2,0.06589481700423894,1.6152185632329725,1.25,0.29217485058637804,0.5428926802139756,0.45,0.20642817825327914
80.0,0,0.1,0.113125,663.5329020507428,censored,0.8984493679290484,True,0.06239619534189423,27.021763301784404,0.017250852398726008,0.08191888929543698,0.049478516678320685,481.995218879458,473.15,0.01869432289856917,1116.713039784789,1100.0,0.015193672531626444,0.382517191333816,0.4,0.04370702166546003,-0.19484472104244752,-0.2,0.025776394787762474,1.415750031586546,1.25,0.1326000252692369,0.4833339963748238,0.45,0.07407554749960847
80.0,1,0.1,0.11270833333333333,663.5329020507428,exact,0.005831060115416703,True,0.22909330836338293,841.7623512361545,0.5373860289502479,0.3919595657222352,0.03362371787306952,468.2714752163478,473.15,0.010310736095640186,256.82576294938303,1100.0,0.766522033682379,0.43360224097028305,0.4,0.08400560242570757,-0.2129924653691006,-0.2,0.06496232684550296,1.8978242100602336,1.25,0.5182593680481868,0.6927477483942821,0.45,0.5394394408761825
80.0,1,0.1,0.11270833333333333,663.5329020507428,discard,0.006134225462971707,True,0.29798212509683675,1024.2604144874322,0.6538938643953632,0.5068894764559437,0.05853829976934137,472.2676059990531,473.15,0.0018649350120403135,69.8845888758504,1100.0,0.9364685555674088,0.6683635072413903,0.4,0.6709087681034756,-0.24192453955407342,-0.2,0.20962269777036704,2.646076453278936,1.25,1.1168611626231488,0.8629660762903104,0.45,0.9177023917562454
80.0,1,0.1,0.11270833333333333,663.5329020507428,hinge,0.009248404902403168,True,0.13475311011582494,527.911672309376,0.3370219121848452,0.225980940606489,0.03808526327016478,486.44013812512856,473.15,0.02808863600365334,553.469668798776,1100.0,0.4968457556374764,0.41107085127931053,0.4,0.02767712819827628,-0.21606745456216112,-0.2,0.08033727281080552,1.4917935454500313,1.25,0.19343483636002504,0.558064188698099,0.45,0.24014264155133117
80.0,1,0.1,0.11270833333333333,663.5329020507428,censored,1.0017434062447648,True,0.0641758592849408,69.87142200109565,0.04460632618117865,0.08222873015000891,0.05269417720822545,489.92627211382705,473.15,0.035456561584755526,1152.1850913717608,1100.0,0.047440992156146174,0.40043397737649267,0.4,0.0010849434412316117,-0.20786291021759998,-0.2,0.03931455108799983,1.313602895434019,1.25,0.050882316347215274,0.48591672962176413,0.45,0.07981495471503137
80.0,2,0.1,0.11125,663.5329020507428,exact,0.005657507205348803,True,0.22896581006651473,838.7882170524579,0.5354873242193998,0.3917843019379924,0.0305606651719411,467.97609343489444,473.15,0.010935023914415176,260.27925895366513,1100.0,0.7633824918603044,0.39749652514371103,0.4,0.006258687140722474,-0.19672588472872962,-0.2,0.016370576356351946,1.8559779533519705,1.25,0.4847823626815764,0.6709353195867036,0.45,0.49096737685934133
80.0,2,0.1,0.11125,663.5329020507428,discard,0.0057147721583530745,True,0.13585629771912552,476.962342898069,0.3044955610480751,0.23113577557967832,0.025349123548815588,471.14566340999454,473.15,0.004236154686685907,620.4001127967994,1100.0,0.4359998974574551,0.39994730086095964,0.4,0.00013174784760094926,-0.1885372675914972,-0.2,0.05731366204251409,1.310160452216717,1.25,0.04812836177337356,0.47590589992247506,0.45,0.057568666494389
80.0,2,0.1,0.11125,663.5329020507428,hinge,0.008474824536390268,True,0.1171371936257067,466.5140223805206,0.29782529186357287,0.19816612539697767,0.026551212566928033,481.37524464970767,473.15,0.017384010672530256,620.6621382683022,1100.0,0.4357616924833616,0.40957624714317975,0.4,0.02394061785794932,-0.1955765264562861,-0.2,0.02211736771856959,1.4456456473464019,1.25,0.1565165178771215,0.5377746394455045,0.45,0.19505475432334335
80.0,2,0.1,0.11125,663.5329020507428,censored,0.8957356006037333,True,0.08725905104251624,224.61986850985886,0.1433986433161058,0.13831622508021027,0.041791353134729606,484.11031517896754,473.15,0.023164567640214653,1312.370620873831,1100.0,0.19306420079439188,0.411470515522218,0.4,0.028676288805545014,-0.19412586114404032,-0.2,0.029370694279798465,1.26704213069427,1.25,0.01363370455541606,0.4733779645953102,0.45,0.05195103243402258
