method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,peak_rel_error,true_peak_location,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,target_frac_saturated,observation_seed,actual_frac_saturated,threshold,noise_sd,lengthscale,signal_sd,scenario
censored sampled,0.029131543569772003,0.03194234251789336,1323.1498397771425,1333.3911666967729,10.24132691963041,0.007740111219267013,0.250429799426934,1331.4322842119916,280.3742766517717,901.7451638643087,1912.3838638324175,True,0.25,27,0.2727272727272727,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,27,0.2727272727272727,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.21823638126041295,0.28181475370050435,1323.1498397771425,869.9529440760256,453.1968957011169,0.34251366102077196,0.250429799426934,869.9529440760256,7.3656040555120015,855.516360127222,884.3895280248291,False,0.25,27,0.2727272727272727,840.05531621472,20.0,1.3547948167679966,500.0,unsat_mll_tuned
discard saturated,0.12189546186984394,0.15707109961446736,1323.1498397771425,1068.1995105982246,254.95032917891785,0.19268439712153768,0.250429799426934,1068.1995105982246,48.13623228373114,973.8524953221116,1162.5465258743377,False,0.25,27,0.2727272727272727,840.05531621472,20.0,1.3547948167679966,500.0,unsat_mll_tuned
censored Laplace,0.07796421443484529,0.0993919548401691,1323.1498397771425,1153.975051469131,169.17478830801156,0.1278576191616405,0.250429799426934,1153.975051469131,37.027503864736744,1081.4011438942468,1226.548959044015,False,0.25,27,0.2727272727272727,840.05531621472,20.0,1.3547948167679966,500.0,unsat_mll_tuned
censored sampled,0.07992128867909369,0.10209038540609419,1323.1498397771425,1149.4787888161784,173.67105096096407,0.131255769936242,0.250429799426934,1149.4787888161784,34.35804449963653,1072.6777575671842,1215.6050656825466,False,0.25,27,0.2727272727272727,840.05531621472,20.0,1.3547948167679966,500.0,unsat_mll_tuned
oracle true,0.015277579896181776,0.013092369311148561,1323.1498397771425,1301.0801170371906,22.069722739951885,0.01667968515468292,0.250429799426934,1301.0801170371906,7.3656040555120015,1286.6435330883871,1315.516700985994,False,0.25,27,0.2727272727272727,840.05531621472,20.0,1.3547948167679966,500.0,unsat_mll_tuned
exact clipped,0.22342736157512003,0.2897687378425199,1323.1498397771425,848.4744800251896,474.6753597519529,0.358746489235038,0.250429799426934,839.5882597439344,11.192394826987393,817.6511658830391,861.5253536048297,False,0.25,28,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.2760024138446158,0.35776524991156544,1323.1498397771425,904.6169802754179,418.5328595017246,0.3163155425935871,0.250429799426934,724.9252709838153,392.3853554085726,-44.15002561698702,1494.0005675846176,True,0.25,28,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.08974194926944946,0.11490638437089343,1323.1498397771425,1198.2664515593888,124.88338821775369,0.09438340576664223,0.250429799426934,1130.3574162483042,351.51145871053274,441.39495717566,1819.3198753209483,True,0.25,28,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.0472665701442961,0.05659732399485448,1323.1498397771425,1369.682875188142,46.533035410999446,0.0351683792810926,0.250429799426934,1327.2069422456389,267.14596645161714,900.0188441050952,1893.6841664606823,True,0.25,28,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,28,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.22066094925041252,0.2851997986055187,1323.1498397771425,857.4509352963054,465.6989044808371,0.35196233297301727,0.250429799426934,856.6103894156571,7.838357215149252,841.2472092739646,871.9735695573496,False,0.25,28,0.2545454545454545,840.05531621472,20.0,1.1792231030985245,500.0,unsat_mll_tuned
discard saturated,0.09157442206642598,0.117416929435221,1323.1498397771425,1134.6972085512666,188.45263122587585,0.14242727887690848,0.250429799426934,1132.5513334181674,58.13297402239677,1018.6107043342697,1246.491962502065,False,0.25,28,0.2545454545454545,840.05531621472,20.0,1.1792231030985245,500.0,unsat_mll_tuned
censored Laplace,0.062112409399621864,0.07894506494934865,1323.1498397771425,1190.5854393669724,132.56440041017004,0.10018850203125733,0.250429799426934,1190.1468897798122,50.18970304401616,1091.7750718135405,1288.518707746084,False,0.25,28,0.2545454545454545,840.05531621472,20.0,1.1792231030985245,500.0,unsat_mll_tuned
censored sampled,0.05934859506698375,0.0750750348650809,1323.1498397771425,1196.8135202339338,126.33631954320867,0.0954814910188006,0.250429799426934,1196.2843784314584,50.30341292963473,1102.034645223303,1298.2890173971084,False,0.25,28,0.2545454545454545,840.05531621472,20.0,1.1792231030985245,500.0,unsat_mll_tuned
oracle true,0.007262991504404838,0.006335321601903148,1323.1498397771425,1312.6442555935341,10.505584183608335,0.007939829539924054,0.250429799426934,1312.6442555935341,7.838357215149252,1297.2810754518416,1328.0074357352266,True,0.25,28,0.2545454545454545,840.05531621472,20.0,1.1792231030985245,500.0,unsat_mll_tuned
exact clipped,0.2237635314867715,0.2899672616529454,1323.1498397771425,849.0217952142187,474.1280445629237,0.35833284357482964,0.250429799426934,841.6641486679076,11.192394826987393,819.7270548070123,863.6012425288029,False,0.25,29,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.258573907154527,0.3354048434731951,1323.1498397771425,882.8148174915036,440.33502228563884,0.3327930133444329,0.250429799426934,732.5158233511196,392.3853554085726,-36.559473249682696,1501.5911199519219,True,0.25,29,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.155275383119201,0.20051451853341104,1323.1498397771425,1011.6005918890729,311.54924788806954,0.2354602921922612,0.250429799426934,964.9407534196539,304.97323394475256,367.1932148879389,1562.688291951369,True,0.25,29,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.05581010128988617,0.06808619904110622,1323.1498397771425,1240.3564417529878,82.79339802415461,0.06257295699638936,0.250429799426934,1227.8823157142451,236.4291709681132,897.4814638528135,1745.930533291992,True,0.25,29,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,29,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.21867055794370327,0.282025291025218,1323.1498397771425,866.8674642187201,456.28237555842236,0.3448455812346044,0.250429799426934,866.7203940590956,7.3763798747326,852.2626895046197,881.1780986135715,False,0.25,29,0.2545454545454545,840.05531621472,20.0,1.350394185308364,500.0,unsat_mll_tuned
discard saturated,0.0896201095333012,0.11520919096361025,1323.1498397771425,1127.7582170250885,195.391622752054,0.147671576474637,0.250429799426934,1127.5765314565328,41.625201758993384,1045.9911360089059,1209.1619269041598,False,0.25,29,0.2545454545454545,840.05531621472,20.0,1.350394185308364,500.0,unsat_mll_tuned
censored Laplace,0.08104085018974778,0.10381284484958715,1323.1498397771425,1145.3805721574004,177.7692676197421,0.1343530885736144,0.250429799426934,1145.0200877816696,37.05829033509729,1072.385838724879,1217.6543368384603,False,0.25,29,0.2545454545454545,840.05531621472,20.0,1.350394185308364,500.0,unsat_mll_tuned
censored sampled,0.0793499189173048,0.10147180291676751,1323.1498397771425,1148.743467264222,174.40637251292037,0.1318115055981079,0.250429799426934,1148.4440953160558,39.64241089386502,1072.537878398378,1224.4883028568431,False,0.25,29,0.2545454545454545,840.05531621472,20.0,1.350394185308364,500.0,unsat_mll_tuned
oracle true,0.015019883738780913,0.012894728788689084,1323.1498397771425,1301.4265511352583,21.72328864188421,0.016417859858973382,0.250429799426934,1301.4265511352583,7.3763798747326,1286.9688465807824,1315.8842556897341,False,0.25,29,0.2545454545454545,840.05531621472,20.0,1.350394185308364,500.0,unsat_mll_tuned
