trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,observation_design,previous_posterior_design,prior_mean_field_rel_l2,prior_mean_peak_absolute_error_K,propagated_prior_sd_at_true_peak_K,propagated_prior_sd_hot_mean_K,uses_propagated_covariance,crps_estimator,previous_n_saturated,previous_saturated_fraction,previous_clipped_hot_mae_K,previous_posterior_hot_mae_K,previous_posterior_hot_95_coverage
SpiralScanPath_6,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.69040467376334,0.3390457040335928,0.32922650070179044,332.8537813167321,340.8819466097917,8.028165293059601,3.292627719934295,False,0.9984006397441023,0.9473684210526315,0.7265183741717196,1.3464287145984002,11.462025834392072,12.300336572478114,16.43458149994048,1.0,False,0.9473684210526315,12.300336572478114,16.43458149994048,2.265192529005626,2.9159421136087142,1.3464287145984002,1.4927681058260918,1.0967837451504618,1.0401951353361605,0.9174485347778205,0.6346944390550037,6.304797810920919,8.028165293059601,6.304797810920877,Spiral,6,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.33782947649033696,7.9582904640151355,0.0,0.0,False,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.401808793946929,2.0355564117669664,0.654320987654321
SpiralScanPath_6,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.69040467376334,0.33874468933922486,0.32873854939046193,332.8537813167321,340.9316378821474,8.077856565415289,3.3478593056927717,False,0.9984006397441023,0.9473684210526315,0.7260494031359277,1.3229318607829383,11.471838035414555,12.421544142256923,16.806923750680173,1.0,False,0.9473684210526315,12.421544142256923,16.806923750680173,2.175498417768973,2.8908582953329014,1.3229318607829383,1.4963359032194445,1.0767791996793623,1.0435493553050972,0.9098634864049541,0.6365988794480989,6.269597509310668,8.077856565415289,6.269597509310709,Spiral,6,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.33782947649033696,7.9582904640151355,0.6086702209740402,0.5131486828845898,True,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.401808793946929,2.0355564117669664,0.654320987654321
SpiralScanPath_7,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,295.8140795498944,0.37009156939501736,0.36442002006602414,334.45555342383483,332.9212473799098,1.534306043925028,3.3585083959829922,True,0.998000799680128,0.9473684210526315,0.7318566812537538,1.4159878632045042,11.449875140082645,12.124027528848288,17.423132488374055,1.0,True,0.9473684210526315,12.124027528848288,17.423132488374055,2.557241370720026,3.553515708369413,1.4159878632045042,1.6674346888096636,1.158083162147665,1.1865473292399722,0.9546834440837214,0.7426912824869734,1.0022296062201868,1.534306043925028,1.002229606220256,Spiral,7,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.37509314623409695,1.5336500172374485,0.0,0.0,False,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.4968012424373893,2.1202911782120935,0.6075949367088608
SpiralScanPath_7,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,295.8140795498944,0.3305497930495546,0.31833718443465714,334.45555342383483,333.8039550966782,0.6515983271566483,3.358508427192515,True,0.998000799680128,0.9342105263157895,0.7260674199371163,1.2545312857430966,11.444168597716319,12.17193212667452,16.238101340729152,1.0,True,0.9342105263157895,12.17193212667452,16.238101340729152,2.1298710589346346,2.81481973710032,1.2545312857430966,1.3698723403611486,1.0474934500550857,1.0030008146136713,0.8923994184195971,0.6374115258871711,0.7936252303005646,0.6515983271566483,0.7936252303005702,Spiral,7,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3260086890246305,0.6507808071899035,0.0,0.0,False,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.4968012424373893,2.1202911782120935,0.6075949367088608
SpiralScanPath_7,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,295.8140795498944,0.3320856488369904,0.3189539724751009,334.45555342383483,333.83012474726485,0.6254286765699817,3.397441095372339,True,0.9988004798080767,0.9605263157894737,0.7269511737366763,1.2667079645792219,11.44701927904503,12.44742208398522,14.567397425283952,1.0,True,0.9605263157894737,12.44742208398522,14.567397425283952,2.0938007974701205,2.813799907144355,1.2667079645792219,1.3818720972919016,1.0689848015326358,1.01711595130463,0.9105831567652282,0.6462404337162441,0.8447592861187385,0.6254286765699817,0.8447592861187045,Spiral,7,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3260086890246305,0.6507808071899035,0.5136140585793357,0.3717230169305948,True,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.4968012424373893,2.1202911782120935,0.6075949367088608
SpiralScanPath_8,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,295.9806504909343,0.37010277724589147,0.36511907022201184,332.0671634791022,328.10722043425073,3.9599430448514568,3.3585084128659446,True,0.9976009596161536,0.9342105263157895,0.7318664465444714,1.430905822590497,11.45484178484038,12.277279724106721,16.58129958028659,1.0,True,0.9342105263157895,12.277279724106721,16.58129958028659,2.540935794705866,3.5780187436214113,1.430905822590497,1.7213252387277354,1.1751722378078864,1.236652384489893,0.9606371420185509,0.7466548356183149,2.3209717693128464,3.9599430448514568,2.2330430611110748,Spiral,8,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3713440832491345,3.9541718807912503,0.0,0.0,False,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.37643008716828,2.098610895750184,0.4939759036144578
SpiralScanPath_8,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,295.9806504909343,0.34333107797780765,0.3293499816068097,332.0671634791022,328.32593510207613,3.7412283770260615,3.358508446644848,True,0.9984006397441023,0.9605263157894737,0.7278682142564593,1.3059467526224706,11.460352209630988,12.410611455328604,16.599833043440235,1.0,True,0.9605263157894737,12.410611455328604,16.599833043440235,2.102309771313137,2.822736035473431,1.3059467526224706,1.507853255264054,1.1011599445772762,1.144006066277222,0.9168818165391696,0.6956708984097028,2.206026741974897,3.7412283770260615,2.052900053898828,Spiral,8,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3344971757404367,3.73551660281845,0.0,0.0,False,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.37643008716828,2.098610895750184,0.4939759036144578
SpiralScanPath_8,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,295.9806504909343,0.3434259676834058,0.3295290109795711,332.0671634791022,328.3244258855962,3.7427375935059786,3.3702601422382106,True,0.9988004798080767,0.9605263157894737,0.7279686275113271,1.3089456911855164,11.463299193738015,12.489628376222633,16.625556429914383,1.0,True,0.9605263157894737,12.489628376222633,16.625556429914383,2.1048706216983883,2.825003067173751,1.3089456911855164,1.5081224629129792,1.103212366586995,1.1437747808411673,0.9178861174650871,0.6954001599709466,2.204453334607038,3.7427375935059786,2.0498881307545838,Spiral,8,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3344971757404367,3.73551660281845,0.28121240840309203,0.3297109313426008,True,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.37643008716828,2.098610895750184,0.4939759036144578
SpiralScanPath_9,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.12811830237854,0.35386970494664305,0.36345011716418785,329.66153916113313,328.31383733959234,1.3477018215407952,3.3585084147030733,True,0.9976009596161536,0.9210526315789473,0.7272227083467369,1.4155735106411285,11.435328728298222,12.106011238248199,17.837598977978665,1.0,True,0.9210526315789473,12.106011238248199,17.837598977978665,2.5911399612089405,3.704205491974969,1.4155735106411285,1.6508942063207204,1.13265456648104,1.0878742710983702,0.9277261326894515,0.6500631621141729,4.514946796015231,6.174855143550076,0.7954669042123308,Spiral,9,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3660877262722353,1.225789251384242,0.0,0.0,False,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.4829704941696766,2.326264298063792,0.5063291139240507
SpiralScanPath_9,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.12811830237854,0.33736371420251393,0.3365749138911676,329.66153916113313,328.887076709291,0.7744624518421119,3.3585084055607584,True,0.9984006397441023,0.9473684210526315,0.7263301455654584,1.3693468562823254,11.438083939578775,12.270553717272474,16.397935836755657,1.0,True,0.9473684210526315,12.270553717272474,16.397935836755657,2.219936898864697,2.8586956318340615,1.3693468562823254,1.589194180151597,1.1130567217695804,1.1326048558640494,0.9187674883092863,0.6789009548845296,3.4760432759995874,5.283724019258159,0.6875064746491433,Spiral,9,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3322150105020741,0.6525497282641481,0.0,0.0,False,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.4829704941696766,2.326264298063792,0.5063291139240507
SpiralScanPath_9,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.12811830237854,0.33757674352102585,0.33695593038211435,329.66153916113313,328.897901367714,0.7636377934191501,3.400566514716272,True,0.9984006397441023,0.9473684210526315,0.727639851026695,1.3734161790231754,11.449799590651644,12.35084823102089,16.063263812642298,1.0,True,0.9473684210526315,12.35084823102089,16.063263812642298,2.24084933122222,2.8698714463704107,1.3734161790231754,1.5916596819168736,1.1200824825052877,1.133074527899283,0.9282434301294494,0.6788290523320721,3.422287692427822,5.272018614104127,0.7089180253992089,Spiral,9,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3322150105020741,0.6525497282641481,0.5353163248148685,0.6108144511403016,True,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.4829704941696766,2.326264298063792,0.5063291139240507
SpiralScanPath_10,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.24464913741537,0.3553095761510536,0.36163903321548635,327.4312034644041,333.65711712658094,6.225913662176822,3.358508414471266,False,0.9976009596161536,0.9210526315789473,0.7315256642360823,1.4390601186336398,11.462631240555332,12.229407886606557,17.648983086236274,1.0,False,0.9210526315789473,12.229407886606557,17.648983086236274,2.594790134657326,3.626545316512656,1.4390601186336398,1.700298837648896,1.1776975868363113,1.2308986689230332,0.9593699445431122,0.7602605614526233,5.859425875348575,7.928461707271936,4.576987321680163,Spiral,10,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.36201389852131743,6.252419947142357,0.0,0.0,False,unbiased_M_times_M_minus_1,78,0.031187524990004,2.4942509915903295,2.2925440864066675,0.5897435897435898
SpiralScanPath_10,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.24464913741537,0.33025210897130497,0.32005341524291286,327.4312034644041,334.6384299371156,7.207226472711454,3.3585084222119033,True,0.9992003198720512,0.9736842105263158,0.7300842705201941,1.3344673965814724,11.471174470654672,12.198094017239354,14.604926885383751,1.0,True,0.9736842105263158,12.198094017239354,14.604926885383751,2.054086006677465,2.7636960945530493,1.3344673965814724,1.6746265190601235,1.1377180766384245,1.2991373628706748,0.9391293763700889,0.7935348910689972,3.946768250590965,6.249358473710572,5.839133067295274,Spiral,10,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3114198141841447,7.233733243355061,0.0,0.0,False,unbiased_M_times_M_minus_1,78,0.031187524990004,2.4942509915903295,2.2925440864066675,0.5897435897435898
SpiralScanPath_10,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.24464913741537,0.3309519025350631,0.32194754102345036,327.4312034644041,334.6779071636736,7.24670369926946,3.4253748567169593,True,0.9988004798080767,0.9736842105263158,0.7309093381224978,1.3891225239434832,11.477066570292283,12.551968916152722,14.793926988635326,1.0,True,0.9736842105263158,12.551968916152722,14.793926988635326,2.171842613085843,2.7992429512730372,1.3891225239434832,1.699963579955526,1.1714455524107787,1.308244829180427,0.9503585934954853,0.7965834230915386,4.3964289857703855,6.216786928829606,5.756410458386789,Spiral,10,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3114198141841447,7.233733243355061,0.6785185784155097,0.6952684505054959,True,unbiased_M_times_M_minus_1,78,0.031187524990004,2.4942509915903295,2.2925440864066675,0.5897435897435898
SpiralScanPath_11,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.3525026623504,0.3417090110160634,0.3565369339196838,330.9114233717931,337.71809923523864,6.806675863445548,3.292627719934295,False,0.9976009596161536,0.9210526315789473,0.7291801634029846,1.4642734019508699,11.483643179915568,12.165679550311134,18.391112584218682,1.0,False,0.9210526315789473,12.165679550311134,18.391112584218682,2.658623890120709,3.6366838046516885,1.4642734019508699,1.6952004863892938,1.1714242476200412,1.1416174625255953,0.9502774916322189,0.6811132586644835,4.906506923861271,6.806675863445548,4.906506923861199,Spiral,11,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3542447477942765,6.983316169222007,0.0,0.0,False,unbiased_M_times_M_minus_1,77,0.03078768492602959,2.510525167157445,2.1382740331159407,0.6493506493506493
SpiralScanPath_11,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.3525026623504,0.3183178740646247,0.32750193275730916,330.9114233717931,338.27784866345394,7.366425291660846,3.292627719934295,False,0.9984006397441023,0.9473684210526315,0.7253225971996811,1.356933266150698,11.462539370586974,12.324728341870804,17.305205103879217,1.0,False,0.9473684210526315,12.324728341870804,17.305205103879217,2.372984190927399,3.1279812182759748,1.356933266150698,1.517729209306091,1.098767274844998,1.0463671102380847,0.9140556428176311,0.6289032839253154,5.759450937985971,7.366425291660846,5.759450937986031,Spiral,11,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3169333238137085,7.543066109479184,0.0,0.0,False,unbiased_M_times_M_minus_1,77,0.03078768492602959,2.510525167157445,2.1382740331159407,0.6493506493506493
SpiralScanPath_11,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.3525026623504,0.31933121333936326,0.32863875924790015,330.9114233717931,338.307747002787,7.396323630993891,3.3177067631287054,False,0.998000799680128,0.9342105263157895,0.7260880395653414,1.3689199944033081,11.473791860573261,12.370577233892973,16.49649036268659,1.0,False,0.9342105263157895,12.370577233892973,16.49649036268659,2.353489089449001,3.1208498947314616,1.3689199944033081,1.5450407857548647,1.114871844984186,1.0645292358055014,0.9202264304539719,0.6381279446627178,5.6062850528806605,7.396323630993891,5.606285052880641,Spiral,11,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3169333238137085,7.543066109479184,0.40863343774446426,0.451361815717784,True,unbiased_M_times_M_minus_1,77,0.03078768492602959,2.510525167157445,2.1382740331159407,0.6493506493506493
SpiralScanPath_12,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.4285472031083,0.3412636667160737,0.35089287261297303,334.51052576547374,340.96231865227884,6.451792886805094,3.292627719934295,False,0.9972011195521792,0.9210526315789473,0.7301170989516345,1.4687956328672593,11.466578749854193,12.282663450896445,18.22401068856559,1.0,False,0.9210526315789473,12.282663450896445,18.22401068856559,2.6804553346532907,3.7034940647628307,1.4687956328672593,1.7237856028969434,1.203461166398311,1.259875107523514,0.9694743123037807,0.7657930348580062,4.713894265596668,6.451792886805094,4.713894265596705,Spiral,12,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.345168503164132,6.3481238329868575,0.0,0.0,False,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.4554211855889654,2.092668154393517,0.6075949367088608
SpiralScanPath_12,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.4285472031083,0.3157372899612355,0.3145509992413724,334.51052576547374,342.13649628685477,7.625970521381021,3.292627719934295,False,0.998000799680128,0.9473684210526315,0.726983954065998,1.3442035827693997,11.469489736951214,12.372509990928773,16.73316713790655,1.0,False,0.9473684210526315,12.372509990928773,16.73316713790655,2.2310874278377466,2.963021634371754,1.3442035827693997,1.5543762442225215,1.1474219218211577,1.190108669733424,0.9450984436497413,0.7294351677887846,5.461391516095778,7.625970521381021,5.461391516095828,Spiral,12,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.30008531319814197,7.522301860277935,0.0,0.0,False,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.4554211855889654,2.092668154393517,0.6075949367088608
SpiralScanPath_12,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.4285472031083,0.31468216537979726,0.3147362916452817,334.51052576547374,342.29112433083924,7.780598565365494,3.350172221527959,False,0.9976009596161536,0.9342105263157895,0.7270772003195648,1.359883934939327,11.478040878827873,12.486766980093917,17.05624362197978,1.0,False,0.9342105263157895,12.486766980093917,17.05624362197978,2.2262804126922164,2.9070928246299843,1.359883934939327,1.582517848162543,1.145765957681353,1.19569737291426,0.9366537350888484,0.7311457365714413,5.71993346848063,7.780598565365494,5.719933468480589,Spiral,12,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.30008531319814197,7.522301860277935,0.6296205210629308,0.47503056722125825,True,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.4554211855889654,2.092668154393517,0.6075949367088608
SpiralScanPath_13,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.4901280292387,0.33107962253231515,0.34559194044012675,335.7083806056465,334.43719163249074,1.2711889731557449,3.358508407575534,True,0.9976009596161536,0.9210526315789473,0.7283761511245348,1.4095010310891924,11.43892966643519,11.955993164859434,16.988960564653866,1.0,True,0.9210526315789473,11.955993164859434,16.988960564653866,2.5204424592351033,3.5460876718295733,1.4095010310891924,1.693509239049506,1.1353708307609898,1.1509198870305501,0.9335935126397339,0.7101565326414863,0.9616175964464613,1.2711889731557449,0.9616175964465066,Spiral,13,calibration,0.03,fixed_stride_5,saturation_only_correction,0.3387248758149263,1.2851290271030962,0.0,0.0,False,unbiased_M_times_M_minus_1,76,0.030387844862055178,2.575770072454711,2.309910217491491,0.5789473684210527
SpiralScanPath_13,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.4901280292387,0.31624284159626104,0.3191849141245063,335.7083806056465,336.3731840851186,0.6648034794721411,3.358508441670735,True,0.998000799680128,0.9342105263157895,0.7273115200738994,1.3379076815539974,11.446724991996737,12.324726227044602,15.646842858187043,1.0,True,0.9342105263157895,12.324726227044602,15.646842858187043,1.9688261829550489,2.391067467533352,1.3379076815539974,1.6145517287031645,1.125096252489054,1.1923194818574732,0.9336814254463723,0.7349210143810226,0.803605722099451,0.6648034794721411,0.8036057220994697,Spiral,13,calibration,0.03,fixed_stride_5,saturation_only_correction,0.29655645880100656,0.6512891479645759,0.0,0.0,False,unbiased_M_times_M_minus_1,76,0.030387844862055178,2.575770072454711,2.309910217491491,0.5789473684210527
SpiralScanPath_13,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.4901280292387,0.31291484694290594,0.3156608928986152,335.7083806056465,336.3349323787424,0.6265517730959118,3.461167831947735,True,0.9984006397441023,0.9473684210526315,0.7273587841018556,1.3237059299097182,11.453777115315127,12.777136992483774,15.92787912307216,1.0,True,0.9473684210526315,12.777136992483774,15.92787912307216,1.9318413429303558,2.367422284878,1.3237059299097182,1.5762330008235719,1.114310887005337,1.1622613623444382,0.9258803266729171,0.7184813535994536,0.8631979018765286,0.6265517730959118,0.8631979018764571,Spiral,13,calibration,0.03,fixed_stride_5,saturation_only_correction,0.29655645880100656,0.6512891479645759,0.899729054434025,0.7984938750568891,True,unbiased_M_times_M_minus_1,76,0.030387844862055178,2.575770072454711,2.309910217491491,0.5789473684210527
