method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,true_peak_x,true_peak_y,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,shape,shape_label,obs_n,n_observations,n_saturated,actual_frac_saturated,selected_lengthscale,lengthscale,threshold,kernel,kernel_label,observation_seed,kernel_lengthscale,kernel_lengthscale_y,kernel_angle_degrees
exact clipped,0.11319819848052652,0.2906360745873593,1520.195695818044,846.1167390995819,674.0789567184621,0.6034482758620694,0.12068965517241415,846.1167390995819,15.150229227769325,816.422289813154,875.8111883860098,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,3,0.7,,0.0
discard saturated,0.1585484969023529,0.4188560115908159,1520.195695818044,760.2799034665844,759.9157923514596,0.6034482758620694,0.12068965517241415,582.4562996386907,62.75756288241455,459.4514763891582,705.4611228882231,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,3,0.7,,0.0
censored Laplace,0.10704616888765732,0.271218756882113,1520.195695818044,893.8452937347699,626.350402083274,0.6034482758620694,0.12068965517241415,893.8452937347699,26.532306296646922,841.841973393342,945.8486140761979,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,3,0.7,,0.0
censored sampled,0.11686408747729214,0.2964982493665737,1520.195695818044,838.6638966283917,681.5317991896522,0.6034482758620694,0.12068965517241415,838.6638966283917,28.49828723707059,793.9262884006026,904.3273074449631,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,3,0.7,,0.0
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,3,0.7,,0.0
exact clipped,0.14569654253023967,0.36514466284409747,1520.195695818044,734.1773487181621,786.0183470998819,0.6034482758620694,0.12068965517241415,730.357779843593,7.6740757156282156,715.3165914409617,745.3989682462243,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.5174421614798286,1.5174421614798286,790.7890913339897,isotropic_tuned,isotropic tuned,3,1.5174421614798286,,0.0
discard saturated,0.17159560126337645,0.4506558357482748,1520.195695818044,625.8060201943503,894.3896756236937,0.6034482758620694,0.12068965517241415,606.8543947044149,11.384039758702176,584.5416767773586,629.1671126314711,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.5174421614798286,1.5174421614798286,790.7890913339897,isotropic_tuned,isotropic tuned,3,1.5174421614798286,,0.0
censored Laplace,0.1452866645272905,0.36337477869725987,1520.195695818044,737.0651834704736,783.1305123475704,0.6034482758620694,0.12068965517241415,733.3216583817705,7.776680914854762,718.0793637886551,748.5639529748859,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.5174421614798286,1.5174421614798286,790.7890913339897,isotropic_tuned,isotropic tuned,3,1.5174421614798286,,0.0
censored sampled,0.1650315451855452,0.43056352629431704,1520.195695818044,648.4912026423269,871.7044931757171,0.6034482758620694,0.12068965517241415,630.5456691146865,9.537618805293341,617.6571921403643,648.8037307271514,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.5174421614798286,1.5174421614798286,790.7890913339897,isotropic_tuned,isotropic tuned,3,1.5174421614798286,,0.0
oracle true,0.130495175778772,0.2754233398291637,1520.195695818044,902.6786086148699,617.5170872031741,0.6034482758620694,0.12068965517241415,902.6786086148699,7.6740757156282156,887.6374202122386,917.7197970175012,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.5174421614798286,1.5174421614798286,790.7890913339897,isotropic_tuned,isotropic tuned,3,1.5174421614798286,,0.0
exact clipped,0.1250672992380192,0.3199447435103726,1520.195695818044,805.5078748565342,714.6878209615098,0.6034482758620694,0.12068965517241415,793.0687052975576,9.101239700116126,775.23027548533,810.9071351097851,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
discard saturated,0.14986794708234236,0.3967890349884481,1520.195695818044,713.5309021312336,806.6647936868104,0.6034482758620694,0.12068965517241415,688.8498359138379,16.18423436118595,657.1287365659134,720.5709352617623,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
censored Laplace,0.12377551452412706,0.3152850032904859,1520.195695818044,813.5469522500862,706.6487435679578,0.6034482758620694,0.12068965517241415,801.1206176249502,9.738512675873219,782.0331327802387,820.2081024696618,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
censored sampled,0.1349009069032518,0.3518365133338483,1520.195695818044,764.3839785707007,755.8117172473433,0.6034482758620694,0.12068965517241415,748.9609623308654,9.79115454167259,730.4163021562923,768.5820607838428,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
oracle true,0.09924722041313763,0.19884345290097488,1520.195695818044,1032.5167103925255,487.6789854255185,0.6034482758620694,0.12068965517241415,1032.5167103925255,9.101239700116126,1014.678280580298,1050.355140204753,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,3,1.75,0.9,0.0
exact clipped,0.11605496401889005,0.3055296808866211,1520.195695818044,834.7609197844962,685.4347760335478,0.6034482758620694,0.12068965517241415,799.8899147102478,254.18187847241762,301.6934329043093,1298.0863965161864,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,3,1.1,0.2,0.0
discard saturated,0.14052493671841465,0.3635822012844784,1520.195695818044,1014.2301032986522,505.96559251939175,0.6034482758620694,0.12068965517241415,654.504214960917,258.8013944297129,147.25348187867974,1161.7549480431544,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,3,1.1,0.2,0.0
censored Laplace,0.10943655217195591,0.267856335673205,1520.195695818044,1017.7926033211907,502.40309249685333,0.6034482758620694,0.12068965517241415,851.5139206584653,254.73398634638247,352.2353074195557,1350.7925338973748,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,3,1.1,0.2,0.0
censored sampled,0.17380807235153692,0.30802545466344383,1520.195695818044,1060.2798950868003,459.91580073124373,0.6034482758620694,0.12068965517241415,707.2203759675915,228.6970590216182,279.5746589101342,1190.7387908633855,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,3,1.1,0.2,0.0
oracle true,0.06640971342060573,0.14848400272943185,1520.195695818044,1185.571115195386,334.62458062265796,0.6034482758620694,0.12068965517241415,1185.571115195386,254.18187847241762,687.3746333894476,1683.7675970013245,True,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,3,1.1,0.2,0.0
exact clipped,0.11194513704485808,0.28780229833343257,1520.195695818044,854.5467040676871,665.6489917503569,0.6034482758620694,0.12068965517241415,854.5467040676871,15.150229227769325,824.8522547812591,884.241153354115,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,4,0.7,,0.0
discard saturated,0.1537034275909218,0.405255933437184,1520.195695818044,731.199226772313,788.996469045731,0.6034482758620694,0.12068965517241415,625.8053991731525,62.75756288241455,502.80057592362004,748.810222422685,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,4,0.7,,0.0
censored Laplace,0.10470240030529028,0.2653066742836821,1520.195695818044,912.5956530696549,607.6000427483891,0.6034482758620694,0.12068965517241415,912.5956530696549,27.927743438219302,857.857275930745,967.3340302085647,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,4,0.7,,0.0
censored sampled,0.11205711117709631,0.2837876020025086,1520.195695818044,876.960470769309,643.235225048735,0.6034482758620694,0.12068965517241415,876.960470769309,31.099635402683376,788.2192062612,913.4947949949268,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,4,0.7,,0.0
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,4,0.7,,0.0
exact clipped,0.14544983598730327,0.3681881669024376,1520.195695818044,733.3188973282744,786.8767984897696,0.6034482758620694,0.12068965517241415,729.795905836378,7.870488203503184,714.3697489575118,745.2220627152442,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.472961775290043,1.472961775290043,790.7890913339897,isotropic_tuned,isotropic tuned,4,1.472961775290043,,0.0
discard saturated,0.1758078284723058,0.4628691632306541,1520.195695818044,613.6763182008784,906.5193776171656,0.6034482758620694,0.12068965517241415,591.2689169328718,11.88994485833558,567.9646250105341,614.5732088552095,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.472961775290043,1.472961775290043,790.7890913339897,isotropic_tuned,isotropic tuned,4,1.472961775290043,,0.0
censored Laplace,0.14501450396702684,0.366427787687101,1520.195695818044,736.2200754535361,783.9756203645079,0.6034482758620694,0.12068965517241415,732.7843319687743,7.974842971391192,717.1536397448475,748.415024192701,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.472961775290043,1.472961775290043,790.7890913339897,isotropic_tuned,isotropic tuned,4,1.472961775290043,,0.0
censored sampled,0.16856138210251417,0.44236506362646044,1520.195695818044,630.579583716419,889.6161121016249,0.6034482758620694,0.12068965517241415,621.1777513901962,5.75377221909589,612.9021010962663,632.798017799038,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.472961775290043,1.472961775290043,790.7890913339897,isotropic_tuned,isotropic tuned,4,1.472961775290043,,0.0
oracle true,0.12838517675640157,0.269371151094733,1520.195695818044,915.1820077492943,605.0136880687497,0.6034482758620694,0.12068965517241415,915.1820077492943,7.870488203503184,899.755850870428,930.6081646281605,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.472961775290043,1.472961775290043,790.7890913339897,isotropic_tuned,isotropic tuned,4,1.472961775290043,,0.0
exact clipped,0.1262150914181495,0.32532619868397433,1520.195695818044,798.1931590504995,722.0025367675445,0.6034482758620694,0.12068965517241415,787.1052439061426,9.101239700116126,769.2668140939151,804.9436737183702,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
discard saturated,0.15637539536377948,0.41510907537739394,1520.195695818044,685.9693982791126,834.2262975389314,0.6034482758620694,0.12068965517241415,661.3879991739581,16.18423436118595,629.6668998260336,693.1090985218825,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
censored Laplace,0.12504707403445478,0.3212477121229383,1520.195695818044,805.1054186247549,715.0902771932891,0.6034482758620694,0.12068965517241415,794.079857784754,9.604913112147997,775.254228084944,812.9054874845641,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
censored sampled,0.14410866855336116,0.37914499599431106,1520.195695818044,731.9471512840721,788.2485445339719,0.6034482758620694,0.12068965517241415,710.6016237348978,19.693970567686243,682.3298197798051,744.2865567182934,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
oracle true,0.09924722041313763,0.19884345290097488,1520.195695818044,1032.5167103925255,487.6789854255185,0.6034482758620694,0.12068965517241415,1032.5167103925255,9.101239700116126,1014.678280580298,1050.355140204753,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,4,1.75,0.9,0.0
exact clipped,0.11544012693834096,0.3045799558041068,1520.195695818044,836.7114530476232,683.4842427704208,0.6034482758620694,0.12068965517241415,803.0437697905385,254.18187847241762,304.8472879846,1301.240251596477,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,4,1.1,0.2,0.0
discard saturated,0.13529295571515643,0.3474411207519871,1520.195695818044,1035.7488074902712,484.44688832777274,0.6034482758620694,0.12068965517241415,682.8628606718015,258.8013944297129,175.61212758956424,1190.113593754039,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,4,1.1,0.2,0.0
censored Laplace,0.10842864340695196,0.26452084865562764,1520.195695818044,1037.5024592734355,482.69323654460845,0.6034482758620694,0.12068965517241415,859.3139502294337,254.72837655021758,360.0463321910072,1358.5815682678601,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,4,1.1,0.2,0.0
censored sampled,0.1653471999968852,0.2637225252207982,1520.195695818044,1056.2978255615233,463.8978702565207,0.6034482758620694,0.12068965517241415,895.5488998074909,272.4219273549552,405.04792270002906,1456.013614715361,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,4,1.1,0.2,0.0
oracle true,0.06640971342060573,0.14848400272943185,1520.195695818044,1185.571115195386,334.62458062265796,0.6034482758620694,0.12068965517241415,1185.571115195386,254.18187847241762,687.3746333894476,1683.7675970013245,True,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,4,1.1,0.2,0.0
exact clipped,0.11254400318314702,0.2886843861485582,1520.195695818044,844.9520570336266,675.2436387844174,0.6034482758620694,0.12068965517241415,844.9520570336266,15.150229227769325,815.2576077471987,874.6465063200545,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,5,0.7,,0.0
discard saturated,0.15110520398036287,0.40003507076397,1520.195695818044,747.2595526554436,772.9361431626004,0.6034482758620694,0.12068965517241415,593.9768816239119,62.74855006987844,470.9897234869502,716.9640397608737,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,5,0.7,,0.0
censored Laplace,0.1061469899438128,0.2686366409698884,1520.195695818044,898.1400319227812,622.0556638952628,0.6034482758620694,0.12068965517241415,891.3394521727068,26.454723661453635,839.4881937962577,943.1907105491559,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,5,0.7,,0.0
censored sampled,0.10950676972732089,0.2747171484437549,1520.195695818044,891.0708732135615,629.1248226044825,0.6034482758620694,0.12068965517241415,883.9591067637327,23.248020033061508,808.8023393396131,917.3511924810443,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,5,0.7,,0.0
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,5,0.7,,0.0
exact clipped,0.13332519695608386,0.3378147067777954,1520.195695818044,771.3480956687785,748.8476001492655,0.6034482758620694,0.12068965517241415,768.2418232542826,9.617959828468884,749.3906219904836,787.0930245180816,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,isotropic_tuned,isotropic tuned,5,1.1688165018683208,,0.0
discard saturated,0.16509080015209057,0.4363160227552397,1520.195695818044,663.8293845587963,856.3663112592477,0.6034482758620694,0.12068965517241415,597.9581117365436,17.399020796843786,563.8560309747298,632.0601924983574,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,isotropic_tuned,isotropic tuned,5,1.1688165018683208,,0.0
censored Laplace,0.13247483328604273,0.3347070933836276,1520.195695818044,777.0795323025407,743.1161635155033,0.6034482758620694,0.12068965517241415,774.1331094214372,9.969647646421294,754.5926000344515,793.6736188084229,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,isotropic_tuned,isotropic tuned,5,1.1688165018683208,,0.0
censored sampled,0.14899945126891412,0.387011031655585,1520.195695818044,699.4448399990318,820.7508558190121,0.6034482758620694,0.12068965517241415,680.9280167194346,22.978115039853748,651.59368486502,715.729634509622,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,isotropic_tuned,isotropic tuned,5,1.1688165018683208,,0.0
oracle true,0.10985697193277612,0.2211876966020001,1520.195695818044,1018.38107096077,501.814624857274,0.6034482758620694,0.12068965517241415,1018.38107096077,9.617959828468884,999.529869696971,1037.232272224569,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,isotropic_tuned,isotropic tuned,5,1.1688165018683208,,0.0
exact clipped,0.11728207921964581,0.3040603721927937,1520.195695818044,835.1306669226418,685.0650288954022,0.6034482758620694,0.12068965517241415,818.17302127855,10.538934445046698,797.5167097662585,838.8293327908415,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,0.0
discard saturated,0.13970295521066056,0.3722975830533534,1520.195695818044,743.7214619836108,776.4742338344332,0.6034482758620694,0.12068965517241415,705.4683572607413,20.553145124445553,665.184192816828,745.7525217046546,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,0.0
censored Laplace,0.11507718893551498,0.2967811260953622,1520.195695818044,848.3692328763186,671.8264629417254,0.6034482758620694,0.12068965517241415,831.1797772438181,11.952386781388395,807.7530991522968,854.6064553353393,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,0.0
censored sampled,0.1204435514309127,0.31015242282204775,1520.195695818044,830.7973300475089,689.3983657705351,0.6034482758620694,0.12068965517241415,808.2342347837547,10.383360669509651,787.0132442543403,830.540765671315,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,0.0
oracle true,0.08270690372259737,0.1639665721131504,1520.195695818044,1107.6507046021202,412.5449912159238,0.6034482758620694,0.12068965517241415,1107.6507046021202,10.538934445046698,1086.9943930898287,1128.3070161144117,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,0.0
exact clipped,0.11557490341618003,0.3039226411080083,1520.195695818044,827.5084353687511,692.6872604492929,0.6034482758620694,0.12068965517241415,807.7177264663973,254.18187847241762,309.52124466045876,1305.9142082723358,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,5,1.1,0.2,0.0
discard saturated,0.1241990935508324,0.3294973210195849,1520.195695818044,803.3361141215354,716.8595816965086,0.6034482758620694,0.12068965517241415,760.8479533009171,258.7992772861875,253.60136981998966,1268.0945367818445,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,5,1.1,0.2,0.0
censored Laplace,0.1042000131151062,0.26839287898700315,1520.195695818044,923.4437057178462,596.7519901001978,0.6034482758620694,0.12068965517241415,866.4015003388158,254.9577694096716,366.68427229585944,1366.1187283817721,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,5,1.1,0.2,0.0
censored sampled,0.22820796664637819,0.2663517979721108,1520.195695818044,1079.7266949355228,440.4690008825212,0.6034482758620694,0.12068965517241415,1006.4586639281399,228.98906682460114,636.5733736780488,1503.9067175918146,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,5,1.1,0.2,0.0
oracle true,0.06640971342060573,0.14848400272943185,1520.195695818044,1185.571115195386,334.62458062265796,0.6034482758620694,0.12068965517241415,1185.571115195386,254.18187847241762,687.3746333894476,1683.7675970013245,True,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,5,1.1,0.2,0.0
exact clipped,0.11226786780533704,0.28960973944699786,1520.195695818044,854.3758791612803,665.8198166567637,0.6034482758620694,0.12068965517241415,854.3758791612803,15.150229227769325,824.6814298748524,884.0703284477082,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,6,0.7,,0.0
discard saturated,0.15830716938777767,0.41665390147262804,1520.195695818044,714.6946198368518,805.5010759811922,0.6034482758620694,0.12068965517241415,611.5860869959437,62.75756288241455,488.5812637464112,734.5909102454762,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,6,0.7,,0.0
censored Laplace,0.10420455069795911,0.26432986000655256,1520.195695818044,917.4380751701879,602.7576206478561,0.6034482758620694,0.12068965517241415,916.9414524334036,31.93153260810534,854.3556485215171,979.5272563452901,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,6,0.7,,0.0
censored sampled,0.11419337694648589,0.2866388493126034,1520.195695818044,881.6600301633705,638.5356656546735,0.6034482758620694,0.12068965517241415,881.6600301633705,32.964887687433055,803.0281278604162,925.1652555982249,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,6,0.7,,0.0
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,isotropic_fixed,isotropic fixed,6,0.7,,0.0
exact clipped,0.14535405091385298,0.36985711553970796,1520.195695818044,734.460476690669,785.735219127375,0.6034482758620694,0.12068965517241415,728.0315737423283,7.991557754499071,712.3681205435101,743.6950269411465,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,isotropic_tuned,isotropic tuned,6,1.4467632140372577,,0.0
discard saturated,0.17909300454264546,0.47068886638509677,1520.195695818044,621.5705179795499,898.6251778384941,0.6034482758620694,0.12068965517241415,580.3672666730912,12.211782358712503,556.4321732500147,604.3023600961677,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,isotropic_tuned,isotropic tuned,6,1.4467632140372577,,0.0
censored Laplace,0.14490080065793293,0.3681025830953156,1520.195695818044,737.4058391973263,782.7898566207177,0.6034482758620694,0.12068965517241415,731.0339425195857,8.095593233603367,715.1665797817232,746.9013052574483,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,isotropic_tuned,isotropic tuned,6,1.4467632140372577,,0.0
censored sampled,0.16988672364337087,0.4456613484159889,1520.195695818044,642.3981482386368,877.7975475794071,0.6034482758620694,0.12068965517241415,619.8523967739143,7.028018320126261,606.1389304334971,630.0880783200058,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,isotropic_tuned,isotropic tuned,6,1.4467632140372577,,0.0
oracle true,0.12708486623070064,0.2657293788296771,1520.195695818044,922.756055972923,597.439639845121,0.6034482758620694,0.12068965517241415,922.756055972923,7.991557754499071,907.0926027741049,938.4195091717412,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,isotropic_tuned,isotropic tuned,6,1.4467632140372577,,0.0
exact clipped,0.1277208695334083,0.32843193094875406,1520.195695818044,796.1731734150911,724.0225224029529,0.6034482758620694,0.12068965517241415,783.1016941314032,9.101239700116126,765.2632643191756,800.9401239436307,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,6,1.75,0.9,0.0
discard saturated,0.16054635849633594,0.42397067463785343,1520.195695818044,685.0451168741769,835.1505789438671,0.6034482758620694,0.12068965517241415,653.3042723682869,16.18423436118595,621.5831730203624,685.0253717162113,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,6,1.75,0.9,0.0
censored Laplace,0.1265962433355468,0.3245338148024464,1520.195695818044,802.8563229098553,717.3393729081887,0.6034482758620694,0.12068965517241415,789.7869689339257,9.559423020104097,771.0504998145217,808.5234380533296,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,6,1.75,0.9,0.0
censored sampled,0.1455472295865892,0.3813983276968599,1520.195695818044,728.0307663972625,792.1649294207815,0.6034482758620694,0.12068965517241415,709.736356124802,10.573414410287283,691.9872842556126,725.2132571724667,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,6,1.75,0.9,0.0
oracle true,0.09924722041313763,0.19884345290097488,1520.195695818044,1032.5167103925255,487.6789854255185,0.6034482758620694,0.12068965517241415,1032.5167103925255,9.101239700116126,1014.678280580298,1050.355140204753,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.75,1.75,790.7890913339897,anisotropic_tuned,anisotropic tuned,6,1.75,0.9,0.0
exact clipped,0.11610116483897229,0.30602322531640985,1520.195695818044,832.2730253499998,687.9226704680442,0.6034482758620694,0.12068965517241415,802.532747638996,254.18187847241762,304.33626583305755,1300.7292294449346,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,6,1.1,0.2,0.0
discard saturated,0.14445304750381008,0.36697615538079437,1520.195695818044,1111.471263202906,408.7244326151381,0.6034482758620694,0.12068965517241415,684.1572173344551,258.8013944297129,176.90648425221787,1191.4079504166925,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,6,1.1,0.2,0.0
censored Laplace,0.11347213050880735,0.27039496431492377,1520.195695818044,1112.9826180467858,407.2130777712582,0.6034482758620694,0.12068965517241415,860.5025903413639,254.76561989790682,361.16197534146653,1359.8432053412612,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.1,1.1,790.7890913339897,anisotropic_informed,anisotropic informed,6,1.1,0.2,0.0
