percentile_bin,percentile_lower,percentile_upper,n_pixels,rmse_K,mae_K,signed_error_K,posterior_sd_K,coverage_95,interval_width_95_K,positive_sd_fraction,zero_sd_nonzero_error_fraction,mean_z,rms_z,mean_abs_error_over_sd,median_abs_error_over_sd,fraction_abs_z_gt_1_96,crps_K,trajectory,family,run_index,role,method,stage
70-80%,70.0,80.0,250,0.22614621966215304,0.16942228538376095,0.06337926778043902,0.6651311139837248,1.0,2.5385600780999127,1.0,0.0,-0.09426929955738518,0.3459692201098331,0.25825195540788654,0.19290784147695456,0.0,0.18405052399000926,SpiralScanPath_10,Spiral,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.24956647489715753,0.19863383368461654,0.01683174952885156,0.6535504937793548,1.0,2.5223790791804395,1.0,0.0,-0.026271306688240712,0.3888084371730148,0.3077620829538341,0.24530432020822218,0.0,0.19005403899112483,SpiralScanPath_10,Spiral,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2783325094679409,0.22927442949182658,0.0021034733050937574,0.6730369151632312,1.0,2.554517986669663,1.0,0.0,-0.006805529814726974,0.4205549967814836,0.3433682407888034,0.30803340433867954,0.0,0.2020236453138291,SpiralScanPath_10,Spiral,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.8585124515266679,0.6003961647162942,0.4509933990498178,0.7785962046320286,0.91,2.9601196560793737,1.0,0.0,-0.5384532149900001,1.0589159373287267,0.750158563094723,0.4767576884465713,0.08,0.44941712508612036,SpiralScanPath_10,Spiral,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,4.045893279317482,3.1919611482349386,-2.0262733448972834,1.0110936922669809,0.36,3.8839733938198377,1.0,0.0,2.0071852495611786,4.169664673715974,3.3000439895974902,2.3445211217268964,0.64,2.749643839571918,SpiralScanPath_10,Spiral,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.193024838421617,0.14004705171546653,0.08910990984833529,0.6538758405285401,1.0,2.4954708279860442,1.0,0.0,-0.1364202663529232,0.3061638283947522,0.22036936590581108,0.14726309718891234,0.0,0.17724267625618903,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
10-20%,10.0,20.0,250,0.18054217930599947,0.11878716673967823,0.06972846066852775,0.6542839453850704,1.0,2.5026834767741746,1.0,0.0,-0.10284001474627749,0.2843727922628852,0.18646145067686257,0.09703894961773725,0.0,0.1733503721685454,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
20-30%,20.0,30.0,250,0.19211271718351902,0.12680031803542965,0.08615715768425367,0.6488461301059795,1.0,2.479419273125883,1.0,0.0,-0.13431284502392943,0.30633244137846827,0.20153885675846273,0.09981651059277817,0.0,0.17330308174489228,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
30-40%,30.0,40.0,250,0.16286908378979775,0.11778971933408025,0.04940385496384101,0.6603127657346133,1.0,2.5313707734558406,1.0,0.0,-0.06839016456136911,0.2528861841888871,0.18322208414165353,0.1163865022148912,0.0,0.1703479345221534,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
40-50%,40.0,50.0,250,0.18398523778058756,0.12455174280234474,0.07554695917215873,0.652596375235476,1.0,2.524066751599831,1.0,0.0,-0.11362948070885498,0.2905972045150437,0.19616684560895886,0.10728667941383173,0.0,0.17335574165520903,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
50-60%,50.0,60.0,251,0.1797140669333727,0.12035398817103096,0.08267531052898204,0.6639243344063879,1.0,2.5367896620386476,1.0,0.0,-0.1297879905334022,0.28753681088269173,0.19001512927048456,0.10765497226615978,0.0,0.17346132270192602,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
60-70%,60.0,70.0,250,0.20874214742644812,0.1453079512645743,0.1018879182557082,0.6587480752291901,1.0,2.5197187043627736,1.0,0.0,-0.1567279156927828,0.3268108047203487,0.2267647433491105,0.14563489884195935,0.0,0.17900578038266332,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
70-80%,70.0,80.0,250,0.2053128620833352,0.1544666204404159,0.04614000103417834,0.6656284883826106,1.0,2.5326630991729817,1.0,0.0,-0.07174953181790397,0.3147327859261749,0.23447148463246242,0.1772208252440788,0.0,0.18100911447194962,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
80-90%,80.0,90.0,250,0.260360645314295,0.21398293402900048,-0.0142992156456246,0.6520329847710202,1.0,2.5063701289927387,1.0,0.0,0.023959821864415937,0.4088042942758155,0.3326764763893591,0.27947668190404185,0.0,0.19387637313591932,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2445265323671878,0.1936066540707484,-0.040468532559137654,0.6651618860976132,1.0,2.537153785288118,1.0,0.0,0.06266326474113683,0.38873817335684147,0.3001381036413036,0.24596661095906283,0.0,0.19239610048660277,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
95-99%,95.0,99.0,100,0.45746446311540506,0.34280670067091196,0.14404703932851531,0.7503091093168923,1.0,2.892913092853381,1.0,0.0,-0.16781683940638575,0.5670788886934814,0.4395869016744814,0.39510393351713424,0.0,0.2700760035834966,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
99-100%,99.0,100.0,25,4.502945955362574,3.5693635472714345,-2.703578518044435,0.8478977615473017,0.24,3.2143082193158716,1.0,0.0,3.160908222709178,5.222895735205852,4.2052167996054655,2.8647531767880317,0.76,3.1307359943188215,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
0-10%,0.0,10.0,250,0.19302483922021416,0.1400470526414199,0.08910990919431219,0.6538758388175764,1.0,2.5168926813343457,1.0,0.0,-0.13642026571691548,0.3061638314444666,0.2203693683814344,0.14726310125400482,0.0,0.17728689537785722,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.180542179549713,0.11878716730853785,0.06972845964986436,0.6542839436838983,1.0,2.5082475712455095,1.0,0.0,-0.10284001310765069,0.2843727942772789,0.18646145252590618,0.09703895220335215,0.0,0.1726698878010716,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.19211271734607657,0.12680031842986955,0.08615715700574901,0.6488461282233959,1.0,2.5025162380275017,1.0,0.0,-0.1343128445183594,0.30633244348543176,0.2015388584437337,0.09981651129646538,0.0,0.1744605546523171,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.16286908429974015,0.11778972013554653,0.04940385373839194,0.6603127642099,1.0,2.4979502797468767,1.0,0.0,-0.06839016246856729,0.2528861866231083,0.18322208631324177,0.11638650535665324,0.0,0.1706210751974739,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.18398523814226247,0.12455174316413285,0.07554695853778184,0.6525963734905837,1.0,2.500098495727066,1.0,0.0,-0.11362947996911263,0.2905972068118224,0.19616684714214314,0.10728668442066772,0.0,0.1726020951464104,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.17971406380225585,0.12035398615538936,0.08267530296916131,0.6639243329872028,1.0,2.538578609743799,1.0,0.0,-0.12978798005577136,0.2875368089087222,0.1900151274519405,0.1076549462849242,0.0,0.17389401412408104,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.20874215034731086,0.14530794960055482,0.10188792003966228,0.6587480736747857,1.0,2.521359971732006,1.0,0.0,-0.1567279225586069,0.3268108171507326,0.22676474420865117,0.14563488972576144,0.0,0.18046033417871513,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.20531208516218635,0.15446626742025366,0.04613858474178687,0.6656284929187017,1.0,2.5494200326555,1.0,0.0,-0.0717474993863377,0.31473182051165777,0.23447100097558474,0.17722075223844905,0.0,0.1791901925203332,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.26026367141188284,0.21389061466455245,-0.014531588470448924,0.6520553977484315,1.0,2.4930248389183696,1.0,0.0,0.024291706023508598,0.4086690674609453,0.3325366181801657,0.279477179842871,0.0,0.193410219787518,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2443390936290436,0.1932048440640142,-0.04154408290728179,0.6669786540083146,1.0,2.538920153193452,1.0,0.0,0.06499509934369797,0.38671798408178054,0.2984071413329802,0.2456420849179133,0.0,0.19198766583589655,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.4645372832396341,0.3510668640299224,0.16104330849295423,0.7253581818809387,1.0,2.800342229079835,1.0,0.0,-0.21727377087169916,0.6427090777865552,0.48170033408048646,0.4238511218405463,0.0,0.27770530608947297,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,4.497409748543621,3.5586569888154234,-2.6823675549820245,0.791149632386977,0.24,2.9891284094768524,1.0,0.0,3.4335244989632328,5.516173581920359,4.446444477299147,3.0006729172932998,0.76,3.1553406159639454,SpiralScanPath_11,Spiral,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.14038433401663217,0.1035184696881845,0.07997863325127741,0.6538758388175764,1.0,2.5116276689276242,1.0,0.0,-0.12324791314825335,0.22736173215849145,0.1643688281863215,0.11514835460713616,0.0,0.1665423370106085,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.13723054904862556,0.10103793130548638,0.060066489995194844,0.6542839436838983,1.0,2.52369082649494,1.0,0.0,-0.08563078991315727,0.215642389308963,0.1580780569210654,0.10731958441867415,0.0,0.1651726901141886,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.15663703582802624,0.1129039245368017,0.09163759592651377,0.6488461282233959,1.0,2.4749775326109256,1.0,0.0,-0.14134284963668375,0.24719699329475192,0.17797517651965247,0.12723704791875046,0.0,0.16447484611436208,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.13374531286331692,0.10072284549743359,0.0560119791199329,0.6603127642099,1.0,2.5198856958687874,1.0,0.0,-0.07798263896143487,0.21075840534128398,0.1573828024095985,0.1144423234403242,0.0,0.1654580545005499,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.14752998567722062,0.10862386857816568,0.07680868793498234,0.6525963734905837,1.0,2.4939300251007435,1.0,0.0,-0.11599687400321497,0.23558257120202342,0.17097876800372375,0.11841079745659536,0.0,0.16496509053826594,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.1557377167974453,0.1137578608271268,0.08940314109094469,0.6639243329872009,1.0,2.536337883811709,1.0,0.0,-0.13780932285569614,0.2495829635138896,0.17842260439253887,0.1337113337765282,0.0,0.17227616782243596,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.17042481889294414,0.126902129441964,0.10851784649714682,0.658748073674627,1.0,2.537989734566153,1.0,0.0,-0.16875711496055487,0.27337569026416514,0.19962209942305595,0.14952199077852915,0.0,0.17315707638939554,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.1584357683167495,0.11569801060750115,0.04997939756454025,0.6656284928155213,1.0,2.54965142388519,1.0,0.0,-0.07781676438223749,0.24130443574454322,0.17546727805232404,0.11631621099761547,0.0,0.16945843114284515,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.26760274479880514,0.21569225649841722,0.015056610666674032,0.6520533484471688,1.0,2.4863103418520724,1.0,0.0,-0.01718360584826165,0.41832022873392727,0.3353340958648318,0.2730963331997833,0.0,0.19471516492447585,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.3233692053059422,0.23015376210004115,-0.08315701622252845,0.6669373442644295,1.0,2.5492884936159217,1.0,0.0,0.13076296781934088,0.49324037610966814,0.35331613636700454,0.25813693506931973,0.0,0.21301712003902543,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.628315107866157,0.4599779247184199,-0.020615458665715777,0.7226928134661362,0.95,2.7496715950252035,1.0,0.0,0.04589452670585131,0.8606306315884849,0.6316487166843607,0.4565487469677274,0.05,0.34405863844597107,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,4.608946973227968,3.764027938278082,-2.8682417348150513,0.7842982381092999,0.2,3.0618421700893284,1.0,0.0,3.719910422281056,5.701502859836001,4.7584164859792235,3.5250767584856595,0.8,3.3256471786798456,SpiralScanPath_11,Spiral,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.19302484001329237,0.1400470535405111,0.08910990866072006,0.6538758371583643,1.0,2.477004416373213,1.0,0.0,-0.13642026524962483,0.30616383441346445,0.22036937077837984,0.14726310518142813,0.0,0.17376837814547086,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.18054217977370732,0.11878716783546384,0.06972845863937778,0.6542839420341818,1.0,2.490696095259195,1.0,0.0,-0.10284001148652562,0.2843727962149933,0.18646145428391986,0.09703895471238089,0.0,0.17330619453800483,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.19211271750218065,0.1268003188077753,0.08615715634264302,0.648846126397755,1.0,2.493463778230047,1.0,0.0,-0.13431284401707558,0.30633244552343986,0.2015388600679808,0.09981651197705499,0.0,0.17288645484641907,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.16286908486594362,0.11778972105670892,0.049403852467902194,0.6603127627313049,1.0,2.5393836681886652,1.0,0.0,-0.06839016031300889,0.2528861891093867,0.1832220886320933,0.11638650818286522,0.0,0.1710967014793935,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.1839852388067568,0.12455174394692767,0.07554695859955882,0.6525963717984699,1.0,2.4953342934542673,1.0,0.0,-0.11362948015228366,0.2905972094337731,0.19616684926674557,0.10728666460282932,0.0,0.1735500425215379,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.17971406708031984,0.12035398826017547,0.08267530753382078,0.6639243316109471,1.0,2.5528066767465876,1.0,0.0,-0.12978798732289845,0.28753681520585317,0.1900151314379625,0.10765495122816345,0.0,0.17446474526292824,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.2087421467223635,0.14530794434792824,0.10188792571852445,0.6587480721672873,1.0,2.5266011340847854,1.0,0.0,-0.15672792986193534,0.32681081447793336,0.2267647390543464,0.14563496953414862,0.0,0.17811765176465127,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.20531188720535493,0.15446621352292367,0.04613787012489229,0.6656284929931362,1.0,2.573008879187063,1.0,0.0,-0.07174646535048682,0.31473156733908436,0.2344709288804187,0.17722099066132496,0.0,0.18194332067194427,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.26019794749550956,0.21381900250409352,-0.014463066518362211,0.6520641945970448,1.0,2.4944827431195673,1.0,0.0,0.02419075329201093,0.4085791092319509,0.3324318217255112,0.279477223328095,0.0,0.19127527183444346,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2445851610537997,0.1930460347541175,-0.04113243767321819,0.6670673214144544,1.0,2.5638493813179597,1.0,0.0,0.06441485093058034,0.38726718776249813,0.2982404425339144,0.245640766039164,0.0,0.19003894439379385,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.4743007987787311,0.3613096804553788,0.17664167747830106,0.7321906307321181,0.99,2.778228923700846,1.0,0.0,-0.23295755226711307,0.6494160908152748,0.49050418587591,0.44117215059350556,0.0,0.27829238050684774,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,4.491667088385037,3.546332406941301,-2.664407910138134,0.8037509827696038,0.24,3.0704826177745757,1.0,0.0,3.3291207387546784,5.3844018448206965,4.3365854111145214,2.9818582001738463,0.72,3.1233521877815007,SpiralScanPath_11,Spiral,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.18296140939107577,0.12915392748092494,0.05120811578095731,0.6598574417300226,1.0,2.5250387110684507,1.0,0.0,-0.07336398654776796,0.2921100702779007,0.20412070118812461,0.1309165222457767,0.0,0.17378719699360887,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
10-20%,10.0,20.0,250,0.16645280998723722,0.11369990020559863,0.04593586174319898,0.6451584516694624,1.0,2.45669377324829,1.0,0.0,-0.07003718923284989,0.2749019947062302,0.18524878666118058,0.10213968511587965,0.0,0.16941896326182643,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
20-30%,20.0,30.0,250,0.16825453217770234,0.11663104470165536,0.05851696058058633,0.6539197748760066,1.0,2.5054353674113803,1.0,0.0,-0.08690520288740547,0.26917676104641636,0.18455238007496114,0.1113456434312338,0.0,0.1703262893476948,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
30-40%,30.0,40.0,250,0.20066100570163956,0.13599801111181728,0.08903796267124676,0.6615575549880743,1.0,2.5190206816840037,1.0,0.0,-0.13077866503761676,0.31096846278999585,0.2106960027963132,0.13549652299799358,0.0,0.17706270570357077,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
40-50%,40.0,50.0,250,0.1741283121528927,0.12153557677754612,0.06841765632860301,0.6509966708032571,1.0,2.515322516466227,1.0,0.0,-0.1035413660267537,0.2851596273578903,0.1964625045390999,0.12003854151141677,0.0,0.17149148084058366,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
50-60%,50.0,60.0,251,0.15867675601427114,0.10625636019082561,0.06651615644392382,0.6623557813354886,1.0,2.521485436672073,1.0,0.0,-0.09973992159689406,0.24340288540420552,0.16307438642156272,0.09161046046071684,0.0,0.16838339501067284,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
60-70%,60.0,70.0,250,0.18199945095665807,0.12890305367686097,0.05920158201043569,0.6587191367559592,1.0,2.5329087751595174,1.0,0.0,-0.09007865273805427,0.2861387419754142,0.20096886674143036,0.12560134635889683,0.0,0.17538997966765277,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
70-80%,70.0,80.0,250,0.2108588587624974,0.1703106749126564,0.022446372259152667,0.6656574299671507,1.0,2.5342642699141824,1.0,0.0,-0.035289403413801775,0.3250003826168873,0.26001437811769323,0.21707879347362868,0.0,0.18027731963235255,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
80-90%,80.0,90.0,250,0.2647891562538011,0.2085872066631357,-0.0028387479165887727,0.6507452970118394,1.0,2.49439353528418,1.0,0.0,-0.0013643322964964498,0.41895578344593104,0.32631626605644476,0.26160947869449963,0.0,0.19391436986247879,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2902034143593701,0.2207209661494303,-0.017529077000772757,0.6708129194833541,1.0,2.5628881974780158,1.0,0.0,0.026958304087215397,0.4483954350892807,0.33600427045301035,0.27030751537439673,0.0,0.2023343348615935,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
95-99%,95.0,99.0,100,0.6518808527349775,0.44870050712571186,0.3223774573900522,0.7664512094177931,0.98,2.930439499995196,1.0,0.0,-0.3770978528410541,0.7793496340218518,0.5532991240642846,0.3033748868000096,0.01,0.34964713172024775,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
99-100%,99.0,100.0,25,4.256233247063594,3.322623990452489,-2.472611784672217,0.8547709593612026,0.32,3.195225918023707,1.0,0.0,2.845537276739134,4.788599757810454,3.8269978567131306,2.8952421683201073,0.68,2.882882560262835,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
0-10%,0.0,10.0,250,0.18296141064988808,0.12915392879309184,0.051208114740891236,0.6598574401042357,1.0,2.526992668603504,1.0,0.0,-0.07336398487628636,0.292110074633345,0.20412070442256774,0.1309165261676127,0.0,0.174909993951439,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.16645281092528555,0.11369990131262671,0.04593586084464436,0.6451584495725708,1.0,2.4956718312619803,1.0,0.0,-0.07003718796717723,0.27490199877386495,0.18524878975886833,0.10213968772469385,0.0,0.16944132051619412,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.1682545336305773,0.11663104592652213,0.05851695965080512,0.6539197730577908,1.0,2.4789094966095897,1.0,0.0,-0.08690520143790255,0.2691767653289267,0.1845523831158407,0.11134564495028625,0.0,0.16954785684527154,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.20066100609294837,0.13599801161359573,0.08903796175604793,0.6615575534165367,1.0,2.5297929239307906,1.0,0.0,-0.13077866376343564,0.3109684652369681,0.21069600459546362,0.13549651996545797,0.0,0.17745759668019143,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.1741283127876186,0.12153557759076353,0.06841765562802835,0.6509966688956499,1.0,2.488905902255385,1.0,0.0,-0.10354136519583045,0.28515963101611647,0.19646250723490585,0.12003854101120368,0.0,0.17062776618622405,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.15867675531035422,0.10625636086217356,0.06651615564440325,0.6623557797884051,1.0,2.5286244109514513,1.0,0.0,-0.0997399209078004,0.24340288567637597,0.16307438799813875,0.0916104636659234,0.0,0.16932068425287092,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.18199951454621618,0.12890309977995618,0.05920162371386573,0.6587191351096591,1.0,2.5067208911500227,1.0,0.0,-0.09007871801919021,0.28613885561070684,0.2009689389402414,0.12560089792577805,0.0,0.1730521640674482,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.21085629434206388,0.17031159350553549,0.022441586411224533,0.6656574435710025,1.0,2.549196714151712,1.0,0.0,-0.0352825062680082,0.3249965817332671,0.26001560744224245,0.21707935167321368,0.0,0.18120788631664275,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.2646379811106275,0.20847154886007796,-0.0028047034722701483,0.6507634258568121,1.0,2.5056054098980614,1.0,0.0,-0.0014202935271781243,0.41869037310358814,0.3261045799020735,0.26158947690624473,0.0,0.1935965655489688,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2892489470783685,0.2206953109084052,-0.0182820242418602,0.6728007702092534,1.0,2.5702036539343878,1.0,0.0,0.027065264410262017,0.4458174307996522,0.3349821769185115,0.26780522044620186,0.0,0.2069477428041411,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.5981832906614459,0.4113381245642563,0.2863433613044697,0.7393472338034514,0.98,2.817764399833948,1.0,0.0,-0.3668727720989895,0.7787371575521292,0.5430521829514384,0.30238873921206966,0.03,0.3297205069123024,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,4.2799603050225645,3.3587289297485516,-2.5146448040376366,0.8279913928319131,0.32,3.1738777320021994,1.0,0.0,3.018072331729696,4.986712700248117,3.989717093109161,3.085640415434546,0.68,2.9247163437864736,SpiralScanPath_12,Spiral,12,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.14607533993540966,0.1104151885422591,0.05154976919487376,0.6598574401042357,1.0,2.5435176803600643,1.0,0.0,-0.07371491317964603,0.23831612120959095,0.17479541529065365,0.12862701168528007,0.0,0.16720162478242465,SpiralScanPath_12,Spiral,12,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.12370808484323706,0.09002033117716723,0.04554585685152802,0.6451584495725708,1.0,2.468376338110779,1.0,0.0,-0.06753015875536875,0.20747983188455163,0.14720614897279705,0.0918520711009749,0.0,0.1605951908788739,SpiralScanPath_12,Spiral,12,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.12525091200947047,0.09432895547975409,0.05904339351648946,0.6539197730577908,1.0,2.497419082481182,1.0,0.0,-0.08655297479404268,0.20224820741205507,0.14952157032089056,0.11038408007521963,0.0,0.16193759916595626,SpiralScanPath_12,Spiral,12,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.16848889581494564,0.12550116805034325,0.09600731858417726,0.6615575534165367,1.0,2.5388547009754103,1.0,0.0,-0.14029347882293755,0.2597127633395066,0.19288299301959216,0.14034933290619203,0.0,0.1702322199157709,SpiralScanPath_12,Spiral,12,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
