percentile_bin,percentile_lower,percentile_upper,n_pixels,rmse_K,mae_K,signed_error_K,posterior_sd_K,coverage_95,interval_width_95_K,positive_sd_fraction,zero_sd_nonzero_error_fraction,mean_z,rms_z,mean_abs_error_over_sd,median_abs_error_over_sd,fraction_abs_z_gt_1_96,crps_K,trajectory,family,run_index,role,method,stage
60-70%,60.0,70.0,250,0.24360120666127252,0.19761148481771829,0.016667079418407185,6.687472084445791e-13,0.0,0.0,0.0,1.0,,,,,,0.19761148481762456,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
70-80%,70.0,80.0,250,0.2639394265496845,0.21537019685505812,-0.0012325405919227706,6.947401105116374e-13,0.0,0.0,0.0,1.0,,,,,,0.21537019685502468,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
80-90%,80.0,90.0,250,0.23554784230428152,0.18761472816538163,-0.0015897908816232301,6.774115091335986e-13,0.0,0.0,0.0,1.0,,,,,,0.18761472816540634,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
90-95%,90.0,95.0,125,0.2515669610304582,0.20256801208161732,-0.012589572044691976,6.475424725477684e-13,0.0,0.0,0.0,1.0,,,,,,0.20256801208156153,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
95-99%,95.0,99.0,100,0.720655009576318,0.516495169134472,0.21831910632172366,0.3537002524814663,0.37,1.282470871759894,0.56,0.44,-0.5984132917818459,1.6560674634076507,1.3248310408970088,1.3061199580058895,0.25,0.3927184020259149,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
99-100%,99.0,100.0,25,9.503940552084671,5.002200391749323,-5.002200391749323,0.6599614955047397,0.4,2.4193832068740404,1.0,0.0,8.377128618776021,16.818281015220787,8.377128618776021,3.3227824880114065,0.72,4.702242578688454,HorizontalScanPath_1,Horizontal,1,evaluation,Hybrid previous censored representation,Previous censored representation
0-10%,0.0,10.0,250,0.24223521804100426,0.19417131741852994,0.0159642739913927,7.189089492757442e-13,0.0,0.0,0.0,1.0,,,,,,0.19417131741851898,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
10-20%,10.0,20.0,250,0.23533316293347506,0.18407207607313422,0.02657451069992021,6.977042133789336e-13,0.0,0.0,0.0,1.0,,,,,,0.18407207607316473,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
20-30%,20.0,30.0,250,0.2532127342724204,0.2040346282880971,0.013613409894246843,7.045444507650016e-13,0.0,0.0,0.0,1.0,,,,,,0.20403462828804164,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
30-40%,30.0,40.0,250,0.2555371742263539,0.20986315140449552,0.028526404048803217,6.904079601671277e-13,0.0,0.0,0.0,1.0,,,,,,0.20986315140452205,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
40-50%,40.0,50.0,250,0.2447607066942696,0.20082464329817185,0.0038260451563296555,6.897239364285209e-13,0.0,0.0,0.0,1.0,,,,,,0.20082464329820354,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
50-60%,50.0,60.0,251,0.2489864317754024,0.19382445257825073,-0.014496528115171667,7.267184473910201e-13,0.0,0.0,0.0,1.0,,,,,,0.1938244525782796,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
60-70%,60.0,70.0,250,0.2571383507513237,0.20202551089447957,-0.010932143136731383,6.833397148681908e-13,0.0,0.0,0.0,1.0,,,,,,0.20202551089443152,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
70-80%,70.0,80.0,250,0.2727793267796497,0.21502990864198704,-0.01815717332439385,7.173128938856618e-13,0.0,0.0,0.0,1.0,,,,,,0.21502990864196753,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
80-90%,80.0,90.0,250,0.25965144596562717,0.2123574351846628,0.01967940298447411,7.031764032877879e-13,0.0,0.0,0.0,1.0,,,,,,0.212357435184599,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
90-95%,90.0,95.0,125,0.2775490037559729,0.21063860162872333,-0.017140722050547993,0.0060662368120838256,0.0,0.020042078998214037,0.008,0.992,-1.9410116603320668,1.9410116603320668,1.9410116603320668,1.9410116603320668,0.0,0.20724213373556805,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
95-99%,95.0,99.0,100,0.46867366444916714,0.3403293128777057,0.03797604887643729,0.28761616709239307,0.47,0.9961602608076794,0.56,0.44,-0.1876837116795378,1.1493174238682728,0.932927093416902,0.7869223909668834,0.07142857142857142,0.2676363566241537,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
99-100%,99.0,100.0,25,9.439993473305066,5.163848859578691,-5.0879350629954185,0.6925224782880897,0.32,2.323402282136251,1.0,0.0,12.370485288255638,28.302650198353877,12.42664612651173,4.517741680353865,0.72,4.892159367091506,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
0-10%,0.0,10.0,250,0.2560257168011265,0.20524968715311276,-0.021692448725560327,6.858478019097491e-13,0.0,0.0,0.0,1.0,,,,,,0.2052496871530595,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
10-20%,10.0,20.0,250,0.2508047117388431,0.20098646733929762,-0.010354382306732078,7.275732499647638e-13,0.0,0.0,0.0,1.0,,,,,,0.20098646733929207,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
20-30%,20.0,30.0,250,0.24331635151782197,0.19481410826231832,-0.023799314458491153,7.075085536322976e-13,0.0,0.0,0.0,1.0,,,,,,0.1948141082622416,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
30-40%,30.0,40.0,250,0.24685883286906996,0.19781193281989046,0.0017848013036095836,6.906359680799967e-13,0.0,0.0,0.0,1.0,,,,,,0.19781193281989157,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
40-50%,40.0,50.0,250,0.2690079621905751,0.21398375373340492,-0.024162922699632647,6.949681184245064e-13,0.0,0.0,0.0,1.0,,,,,,0.21398375373343623,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
50-60%,50.0,60.0,251,0.24305873334237788,0.192574275871344,0.01687242402340122,6.894741269622303e-13,0.0,0.0,0.0,1.0,,,,,,0.19257427587128811,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
60-70%,60.0,70.0,250,0.22634931527998317,0.18014938105907846,0.00597698790921072,7.004403083333608e-13,0.0,0.0,0.0,1.0,,,,,,0.18014938105909517,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
70-80%,70.0,80.0,250,0.2583694967371022,0.2056801555499169,0.005541755256104352,6.810596357395015e-13,0.0,0.0,0.0,1.0,,,,,,0.20568015554983515,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
80-90%,80.0,90.0,250,0.22571381718797986,0.1783693180504099,-0.009026966057930848,7.360095427409143e-13,0.0,0.0,0.0,1.0,,,,,,0.1783693180502694,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
90-95%,90.0,95.0,125,0.261504283500441,0.20168164176442996,-0.02177405425383904,0.0030152762713960414,0.0,0.013208095091933046,0.008,0.992,-3.001789798191346,3.001789798191346,3.001789798191346,3.001789798191346,1.0,0.2001519186117906,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
95-99%,95.0,99.0,100,0.4749100340297922,0.3688240730620089,-0.07591504376499074,0.2367975073071965,0.43,0.8883964399358615,0.54,0.46,0.048173728572690616,1.627233215799549,1.3058483236811869,1.0070780040078275,0.2037037037037037,0.2951640957818455,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
99-100%,99.0,100.0,25,9.853647277306411,5.606014787734657,-5.606014787734657,0.38446693574186885,0.0,1.4552542773859478,1.0,0.0,13.459350227015277,20.372834826220217,13.459350227015277,7.309012702408954,1.0,5.393291857576636,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
0-10%,0.0,10.0,250,0.2622116162569456,0.2133707739701565,0.008514711603840397,6.949681184245064e-13,0.0,0.0,0.0,1.0,,,,,,0.2133707739701871,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
10-20%,10.0,20.0,250,0.23996194159195575,0.18929801248732087,-0.01294804609888638,6.974762054660647e-13,0.0,0.0,0.0,1.0,,,,,,0.18929801248740238,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
20-30%,20.0,30.0,250,0.2554137045641617,0.20655081693002422,0.016191606912708722,7.205050046658269e-13,0.0,0.0,0.0,1.0,,,,,,0.2065508169300569,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
30-40%,30.0,40.0,250,0.24779938820202055,0.20344832730673942,0.016303915956335003,6.96108157988851e-13,0.0,0.0,0.0,1.0,,,,,,0.2034483273067601,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
40-50%,40.0,50.0,250,0.24625244180841527,0.20251137881323872,0.0070951542062109635,7.043164428521325e-13,0.0,0.0,0.0,1.0,,,,,,0.20251137881311437,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
50-60%,50.0,60.0,251,0.25896508405217344,0.21171281982533804,-0.003127639776747977,6.531382045926793e-13,0.0,0.0,0.0,1.0,,,,,,0.21171281982541346,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
60-70%,60.0,70.0,250,0.25180919293672527,0.2002429982564331,0.0035075696814265028,7.081925773709045e-13,0.0,0.0,0.0,1.0,,,,,,0.2002429982564415,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
70-80%,70.0,80.0,250,0.25754597080236524,0.21183161509932075,-0.009884195622226116,6.630470106228559e-13,0.0,0.0,0.0,1.0,,,,,,0.21183161509936105,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
80-90%,80.0,90.0,250,0.2474546006041675,0.1951189405462212,0.026035579018932595,6.954241342502442e-13,0.0,0.0,0.0,1.0,,,,,,0.19511894054618545,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
90-95%,90.0,95.0,125,0.28264960489385743,0.21213800915081765,0.01491494021519111,0.015234151301266426,0.0,0.055984509646523295,0.04,0.96,-2.192750163670472,2.2220698128017364,2.192750163670472,2.40654389067689,0.6,0.20345224983585694,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
95-99%,95.0,99.0,100,0.4497414581542514,0.341052012368898,0.04271217388061246,0.30100224707500495,0.53,1.0993174646504458,0.6,0.4,-0.2939957746224583,1.1202963952145522,0.9545819025477065,0.9525808962486826,0.08333333333333333,0.2555737844926066,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
99-100%,99.0,100.0,25,9.669475069569787,5.254918464457998,-5.254918464457998,0.5566668648857409,0.16,2.066654190964655,1.0,0.0,13.117367113060743,26.993236579820493,13.117367113060743,3.9697403365161215,0.8,4.983145340545313,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
0-10%,0.0,10.0,250,0.24842867289595727,0.1990658273284198,0.013116926701814463,7.168568780599239e-13,0.0,0.0,0.0,1.0,,,,,,0.19906582732843173,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
10-20%,10.0,20.0,250,0.24885813434955228,0.2040590987611472,0.039399443969979075,6.59170876104084e-13,0.0,0.0,0.0,1.0,,,,,,0.2040590987612183,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
20-30%,20.0,30.0,250,0.25225292300221985,0.20096300084775998,0.011420098304457725,6.783235407850743e-13,0.0,0.0,0.0,1.0,,,,,,0.200963000847827,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
30-40%,30.0,40.0,250,0.2609840375955175,0.20623206472907601,-0.011833583230115664,6.899519443413897e-13,0.0,0.0,0.0,1.0,,,,,,0.20623206472911618,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
40-50%,40.0,50.0,250,0.2561519767534621,0.20506118897405554,0.022144627422857638,6.696592400960549e-13,0.0,0.0,0.0,1.0,,,,,,0.205061188974088,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
50-60%,50.0,60.0,251,0.24476685599740533,0.19552770482274007,-0.017903838503218188,7.29670741083546e-13,0.0,0.0,0.0,1.0,,,,,,0.19552770482272144,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
60-70%,60.0,70.0,250,0.2556874200281012,0.20494532389586378,-0.002181700863627384,6.831117069553219e-13,0.0,0.0,0.0,1.0,,,,,,0.20494532389585657,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
70-80%,70.0,80.0,250,0.24417513494470666,0.1962221044560506,0.009205649483691104,6.746754141791714e-13,0.0,0.0,0.0,1.0,,,,,,0.19622210445611069,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
80-90%,80.0,90.0,250,0.25367400504483956,0.19663693210640348,-0.021292691403995378,6.883558889513073e-13,0.0,0.0,0.0,1.0,,,,,,0.19663693210642702,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
90-95%,90.0,95.0,125,0.34077317293689446,0.23047048191835712,0.048305320279076115,0.01811308066184214,0.0,0.06070265020046372,0.032,0.968,-2.129275611655432,2.1362886480201464,2.129275611655432,2.130228357471915,0.75,0.22020002550110193,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
95-99%,95.0,99.0,100,0.4122656082553098,0.31466148133611854,0.009063973367269114,0.26332469196752706,0.47,0.9778240197640303,0.54,0.46,-0.17400870386888267,1.1308322758638607,0.973116261971866,1.0421800265992163,0.037037037037037035,0.2373960338593377,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
99-100%,99.0,100.0,25,9.40077110341572,5.395523400011698,-5.395523400011698,0.4768363406603907,0.08,1.755780160424988,1.0,0.0,13.294307745951894,23.220531857079504,13.294307745951894,5.836821084031415,0.96,5.147674584454729,HorizontalScanPath_5,Horizontal,5,evaluation,Hybrid previous censored representation,Previous censored representation
0-10%,0.0,10.0,250,0.23897776471376705,0.19398524694781827,-0.01518993847794536,6.749034220920403e-13,0.0,0.0,0.0,1.0,,,,,,0.19398524694775574,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
10-20%,10.0,20.0,250,0.2507949306513662,0.1966519040757007,-0.003348276140199687,6.712552954861374e-13,0.0,0.0,0.0,1.0,,,,,,0.19665190407583413,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
20-30%,20.0,30.0,250,0.25988058781056067,0.2095104908320477,0.009015573758912978,7.008963241590985e-13,0.0,0.0,0.0,1.0,,,,,,0.20951049083206055,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
30-40%,30.0,40.0,250,0.26077176447771594,0.2060564636502113,-0.0173000859362769,6.977042133789336e-13,0.0,0.0,0.0,1.0,,,,,,0.20605646365018668,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
40-50%,40.0,50.0,250,0.2577348341832355,0.20563387277186326,0.005727393780619195,6.974762054660647e-13,0.0,0.0,0.0,1.0,,,,,,0.2056338727719429,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
50-60%,50.0,60.0,251,0.25872855564128205,0.2070590768452379,-0.019534456214871508,6.883386293881817e-13,0.0,0.0,0.0,1.0,,,,,,0.2070590768452576,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
60-70%,60.0,70.0,250,0.24472385418411843,0.19242186253193494,0.002222038190793228,6.979322212918024e-13,0.0,0.0,0.0,1.0,,,,,,0.19242186253191737,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
70-80%,70.0,80.0,250,0.2291273033659568,0.18105827966554558,-0.009705987748191319,6.831117069553218e-13,0.0,0.0,0.0,1.0,,,,,,0.18105827966560253,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
80-90%,80.0,90.0,250,0.246290446059545,0.19631575029912232,0.0006688905449866525,6.83111706955322e-13,0.0,0.0,0.0,1.0,,,,,,0.19631575029911755,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
90-95%,90.0,95.0,125,0.25679428629386924,0.2005934388112496,0.036945593630969144,0.0025069151302078764,0.0,0.00990082232613986,0.008,0.992,-3.3532460961752815,3.3532460961752815,3.3532460961752815,3.3532460961752815,1.0,0.19917849936655055,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
95-99%,95.0,99.0,100,0.4531976194900513,0.32628790729733226,-0.14177871889604546,0.18721704357956193,0.39,0.7091052250934803,0.52,0.48,0.6441190699018737,1.7531568122433971,1.36567961835069,1.0771068861889763,0.23076923076923078,0.2637581549788898,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
99-100%,99.0,100.0,25,9.557537287130485,5.389298390231511,-5.389298390231511,0.40355763586020393,0.04,1.5553383268543257,1.0,0.0,12.82599763097812,20.10074603634499,12.82599763097812,6.0915886526710725,0.96,5.165433500827446,HorizontalScanPath_6,Horizontal,6,evaluation,Hybrid previous censored representation,Previous censored representation
0-10%,0.0,10.0,250,0.2616202096339504,0.2120010942305837,0.0015709284831384594,7.145767989312345e-13,0.0,0.0,0.0,1.0,,,,,,0.21200109423040958,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
10-20%,10.0,20.0,250,0.2484866597336402,0.19996735084292255,-0.0200784989262886,6.972481975531957e-13,0.0,0.0,0.0,1.0,,,,,,0.19996735084289383,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
20-30%,20.0,30.0,250,0.2707491578877621,0.21610288505111272,0.034752495912700625,6.742193983534335e-13,0.0,0.0,0.0,1.0,,,,,,0.2161028850511066,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
30-40%,30.0,40.0,250,0.24997850415566097,0.19669030913146252,0.0056981983422424495,7.278012578776327e-13,0.0,0.0,0.0,1.0,,,,,,0.19669030913149504,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
40-50%,40.0,50.0,250,0.24773666930680593,0.1986177853126419,0.017749815301663148,7.211890284044337e-13,0.0,0.0,0.0,1.0,,,,,,0.19861778531270152,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
50-60%,50.0,60.0,251,0.2285176973693429,0.18215882537868106,-0.0018799298502419997,7.055981925137186e-13,0.0,0.0,0.0,1.0,,,,,,0.1821588253787448,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
60-70%,60.0,70.0,250,0.2618289603074379,0.20984936770633908,0.015122500193099995,6.605389235812975e-13,0.0,0.0,0.0,1.0,,,,,,0.20984936770637103,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
70-80%,70.0,80.0,250,0.24618149958471786,0.19588136893947147,0.0315282871661957,7.004403083333608e-13,0.0,0.0,0.0,1.0,,,,,,0.19588136893950878,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
80-90%,80.0,90.0,250,0.24238235409527198,0.1850102673394656,0.0289959299794275,6.977042133789336e-13,0.0,0.0,0.0,1.0,,,,,,0.18501026733952164,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
90-95%,90.0,95.0,125,0.2600961218917919,0.21084324537412566,-0.009963129436942381,7.300813370063221e-13,0.0,0.0,0.0,1.0,,,,,,0.21084324537410895,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
95-99%,95.0,99.0,100,0.961490450507989,0.6860806052294123,0.43928765706488604,0.5170427283813289,0.39,1.838162756556324,0.56,0.44,-0.8328681700812954,1.4295188800634553,1.2008028602814467,1.137272185204605,0.10714285714285714,0.49393389453524333,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
99-100%,99.0,100.0,25,8.928400405958383,4.533249269106066,-4.449854877359005,0.9938153181034552,0.6,3.3318900957780695,1.0,0.0,4.369932953252418,7.484415523291365,4.470754087415631,1.4542506602681424,0.44,4.192831675759582,HorizontalScanPath_7,Horizontal,7,evaluation,Hybrid previous censored representation,Previous censored representation
0-10%,0.0,10.0,250,0.24429879636496013,0.1927713176111556,0.0006241272433835548,6.837957306939287e-13,0.0,0.0,0.0,1.0,,,,,,0.19277131761116595,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
10-20%,10.0,20.0,250,0.25907564361771424,0.20450448783978753,0.014932219176794206,7.09332616935249e-13,0.0,0.0,0.0,1.0,,,,,,0.20450448783971673,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
20-30%,20.0,30.0,250,0.2406120518830468,0.19093498594398398,-0.007210872638273485,6.764994774821228e-13,0.0,0.0,0.0,1.0,,,,,,0.1909349859440161,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
30-40%,30.0,40.0,250,0.25001466859313715,0.20069128244879517,0.0015167658891448354,6.812876436523703e-13,0.0,0.0,0.0,1.0,,,,,,0.20069128244880402,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
40-50%,40.0,50.0,250,0.27073809551590755,0.22031887027842503,0.015788225226201574,7.113846881510695e-13,0.0,0.0,0.0,1.0,,,,,,0.2203188702784836,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
50-60%,50.0,60.0,251,0.25577928292437496,0.19943741526887052,0.026511030286783976,6.776649521921262e-13,0.0,0.0,0.0,1.0,,,,,,0.19943741526885822,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
60-70%,60.0,70.0,250,0.25389037132049247,0.2013384829985823,-0.0054524737037711475,7.189089492757442e-13,0.0,0.0,0.0,1.0,,,,,,0.2013384829986229,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
70-80%,70.0,80.0,250,0.24988155694874517,0.2000380965763991,-0.017405462500076966,6.758154537435161e-13,0.0,0.0,0.0,1.0,,,,,,0.20003809657643024,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
80-90%,80.0,90.0,250,0.26566123673289915,0.21798613094325697,-0.011761638952594921,6.904079601671278e-13,0.0,0.0,0.0,1.0,,,,,,0.21798613094330796,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
90-95%,90.0,95.0,125,0.2433889626612608,0.19113490393082339,0.030872788555361696,6.685192005317102e-13,0.0,0.0,0.0,1.0,,,,,,0.19113490393092922,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
95-99%,95.0,99.0,100,0.7892109564178967,0.557894271716143,0.3729140330732582,0.3750102829916747,0.43,1.3897870105626766,0.58,0.42,-1.1365889732099725,1.6476810488955211,1.3241124739861037,1.1528986758412385,0.13793103448275862,0.4241635211554454,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
99-100%,99.0,100.0,25,8.939210795251494,4.670886529909954,-4.648013176120016,0.6763395732067154,0.36,2.4328226641738957,1.0,0.0,7.683611225653284,15.23375772176259,7.707602530797029,2.4656768681256636,0.72,4.349109052312916,HorizontalScanPath_8,Horizontal,8,evaluation,Hybrid previous censored representation,Previous censored representation
0-10%,0.0,10.0,250,0.2530597376370091,0.20425586299700285,-0.008316380521205475,6.904079601671276e-13,0.0,0.0,0.0,1.0,,,,,,0.20425586299700968,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
10-20%,10.0,20.0,250,0.26409918377721847,0.21443617017787597,-0.016372954155764775,6.644150581000694e-13,0.0,0.0,0.0,1.0,,,,,,0.21443617017784924,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
20-30%,20.0,30.0,250,0.2326857341562267,0.18460160215912946,0.021275954740964154,6.739913904405645e-13,0.0,0.0,0.0,1.0,,,,,,0.1846016021591269,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
30-40%,30.0,40.0,250,0.2601488536621905,0.21247362859970417,-0.014946836304427507,6.858478019097491e-13,0.0,0.0,0.0,1.0,,,,,,0.21247362859972235,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
40-50%,40.0,50.0,250,0.25006707159133224,0.20094010991273034,0.013920103167365597,7.068245298936909e-13,0.0,0.0,0.0,1.0,,,,,,0.2009401099126652,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
50-60%,50.0,60.0,251,0.24029599656926115,0.1936552139809086,0.01147696919284192,6.842508381216074e-13,0.0,0.0,0.0,1.0,,,,,,0.19365521398088903,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
60-70%,60.0,70.0,250,0.26906226350333534,0.21745901578287294,0.011923225704575543,7.129807435411521e-13,0.0,0.0,0.0,1.0,,,,,,0.21745901578284388,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
70-80%,70.0,80.0,250,0.23714584253690849,0.1887842528825265,0.01463926833544133,6.867598335612248e-13,0.0,0.0,0.0,1.0,,,,,,0.188784252882561,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
80-90%,80.0,90.0,250,0.22751956104382554,0.18614379869332287,-0.011098159321201366,6.96564173814589e-13,0.0,0.0,0.0,1.0,,,,,,0.1861437986933688,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
90-95%,90.0,95.0,125,0.26626282022262043,0.21526048163780978,-0.0009052220950325136,6.790075645236812e-13,0.0,0.0,0.0,1.0,,,,,,0.2152604816379925,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
95-99%,95.0,99.0,100,0.6506027315526203,0.4699409281951443,0.09371192024900324,0.41016386157651064,0.44,1.3673719448874653,0.48,0.52,-0.33538386409639265,1.0605853083268235,0.89395662618159,0.8191486750225929,0.0625,0.3501983310492252,HorizontalScanPath_10,Horizontal,10,evaluation,Hybrid previous censored representation,Previous censored representation
