region,n_pixels,rmse_K,mae_K,signed_error_K,posterior_sd_K,coverage_95,interval_width_95_K,positive_sd_fraction,zero_sd_nonzero_error_fraction,mean_z,rms_z,mean_abs_error_over_sd,median_abs_error_over_sd,fraction_abs_z_gt_1_96,crps_K,trajectory,family,run_index,role,method,stage
overall,2501,0.9932838287488703,0.26137375853823336,-0.03464743871204708,0.028133413920870255,0.019592163134746102,0.09443655537906917,0.03078768492602959,0.9692123150739704,2.2544870575390483,11.515632014865167,3.655750885946942,1.2964455832430493,0.2987012987012987,0.2502746670273454,HorizontalScanPath_13,Horizontal,13,development,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2424,0.24717088258374034,0.19413157186782032,-0.0035026456126245674,6.859990546836324e-13,0.0,0.0,0.0,1.0,,,,,,0.1941315718678067,HorizontalScanPath_13,Horizontal,13,development,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,77,5.488391542511753,2.3781927259288977,-1.015101704595166,0.9137878988887487,0.6363636363636364,3.067348376663013,1.0,0.0,2.2544870575390483,11.515632014865167,3.655750885946942,1.2964455832430493,0.2987012987012987,2.017688467893862,HorizontalScanPath_13,Horizontal,13,development,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.44671125927816,5.015511472052253,-4.977241440136677,0.8785534849600399,0.32,2.979108215237991,1.0,0.0,8.679474840862161,20.10318373115235,8.700528333641723,2.757947979013041,0.68,4.689921988302388,HorizontalScanPath_13,Horizontal,13,development,Hybrid previous censored representation,Previous censored representation
overall,2501,0.9256605463688148,0.25278677247156506,-0.055102247913427924,0.01963784543996535,0.02039184326269492,0.07062602147958945,0.028788484606157537,0.9712115153938424,2.2724816287603176,7.0811306626256005,3.028190388769209,0.7583941278647861,0.2361111111111111,0.24794288824612587,SpiralScanPath_1,Spiral,1,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2429,0.25056236892508293,0.1984678713874814,-0.007312847978057303,6.820290213781171e-13,0.0,0.0,0.0,1.0,,,,,,0.19846787138746858,SpiralScanPath_1,Spiral,1,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,72,5.2579030462544845,2.085295254877664,-1.6673307540664173,0.6821423811624541,0.7083333333333334,2.453273329450739,1.0,0.0,2.2724816287603176,7.0811306626256005,3.028190388769209,0.7583941278647861,0.2361111111111111,1.9170375542138816,SpiralScanPath_1,Spiral,1,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,8.901431556003134,5.318486895719247,-5.316279537109876,0.8058286074233705,0.32,2.815377233488998,1.0,0.0,7.496305363755337,11.964760266227758,7.498259138173986,5.443590074594846,0.68,5.014795780604003,SpiralScanPath_1,Spiral,1,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,0.9946917400353323,0.2664651834379615,-0.07154694519641833,0.01006483563799039,0.018392642942822873,0.038894876199258126,0.03558576569372251,0.9644142343062775,5.75124559815937,16.600636695785088,6.807077472911175,1.7285397489139722,0.48314606741573035,0.26198827979599076,SpiralScanPath_2,Spiral,2,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2412,0.25239036176130564,0.20207080934358715,-0.010571039932710507,7.085780733363604e-13,0.0,0.0,0.0,1.0,,,,,,0.20207080934358618,SpiralScanPath_2,Spiral,2,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,89,5.106585303216588,2.011625074624826,-1.7240624900960055,0.28283319021241426,0.5168539325842697,1.0929897233072423,1.0,0.0,5.75124559815937,16.600636695785088,6.807077472911175,1.7285397489139722,0.48314606741573035,1.8858190520566636,SpiralScanPath_2,Spiral,2,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.59729859293653,6.039796101877794,-6.039796101877794,0.2973080191201658,0.0,1.1446343082719523,1.0,0.0,20.108383810643673,31.15889116408861,20.108383810643673,10.276877290060996,1.0,5.87249152364825,SpiralScanPath_2,Spiral,2,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,1.0091569422484588,0.26873546227223266,-0.0593614306494239,0.009275549640348064,0.011995201919232307,0.03532714597091834,0.032387045181927226,0.9676129548180727,6.907145603409211,20.26242658277727,7.94475901995262,2.4415865185636982,0.6049382716049383,0.26450138555902997,SpiralScanPath_3,Spiral,3,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2420,0.2560779898232451,0.2047933385092014,0.0007375858460452134,6.960365521980327e-13,0.0,0.0,0.0,1.0,,,,,,0.20479333850918302,SpiralScanPath_3,Spiral,3,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,81,5.4300478202254014,2.17910508580971,-1.85491229384739,0.2863969092447667,0.37037037037037035,1.090780149052676,1.0,0.0,6.907145603409211,20.26242658277727,7.94475901995262,2.4415865185636982,0.6049382716049383,2.048371433221124,SpiralScanPath_3,Spiral,3,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.736451094867045,5.961842546390949,-5.961842546390949,0.2724365261700874,0.0,1.0468572866903378,1.0,0.0,21.93052272769276,36.34778484531742,21.93052272769276,13.906506928508795,1.0,5.807803902629943,SpiralScanPath_3,Spiral,3,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,0.9905456971508204,0.2658305435408791,-0.040858325942094716,0.019935884140449243,0.01719312275089964,0.06984551550935801,0.03198720511795282,0.9680127948820472,2.3077630248282226,11.39225408368738,4.3957167970183315,1.6539971398396083,0.4125,0.25676582072799137,SpiralScanPath_4,Spiral,4,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2421,0.24744592430654053,0.19748652095721897,-0.007908547416114948,6.994926769334074e-13,0.0,0.0,0.0,1.0,,,,,,0.19748652095723193,SpiralScanPath_4,Spiral,4,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,80,5.368538606838664,2.3340915269788938,-1.0380009985845575,0.6232455779196261,0.5375,2.1835454286113047,1.0,0.0,2.3077630248282226,11.39225408368738,4.3957167970183315,1.6539971398396083,0.4125,2.0507056300405986,SpiralScanPath_4,Spiral,4,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.470109973813138,5.318389752401283,-5.259133845415738,0.5848058408407952,0.28,2.0701292096618022,1.0,0.0,10.483141280376435,20.207123545771616,10.55282654064411,6.752646500885716,0.72,5.0750313514652445,SpiralScanPath_4,Spiral,4,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,0.9885656046373706,0.2551391810711962,-0.03520376180755039,0.027111791096520135,0.023590563774490203,0.091213116496873,0.03358656537385046,0.9664134346261496,1.1135258076726278,7.254141301647668,2.4150680529386412,1.0904911907607526,0.2261904761904762,0.24517492456019288,SpiralScanPath_5,Spiral,5,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2417,0.24893126459092857,0.19623456899984137,-0.0013403584448830944,6.95744873556721e-13,0.0,0.0,0.0,1.0,,,,,,0.1962345689998399,SpiralScanPath_5,Spiral,5,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,84,5.226259764618206,1.9500492688862512,-1.00958287999287,0.807221303937086,0.7023809523809523,2.7157619566509448,1.0,0.0,1.1135258076726278,7.254141301647668,2.4150680529386412,1.0904911907607526,0.2261904761904762,1.6533753934813031,SpiralScanPath_5,Spiral,5,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.47966650790344,4.856084216172226,-4.856084216172226,1.033248987818451,0.48,3.3135485520803605,1.0,0.0,5.728070138915293,13.167107693192946,5.728070138915293,2.0945955015627753,0.56,4.4312979161418395,SpiralScanPath_5,Spiral,5,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,0.9866609991532614,0.258024219048808,-0.054953263254604715,0.017647074413120308,0.021191523390643743,0.06281615171447004,0.032387045181927226,0.9676129548180727,2.845520314127407,10.422352451399155,3.9996016117652347,1.1701682057635383,0.3333333333333333,0.25178470651550294,SpiralScanPath_6,Spiral,6,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2420,0.2490830117253587,0.19852830681320022,-0.0076764044264389765,6.939166439172265e-13,0.0,0.0,0.0,1.0,,,,,,0.1985283068131972,SpiralScanPath_6,Spiral,6,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,81,5.310809892626881,2.0355564117669664,-1.4674223788615317,0.544880655623884,0.654320987654321,1.9395456226899945,1.0,0.0,2.845520314127407,10.422352451399155,3.9996016117652347,1.1701682057635383,0.3333333333333333,1.8429018334238976,SpiralScanPath_6,Spiral,6,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.51429579792682,5.459613884166202,-5.457358018281257,0.6038248172853254,0.2,2.1146551176432262,1.0,0.0,10.595816184895314,18.65541258955027,10.597821002768487,6.367581160954284,0.8,5.174932323457458,SpiralScanPath_6,Spiral,6,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,0.9661876225436686,0.259462248033094,-0.05515529375161596,0.013020808954295764,0.01919232307077169,0.04810529142401444,0.03158736505397841,0.9684126349460216,4.263430924316774,12.578271935614687,5.253419129562191,1.4247182838578878,0.379746835443038,0.2538271387389813,SpiralScanPath_7,Spiral,7,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2422,0.24752103226698613,0.1987663415573958,-4.2284714713276555e-05,6.907077030220304e-13,0.0,0.0,0.0,1.0,,,,,,0.19876634155738754,SpiralScanPath_7,Spiral,7,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,79,5.260723790828186,2.1202911782120935,-1.7448224821994425,0.4122157366205167,0.6075949367088608,1.522928276600761,1.0,0.0,4.263430924316774,12.578271935614687,5.253419129562191,1.4247182838578878,0.379746835443038,1.941893604230374,SpiralScanPath_7,Spiral,7,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.319183636384343,5.705176372155597,-5.705176372155597,0.4512972506507481,0.08,1.658586035621995,1.0,0.0,13.983708960402145,22.260752522755322,13.983708960402145,6.878709343026827,0.92,5.457653684889578,SpiralScanPath_7,Spiral,7,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,1.0203807981546555,0.26512102903055285,-0.05218036468849399,0.012234675175682313,0.01639344262295082,0.04575702055249265,0.03318672530987605,0.9668132746901239,5.218370431078455,17.815296132205237,6.271536385623986,1.6707542236158814,0.43373493975903615,0.25998943392205565,SpiralScanPath_8,Spiral,8,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2418,0.2516685271933456,0.2021848590811197,0.004608823310302806,6.97979557922183e-13,0.0,0.0,0.0,1.0,,,,,,0.20218485908111505,SpiralScanPath_8,Spiral,8,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,83,5.433979026517469,2.098610895750184,-1.7065930945811525,0.36866171822522587,0.4939759036144578,1.3787748000214954,1.0,0.0,5.218370431078455,17.815296132205237,6.271536385623986,1.6707542236158814,0.43373493975903615,1.943982951577409,SpiralScanPath_8,Spiral,8,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.86029389474607,5.85567638846334,-5.85567638846334,0.40309718335637773,0.08,1.4976328163218455,1.0,0.0,17.51248653124286,32.34210977222113,17.51248653124286,9.222649769277727,0.84,5.633286354957141,SpiralScanPath_8,Spiral,8,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,1.0295000699418928,0.26420719774918566,-0.044015867882479645,0.021808422919486443,0.01599360255897641,0.07508999732419086,0.03158736505397841,0.9684126349460216,2.7208908868888213,10.381794855485383,4.086512080453221,1.5721836159866585,0.35443037974683544,0.25572268084246474,SpiralScanPath_9,Spiral,9,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2422,0.24599541637059152,0.19694769695444828,-0.0019163899610881547,6.979800445864918e-13,0.0,0.0,0.0,1.0,,,,,,0.1969476969544459,SpiralScanPath_9,Spiral,9,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,79,5.63013092607151,2.326264298063792,-1.3347112542826085,0.6904160217714567,0.5063291139240507,2.3772162444025486,1.0,0.0,2.7208908868888213,10.381794855485383,4.086512080453221,1.5721836159866585,0.35443037974683544,2.057659528649829,SpiralScanPath_9,Spiral,9,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.900278116045833,5.60121181155557,-5.60121181155557,0.6057782363059718,0.12,2.1692849381219026,1.0,0.0,10.485525441313916,18.350745069109667,10.485525441313916,4.510421995352333,0.84,5.334190679000325,SpiralScanPath_9,Spiral,9,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,1.0008622616944922,0.2668963684505296,-0.03844076386559141,0.02408747287274616,0.018392642942822873,0.08250416496038192,0.031187524990004,0.968812475009996,1.349392981921003,7.580197064304325,3.015907966630685,1.4469009081274837,0.2948717948717949,0.2561828442037618,SpiralScanPath_10,Spiral,10,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2423,0.250547173500086,0.20168773369998122,-0.007664987738071165,6.847530251626103e-13,0.0,0.0,0.0,1.0,,,,,,0.20168773370001278,SpiralScanPath_10,Spiral,10,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,78,5.4926685008975635,2.2925440864066675,-0.9944626299807394,0.7723432006804999,0.5897435897435898,2.645422007255323,1.0,0.0,1.349392981921003,7.580197064304325,3.015907966630685,1.4469009081274837,0.2948717948717949,1.949024546134325,SpiralScanPath_10,Spiral,10,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.561055067824446,5.223587102985136,-4.909141308614378,0.9500768821926399,0.32,3.214304817097311,1.0,0.0,6.5886545187243,13.233759279457649,6.817052694890284,3.774255305153258,0.68,4.794070248872504,SpiralScanPath_10,Spiral,10,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,1.02034809665312,0.26059405842003797,-0.04904946221790347,0.015378161024910521,0.019992003198720514,0.055151369993084794,0.03078768492602959,0.9692123150739704,3.1335923647905184,9.151703528732805,4.098171436991512,1.330297538645205,0.3116883116883117,0.25490159998102935,SpiralScanPath_11,Spiral,11,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2424,0.2514417641235279,0.20094828364628198,0.002749521485935425,6.800966221207094e-13,0.0,0.0,0.0,1.0,,,,,,0.20094828364627487,SpiralScanPath_11,Spiral,11,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,77,5.641410260787861,2.1382740331159407,-1.6797083777777149,0.4994906587227618,0.6493506493506493,1.7913451474377282,1.0,0.0,3.1335923647905184,9.151703528732805,4.098171436991512,1.330297538645205,0.3116883116883117,1.9533800258958958,SpiralScanPath_11,Spiral,11,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.867018249811705,5.643683621899688,-5.643683621899688,0.5117717974163727,0.16,1.8421859383186687,1.0,0.0,10.613093178151345,15.970837242788056,10.613093178151345,6.815457455249168,0.88,5.357311042744851,SpiralScanPath_11,Spiral,11,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,0.9864865056104544,0.25884524560696315,-0.05355917670694759,0.016129874631878146,0.01919232307077169,0.05914840281679576,0.03158736505397841,0.9684126349460216,2.64617441904709,8.316616412255422,3.9633602450708865,1.4405814621967805,0.3924050632911392,0.25286499663546813,SpiralScanPath_12,Spiral,12,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2422,0.2491753134647833,0.1990302126614067,-0.008688165292870148,6.890602470041914e-13,0.0,0.0,0.0,1.0,,,,,,0.19903021266141335,SpiralScanPath_12,Spiral,12,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,79,5.376324409310193,2.092668154393517,-1.4292248684144864,0.5106432462361814,0.6075949367088608,1.872533613225395,1.0,0.0,2.64617441904709,8.316616412255422,3.9633602450708865,1.4405814621967805,0.3924050632911392,1.90334406986535,SpiralScanPath_12,Spiral,12,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.503201480335404,5.4379639606376005,-5.4379639606376005,0.5026364507796074,0.2,1.849413708532338,1.0,0.0,10.116874140682008,14.628075249036016,10.116874140682008,6.798928173758074,0.88,5.1652284623794165,SpiralScanPath_12,Spiral,12,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,0.9445092292721564,0.2673818860600213,-0.028721705358589176,0.026349702320990064,0.01759296281487405,0.09212506790956423,0.030387844862055178,0.9696121551379449,1.45752730258778,7.30580384144127,3.0978471021090965,1.46159900131225,0.27631578947368424,0.2569711176783661,SpiralScanPath_13,Spiral,13,development,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2425,0.2577938092197511,0.20336862701309683,-0.0018966971030172036,6.809209505141482e-13,0.0,0.0,0.0,1.0,,,,,,0.20336862701312217,SpiralScanPath_13,Spiral,13,development,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,76,5.218863194877305,2.309910217491491,-0.8846512450923001,0.8671132303045386,0.5789473684210527,3.0316420373923703,1.0,0.0,1.45752730258778,7.30580384144127,3.0978471021090965,1.46159900131225,0.27631578947368424,1.9673137474575328,SpiralScanPath_13,Spiral,13,development,Hybrid previous censored representation,Previous censored representation
top_1pct,25,8.923600074391485,4.812365004600422,-4.680584727356092,0.9291498955920927,0.4,3.3155537181687054,1.0,0.0,6.68102657947815,12.577318750275186,6.7967234407840875,2.08587569796224,0.52,4.542482900746216,SpiralScanPath_13,Spiral,13,development,Hybrid previous censored representation,Previous censored representation
