method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,true_peak_x,true_peak_y,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,shape,shape_label,obs_n,n_observations,n_saturated,actual_frac_saturated,selected_lengthscale,lengthscale,threshold,scenario,observation_seed
exact clipped,0.13332519695608386,0.3378147067777954,1520.195695818044,771.3480956687785,748.8476001492655,0.6034482758620694,0.12068965517241415,768.2418232542826,9.617959828468884,749.3906219904836,787.0930245180816,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,unsat_mll_tuned,5
discard saturated,0.16509080015209057,0.4363160227552397,1520.195695818044,663.8293845587963,856.3663112592477,0.6034482758620694,0.12068965517241415,597.9581117365436,17.399020796843786,563.8560309747298,632.0601924983574,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,unsat_mll_tuned,5
censored Laplace,0.13247483328604273,0.3347070933836276,1520.195695818044,777.0795323025407,743.1161635155033,0.6034482758620694,0.12068965517241415,774.1331094214372,9.969647646421294,754.5926000344515,793.6736188084229,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,unsat_mll_tuned,5
censored sampled,0.14843038600078692,0.3862884166857938,1520.195695818044,684.4368279765628,835.7588678414812,0.6034482758620694,0.12068965517241415,681.3860229643171,15.117916049184908,644.3285165758339,706.4562761371728,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,unsat_mll_tuned,5
oracle true,0.10985697193277612,0.2211876966020001,1520.195695818044,1018.38107096077,501.814624857274,0.6034482758620694,0.12068965517241415,1018.38107096077,9.617959828468884,999.529869696971,1037.232272224569,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1688165018683208,1.1688165018683208,790.7890913339897,unsat_mll_tuned,5
exact clipped,0.11226786780533704,0.28960973944699786,1520.195695818044,854.3758791612803,665.8198166567637,0.6034482758620694,0.12068965517241415,854.3758791612803,15.150229227769325,824.6814298748524,884.0703284477082,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,6
discard saturated,0.15830716938777767,0.41665390147262804,1520.195695818044,714.6946198368518,805.5010759811922,0.6034482758620694,0.12068965517241415,611.5860869959437,62.75756288241455,488.5812637464112,734.5909102454762,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,6
censored Laplace,0.10420455069795911,0.26432986000655256,1520.195695818044,917.4380751701879,602.7576206478561,0.6034482758620694,0.12068965517241415,916.9414524334036,31.93153260810534,854.3556485215171,979.5272563452901,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,6
censored sampled,0.11426474380170215,0.29343552934064215,1520.195695818044,870.3531080957027,649.8425877223412,0.6034482758620694,0.12068965517241415,859.8150999831211,16.734403431719066,821.5644555645126,888.9466686441009,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,6
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,0.7,0.7,790.7890913339897,fixed_ell_0.70,6
exact clipped,0.14535405091385298,0.36985711553970796,1520.195695818044,734.460476690669,785.735219127375,0.6034482758620694,0.12068965517241415,728.0315737423283,7.991557754499071,712.3681205435101,743.6950269411465,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,unsat_mll_tuned,6
discard saturated,0.17909300454264546,0.47068886638509677,1520.195695818044,621.5705179795499,898.6251778384941,0.6034482758620694,0.12068965517241415,580.3672666730912,12.211782358712503,556.4321732500147,604.3023600961677,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,unsat_mll_tuned,6
censored Laplace,0.14490080065793293,0.3681025830953156,1520.195695818044,737.4058391973263,782.7898566207177,0.6034482758620694,0.12068965517241415,731.0339425195857,8.095593233603367,715.1665797817232,746.9013052574483,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,unsat_mll_tuned,6
censored sampled,0.17281799154997818,0.45345161620112656,1520.195695818044,636.644031718961,883.551664099083,0.6034482758620694,0.12068965517241415,607.5681219399278,7.52840180927312,595.6460464089851,619.6543682089424,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,unsat_mll_tuned,6
oracle true,0.12708486623070064,0.2657293788296771,1520.195695818044,922.756055972923,597.439639845121,0.6034482758620694,0.12068965517241415,922.756055972923,7.991557754499071,907.0926027741049,938.4195091717412,False,laser_path,moving-laser path,17,289,10,0.03460207612456748,1.4467632140372577,1.4467632140372577,790.7890913339897,unsat_mll_tuned,6
exact clipped,0.11176668088081347,0.29000911803076274,1520.195695818044,853.6594738015286,666.5362220165154,0.6034482758620694,0.12068965517241415,853.6594738015286,15.150229227769325,823.9650245151007,883.3539230879566,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,7
discard saturated,0.1599875176826275,0.4249482732560343,1520.195695818044,738.8497428024842,781.3459530155598,0.6034482758620694,0.12068965517241415,567.3923872330146,62.73812879308794,444.4256547985622,690.359119667467,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,7
censored Laplace,0.1058916955243696,0.2723624578374205,1520.195695818044,898.185822334003,622.009873484041,0.6034482758620694,0.12068965517241415,898.185822334003,26.354480744411266,846.5310400749569,949.8406045930491,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,7
censored sampled,0.11093838347464328,0.28108394975164436,1520.195695818044,888.4527919140928,631.7429039039512,0.6034482758620694,0.12068965517241415,888.4527919140928,46.39515456197329,796.8051480283184,964.5462456646619,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,7
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,7
exact clipped,0.1268860477385651,0.32611053083439,1520.195695818044,791.5408243269361,728.6548714911079,0.6034482758620694,0.12068965517241415,791.5408243269361,10.982263085563893,770.0155886792309,813.0660599746413,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0048751241218787,1.0048751241218787,790.7890913339897,unsat_mll_tuned,7
discard saturated,0.1663280714654449,0.4411216111108225,1520.195695818044,681.7985240014735,838.3971718165704,0.6034482758620694,0.12068965517241415,581.5490650221203,23.436485178878044,535.6135540715194,627.4845759727212,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0048751241218787,1.0048751241218787,790.7890913339897,unsat_mll_tuned,7
censored Laplace,0.12557147927871448,0.32174853960700756,1520.195695818044,800.5842750826216,719.6114207354224,0.6034482758620694,0.12068965517241415,800.5842750826216,11.733827503685195,777.5859731753986,823.5825769898446,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0048751241218787,1.0048751241218787,790.7890913339897,unsat_mll_tuned,7
censored sampled,0.14205785530087345,0.37117322907478006,1520.195695818044,715.8704097572473,804.3252860607967,0.6034482758620694,0.12068965517241415,711.1348804107881,22.305934063085196,667.0350401793715,747.5616181116284,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0048751241218787,1.0048751241218787,790.7890913339897,unsat_mll_tuned,7
oracle true,0.09659966912119043,0.18982754076532968,1520.195695818044,1090.1240948483814,430.07160096966254,0.6034482758620694,0.12068965517241415,1090.1240948483814,10.982263085563893,1068.5988592006763,1111.6493304960866,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0048751241218787,1.0048751241218787,790.7890913339897,unsat_mll_tuned,7
exact clipped,0.11387258874985116,0.2931487744937856,1520.195695818044,848.1614868372802,672.0342089807638,0.6034482758620694,0.12068965517241415,848.1614868372802,15.150229227769325,818.4670375508523,877.8559361237081,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,8
discard saturated,0.12715224121354216,0.3313886278245098,1520.195695818044,827.4207077239029,692.7749880941411,0.6034482758620694,0.12068965517241415,827.4207077239029,34.19618407615382,760.3961869346414,894.4452285131644,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,8
censored Laplace,0.10874619163652648,0.27752094667399324,1520.195695818044,885.4107385563542,634.7849572616898,0.6034482758620694,0.12068965517241415,885.4107385563542,23.456707760159645,839.4355913464412,931.3858857662672,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,8
censored sampled,0.1121351510116699,0.2848935276979392,1520.195695818044,869.5635183583834,650.6321774596606,0.6034482758620694,0.12068965517241415,869.5635183583834,10.1419204931558,848.0335017600055,888.7168901596849,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,8
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,8
exact clipped,0.1240445526426426,0.31841996057515093,1520.195695818044,809.7860994960414,710.4095963220026,0.6034482758620694,0.12068965517241415,809.7860994960414,11.647654490235448,786.95669669518,832.6155022969028,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.940703880870858,0.940703880870858,790.7890913339897,unsat_mll_tuned,8
discard saturated,0.1424045324323378,0.37489220448349475,1520.195695818044,742.7900192525179,777.405676565526,0.6034482758620694,0.12068965517241415,742.7900192525179,19.812325996403093,703.9578602995679,781.622178205468,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.940703880870858,0.940703880870858,790.7890913339897,unsat_mll_tuned,8
censored Laplace,0.12246403800678278,0.3132483281241192,1520.195695818044,820.6893933611184,699.5063024569256,0.6034482758620694,0.12068965517241415,820.6893933611184,12.870155775170037,795.4638880417851,845.9148986804516,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.940703880870858,0.940703880870858,790.7890913339897,unsat_mll_tuned,8
censored sampled,0.13156014488828466,0.33976335839879596,1520.195695818044,782.6231225210084,737.5725732970355,0.6034482758620694,0.12068965517241415,782.6231225210084,8.974580079130462,765.4685683090621,796.1054576403035,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.940703880870858,0.940703880870858,790.7890913339897,unsat_mll_tuned,8
oracle true,0.0905790709229153,0.17639225504030473,1520.195695818044,1123.0317686597177,397.16392715832626,0.6034482758620694,0.12068965517241415,1123.0317686597177,11.647654490235448,1100.2023658588562,1145.8611714605793,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.940703880870858,0.940703880870858,790.7890913339897,unsat_mll_tuned,8
exact clipped,0.1120028156654035,0.2890358857888006,1520.195695818044,860.1449258406304,660.0507699774136,0.6034482758620694,0.12068965517241415,860.1449258406304,15.150229227769325,830.4504765542025,889.8393751270584,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,9
discard saturated,0.1641083185603784,0.4329433006776141,1520.195695818044,744.0344129968415,776.1612828212025,0.6034482758620694,0.12068965517241415,569.3478271910752,62.73812879308794,446.3810947566229,692.3145596255276,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,9
censored Laplace,0.10531282710473322,0.2689898066304476,1520.195695818044,914.7720801667324,605.4236156513116,0.6034482758620694,0.12068965517241415,914.7720801667324,27.941373177273643,860.006988739276,969.5371715941887,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,9
censored sampled,0.11227780583319334,0.28512378758590157,1520.195695818044,874.342692318018,645.853003500026,0.6034482758620694,0.12068965517241415,874.342692318018,23.944491555624335,831.3995175481101,919.5161412350387,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,9
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,0.7,0.7,790.7890913339897,fixed_ell_0.70,9
exact clipped,0.12796762123472907,0.32823157602108727,1520.195695818044,791.2367499850574,728.9589458329866,0.6034482758620694,0.12068965517241415,791.2367499850574,10.817242589240212,770.0349545101466,812.4385454599682,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0221886452531064,1.0221886452531064,790.7890913339897,unsat_mll_tuned,9
discard saturated,0.1702901812573533,0.4500402753049475,1520.195695818044,683.0936835778688,837.1020122401752,0.6034482758620694,0.12068965517241415,571.3373840960907,22.60466904589319,527.03223276614,615.6425354260413,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0221886452531064,1.0221886452531064,790.7890913339897,unsat_mll_tuned,9
censored Laplace,0.1267124407304393,0.32407761430346194,1520.195695818044,799.9076730316874,720.2880227863566,0.6034482758620694,0.12068965517241415,799.9076730316874,11.55433741337092,777.2611717014804,822.5541743618944,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0221886452531064,1.0221886452531064,790.7890913339897,unsat_mll_tuned,9
censored sampled,0.14338911784367814,0.3746988833760409,1520.195695818044,717.8543935396704,802.3413022783736,0.6034482758620694,0.12068965517241415,707.5787204931016,39.841983677945954,645.768570639164,762.1352750847093,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0221886452531064,1.0221886452531064,790.7890913339897,unsat_mll_tuned,9
oracle true,0.09814621093729249,0.1933481011543714,1520.195695818044,1081.7838229031754,438.4118729148686,0.6034482758620694,0.12068965517241415,1081.7838229031754,10.817242589240212,1060.5820274282646,1102.9856183780862,False,laser_path,moving-laser path,17,289,8,0.02768166089965398,1.0221886452531064,1.0221886452531064,790.7890913339897,unsat_mll_tuned,9
exact clipped,0.1117415801096509,0.29036052120295525,1520.195695818044,857.3471447237738,662.8485510942702,0.6034482758620694,0.12068965517241415,851.637631886197,15.150229227769325,821.9431825997691,881.332081172625,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,10
discard saturated,0.15967179789366445,0.4245392299506987,1520.195695818044,747.1850208784075,773.0106749396365,0.6034482758620694,0.12068965517241415,558.9683493661136,62.74855006987844,435.9811912291518,681.9555075030753,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,10
censored Laplace,0.10417523493891992,0.26671099394399206,1520.195695818044,931.9934094800999,588.2022863379441,0.6034482758620694,0.12068965517241415,907.9078800886012,28.05192210885696,852.9261127552415,962.889647421961,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,10
censored sampled,0.11657255851044344,0.29987502739763766,1520.195695818044,881.0826446705383,639.1130511475056,0.6034482758620694,0.12068965517241415,827.36063755294,53.79221195636423,758.8701848432253,917.4680790510048,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,10
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,10
exact clipped,0.13582234961324213,0.34792567688595977,1520.195695818044,768.3340840461991,751.8616117718449,0.6034482758620694,0.12068965517241415,760.9351078472158,9.58093176871872,742.1564815805272,779.7137341139045,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1739814962487454,1.1739814962487454,790.7890913339897,unsat_mll_tuned,10
discard saturated,0.17270449256500178,0.458342083140518,1520.195695818044,642.3357915651453,877.8599042528987,0.6034482758620694,0.12068965517241415,571.8766770192354,17.2597538195548,538.047559532908,605.7057945055628,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1739814962487454,1.1739814962487454,790.7890913339897,unsat_mll_tuned,10
censored Laplace,0.13503867960633906,0.34512800937865157,1520.195695818044,773.6789376549543,746.5167581630897,0.6034482758620694,0.12068965517241415,766.2662897117344,9.871223611815505,746.918691432576,785.6138879908929,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1739814962487454,1.1739814962487454,790.7890913339897,unsat_mll_tuned,10
censored sampled,0.157234387744804,0.4132372626062873,1520.195695818044,686.1817428085892,834.0139530094548,0.6034482758620694,0.12068965517241415,639.9346414197671,16.282363063386214,604.2127321909471,664.3170450912718,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1739814962487454,1.1739814962487454,790.7890913339897,unsat_mll_tuned,10
oracle true,0.11022803578570128,0.22211365453051748,1520.195695818044,1016.3216317506943,503.87406406734965,0.6034482758620694,0.12068965517241415,1016.3216317506943,9.58093176871872,997.5430054840057,1035.100258017383,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1739814962487454,1.1739814962487454,790.7890913339897,unsat_mll_tuned,10
exact clipped,0.11162615940065398,0.29083401159250766,1520.195695818044,848.617890943004,671.57780487504,0.6034482758620694,0.12068965517241415,848.617890943004,15.150229227769325,818.9234416565761,878.3123402294319,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,11
discard saturated,0.15598807332999465,0.415681364505749,1520.195695818044,728.8877733456196,791.3079224724244,0.6034482758620694,0.12068965517241415,574.9794669833303,62.74855006987844,451.9923088463686,697.9666251202921,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,11
censored Laplace,0.10504958355922622,0.27064595294318483,1520.195695818044,898.9098913860921,621.2858044319519,0.6034482758620694,0.12068965517241415,896.7719217442364,26.307083304828645,845.2100384667722,948.3338050217005,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,11
censored sampled,0.1085606998292303,0.27695601163646105,1520.195695818044,883.8573506115101,636.3383452065339,0.6034482758620694,0.12068965517241415,876.8915880996685,32.82759305864619,816.6203380757082,944.105101791083,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,11
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,11
exact clipped,0.13791734248770587,0.35281297702195547,1520.195695818044,760.8839895859641,759.3117062320799,0.6034482758620694,0.12068965517241415,760.8839895859641,9.01143177979384,743.2215832975681,778.54639587436,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2589402514004786,1.2589402514004786,790.7890913339897,unsat_mll_tuned,11
discard saturated,0.17009235869170033,0.4514473312455727,1520.195695818044,616.5073424570022,903.6883533610418,0.6034482758620694,0.12068965517241415,599.803969522029,15.255847885441122,569.9025076665644,629.7054313774936,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2589402514004786,1.2589402514004786,790.7890913339897,unsat_mll_tuned,11
censored Laplace,0.13723395784816086,0.35031667364087704,1520.195695818044,765.5964224017017,754.5992734163423,0.6034482758620694,0.12068965517241415,765.5964224017017,9.249486478599472,747.4674289036468,783.7254158997566,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2589402514004786,1.2589402514004786,790.7890913339897,unsat_mll_tuned,11
censored sampled,0.15792449020787552,0.4158676556555617,1520.195695818044,659.4859244536282,860.7097713644158,0.6034482758620694,0.12068965517241415,659.4859244536282,15.489352079039978,629.3577239599821,678.61406449294,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2589402514004786,1.2589402514004786,790.7890913339897,unsat_mll_tuned,11
oracle true,0.11607021243971254,0.23689351413710905,1520.195695818044,983.865352155792,536.330343662252,0.6034482758620694,0.12068965517241415,983.865352155792,9.01143177979384,966.2029458673961,1001.527758444188,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2589402514004786,1.2589402514004786,790.7890913339897,unsat_mll_tuned,11
exact clipped,0.11257858965340097,0.29092594443515546,1520.195695818044,852.4975581474868,667.6981376705572,0.6034482758620694,0.12068965517241415,852.4975581474868,15.150229227769325,822.8031088610588,882.1920074339147,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,12
discard saturated,0.13116278052213892,0.33935777123079475,1520.195695818044,832.738478186688,687.457217631356,0.6034482758620694,0.12068965517241415,832.738478186688,34.19626922165067,765.7137905122527,899.7631658611233,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,12
censored Laplace,0.10761677023783164,0.2757509212544173,1520.195695818044,887.9594264306675,632.2362693873765,0.6034482758620694,0.12068965517241415,887.9594264306675,23.45566534163055,841.9863223610716,933.9325305002633,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,12
censored sampled,0.11002758619753936,0.27445831523682257,1520.195695818044,913.7123176467885,606.4833781712555,0.6034482758620694,0.12068965517241415,908.4047401966712,25.669366039562085,851.3334209850636,945.9423282469742,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,12
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,12
exact clipped,0.13293928171729433,0.34021904092551136,1520.195695818044,775.648822888956,744.546872929088,0.6034482758620694,0.12068965517241415,775.648822888956,9.88468786648378,756.2748346706478,795.0228111072643,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1327948711443758,1.1327948711443758,790.7890913339897,unsat_mll_tuned,12
discard saturated,0.15671151491056023,0.41181521793527304,1520.195695818044,685.8718174621521,834.3238783558919,0.6034482758620694,0.12068965517241415,685.8718174621521,15.021951171615948,656.4287931657848,715.3148417585194,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1327948711443758,1.1327948711443758,790.7890913339897,unsat_mll_tuned,12
censored Laplace,0.13214015732854442,0.3373699197658323,1520.195695818044,780.9928019780281,739.2028938400159,0.6034482758620694,0.12068965517241415,780.9928019780281,10.236022440966522,760.9301979937337,801.0554059623224,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1327948711443758,1.1327948711443758,790.7890913339897,unsat_mll_tuned,12
censored sampled,0.14548370768361488,0.3789685609274996,1520.195695818044,727.3063100610237,792.8893857570202,0.6034482758620694,0.12068965517241415,727.3063100610237,7.645302738017849,714.7494785739148,737.9635445210247,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1327948711443758,1.1327948711443758,790.7890913339897,unsat_mll_tuned,12
oracle true,0.1072024035755358,0.21464215981050333,1520.195695818044,1033.0154353075545,487.18026051048946,0.6034482758620694,0.12068965517241415,1033.0154353075545,9.88468786648378,1013.6414470892463,1052.3894235258626,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1327948711443758,1.1327948711443758,790.7890913339897,unsat_mll_tuned,12
exact clipped,0.11400070648409691,0.2933444641466563,1520.195695818044,843.3872195867392,676.8084762313048,0.6034482758620694,0.12068965517241415,842.0217547329252,15.150229227769325,812.3273054464972,871.7162040193531,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,13
discard saturated,0.13336362232046248,0.3438424030795567,1520.195695818044,854.3029512503803,665.8927445676637,0.6034482758620694,0.12068965517241415,804.0737752563203,34.19626922165067,737.049087581885,871.0984629307557,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,13
censored Laplace,0.10905232287061027,0.2774581345886401,1520.195695818044,890.9488090681159,629.2468867499281,0.6034482758620694,0.12068965517241415,875.5489938489324,21.223130786483505,833.9516575074247,917.14633019044,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,13
censored sampled,0.11497954309013002,0.2897520140432652,1520.195695818044,885.3015885536436,634.8941072644004,0.6034482758620694,0.12068965517241415,867.2420326672575,15.163444774776801,834.3114190938828,894.9838964106324,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,13
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,13
exact clipped,0.138399871565008,0.35249761835823407,1520.195695818044,752.5455950682211,767.6501007498229,0.6034482758620694,0.12068965517241415,746.7697968815759,9.155465763467244,728.8250839851801,764.7145097779717,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2364015011465217,1.2364015011465217,790.7890913339897,unsat_mll_tuned,13
discard saturated,0.16278069086004252,0.4274699090860211,1520.195695818044,661.1859746913891,859.0097211266549,0.6034482758620694,0.12068965517241415,648.785308339668,13.30010524479892,622.7171020598621,674.8535146194738,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2364015011465217,1.2364015011465217,790.7890913339897,unsat_mll_tuned,13
censored Laplace,0.13783448893757122,0.35039440534208294,1520.195695818044,756.302352047364,763.89334377068,0.6034482758620694,0.12068965517241415,750.4306419053462,9.325315476763167,732.1530235708904,768.708260239802,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2364015011465217,1.2364015011465217,790.7890913339897,unsat_mll_tuned,13
censored sampled,0.15330569511269684,0.39997259118252526,1520.195695818044,691.9594795741847,828.2362162438593,0.6034482758620694,0.12068965517241415,684.2938128914658,5.52521590543318,672.9845733950948,694.0465119021425,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2364015011465217,1.2364015011465217,790.7890913339897,unsat_mll_tuned,13
oracle true,0.11456360515468748,0.23306100752726955,1520.195695818044,992.2008286115146,527.9948672065294,0.6034482758620694,0.12068965517241415,992.2008286115146,9.155465763467244,974.2561157151188,1010.1455415079104,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.2364015011465217,1.2364015011465217,790.7890913339897,unsat_mll_tuned,13
