trajectory,role,method,region,n_pixels,true_temperature_min_K,true_temperature_max_K,true_temperature_mean_K,rmse_K,mae_K,signed_error_K,crps_K,coverage_95,interval_width_95_K,posterior_sd_K
HorizontalScanPath_1,evaluation,posterior physics mean + RBF,overall,2501,293.128525386936,317.4810532811467,293.323828581398,0.4863143217804195,0.19162740558837554,0.040954153856051695,0.7212347708474458,0.9988004798080767,11.420653687015182,2.991497782883187
HorizontalScanPath_2,evaluation,mean-only sequential advective stochastic ST,Q1,626,293.1306533810818,293.1499999725787,293.1493709061734,0.1956130062753966,0.13442643630860732,0.062063798732668936,0.1772777733078548,1.0,2.533804404143336,0.6614381607890699
HorizontalScanPath_2,evaluation,mean-only sequential advective stochastic ST,Q2,625,293.1499999727225,293.1500000618078,293.15000000234863,0.18346565860311403,0.12381151350289883,0.08351537635011054,0.1722657183037742,1.0,2.498297411833828,0.6512243884712873
HorizontalScanPath_2,evaluation,mean-only sequential advective stochastic ST,Q3,625,293.15000006185994,293.1719048478319,293.15198314678287,0.19920384171139865,0.13912097813423024,0.07022705355140661,0.17708901428314616,1.0,2.5086744992861694,0.6568764157306055
HorizontalScanPath_2,evaluation,mean-only sequential advective stochastic ST,Q4,625,293.1721039023268,315.9337083198785,293.9648542490308,0.9340619056769247,0.33566921404286004,-0.0975918038017333,0.3040853479858939,0.968,2.536340748465638,0.6612299851329883
HorizontalScanPath_2,evaluation,mean-only sequential advective stochastic ST,top_1pct,26,296.2127065821875,315.9337083198785,299.1854696506352,4.332790186262792,2.9093660030320163,-2.817971837468224,2.574610058944546,0.38461538461538464,2.655348122856378,0.696287084777891
HorizontalScanPath_2,evaluation,mean-only sequential advective stochastic ST,above_camera_ceiling,76,294.6301695664475,315.9337083198785,296.6310168853538,2.5602695588366693,1.2415624373480376,-0.9377540716141787,1.0505690120407583,0.7763157894736842,2.617852955591173,0.686773273062383
HorizontalScanPath_2,evaluation,mean-only sequential advective stochastic ST,overall,2501,293.1306533810818,315.9337083198785,293.3539702363518,0.4959197604359133,0.18323751106724565,0.02956660508557204,0.2076673076564278,0.9920031987205118,2.519285073664434,0.6576937353011829
HorizontalScanPath_2,evaluation,moment-matched sequential advective stochastic ST,Q1,626,293.1306533810818,293.1499999725787,293.1493709061734,0.1956129828895492,0.13442642280764863,0.06206381342109627,0.17727776966482098,1.0,2.5338044433259372,0.6614381710764682
HorizontalScanPath_2,evaluation,moment-matched sequential advective stochastic ST,Q2,625,293.1499999727225,293.1500000618078,293.15000000234863,0.1834656558820643,0.12381150960266996,0.08351538052735077,0.17226571999108695,1.0,2.4982974594765337,0.6512244009187671
HorizontalScanPath_2,evaluation,moment-matched sequential advective stochastic ST,Q3,625,293.15000006185994,293.1719048478319,293.15198314678287,0.19920383242187573,0.1391209736173617,0.07022708738945939,0.1770890133232157,1.0,2.5086745439314613,0.6568764274535761
HorizontalScanPath_2,evaluation,moment-matched sequential advective stochastic ST,Q4,625,293.1721039023268,315.9337083198785,293.9648542490308,0.9350781879833775,0.33575645555364725,-0.0990160704661689,0.30230664175336713,0.9808,2.6417620557719754,0.68892889314687
HorizontalScanPath_2,evaluation,moment-matched sequential advective stochastic ST,top_1pct,26,296.2127065821875,315.9337083198785,299.1854696506352,4.33964153706886,2.9188923556522903,-2.8325727543482695,2.522482512166154,0.5384615384615384,3.7779323607128563,0.990613035497453
HorizontalScanPath_2,evaluation,moment-matched sequential advective stochastic ST,above_camera_ceiling,76,294.6301695664475,315.9337083198785,296.6310168853538,2.563992533748341,1.2435746150788007,-0.9481317011514422,1.0452336549603631,0.8421052631578947,3.3957297030011286,0.8898572320324438
HorizontalScanPath_2,evaluation,moment-matched sequential advective stochastic ST,overall,2501,293.1306533810818,315.9337083198785,293.3539702363518,0.4963981355185645,0.1832593072415583,0.029210693965716534,0.2072228081677215,0.995201919232307,2.545629895445629,0.6646157021364962
HorizontalScanPath_2,evaluation,full-posterior mixture sequential advective stochastic ST,Q1,626,293.1306533810818,293.1499999725787,293.1493709061734,0.19561300064891862,0.13442643377588712,0.06206380178620106,0.1765744417083005,1.0,2.5296806182274505,0.6614381608151266
HorizontalScanPath_2,evaluation,full-posterior mixture sequential advective stochastic ST,Q2,625,293.1499999727225,293.1500000618078,293.15000000234863,0.18346565860455522,0.12381151350327754,0.08351537635372033,0.17248258784037412,1.0,2.481889828858649,0.6512243884712873
HorizontalScanPath_2,evaluation,full-posterior mixture sequential advective stochastic ST,Q3,625,293.15000006185994,293.1719048478319,293.15198314678287,0.19920384348442546,0.13912098267220763,0.07022706635853765,0.17857781735513828,1.0,2.5240267739999576,0.6568764162427387
HorizontalScanPath_2,evaluation,full-posterior mixture sequential advective stochastic ST,Q4,625,293.1721039023268,315.9337083198785,293.9648542490308,0.9348482193149361,0.3359725320762506,-0.09843067289405981,0.3030145599351599,0.9792,2.6243720946104654,0.6887914723677557
HorizontalScanPath_2,evaluation,full-posterior mixture sequential advective stochastic ST,top_1pct,26,296.2127065821875,315.9337083198785,299.1854696506352,4.337300914156208,2.916652836164559,-2.8297321981878225,2.5152513664823073,0.5384615384615384,3.7377674247186667,0.9900623396727463
HorizontalScanPath_2,evaluation,full-posterior mixture sequential advective stochastic ST,above_camera_ceiling,76,294.6301695664475,315.9337083198785,296.6310168853538,2.562818928911981,1.2440234567777455,-0.9456845681665353,1.049583418385254,0.8421052631578947,3.34884451972243,0.8891519542811226
HorizontalScanPath_2,evaluation,full-posterior mixture sequential advective stochastic ST,overall,2501,293.1306533810818,315.9337083198785,293.3539702363518,0.49628988393900086,0.18331331075611365,0.029356975631561665,0.20764992151781939,0.9948020791683326,2.539988205889066,0.664581352197674
HorizontalScanPath_2,evaluation,posterior physics mean + RBF,Q1,626,293.1306533810818,293.1499999725787,293.1493709061734,0.22352789526044756,0.15493716696717036,0.045336102166410895,0.7156597724041512,1.0,11.613176420792742,3.0259180375974384
HorizontalScanPath_2,evaluation,posterior physics mean + RBF,Q2,625,293.1499999727225,293.1500000618078,293.15000000234863,0.19406811660297055,0.1357119459362727,0.0732638841983432,0.6913708645308693,1.0,11.205288281704025,2.9347495823215244
HorizontalScanPath_2,evaluation,posterior physics mean + RBF,Q3,625,293.15000006185994,293.1719048478319,293.15198314678287,0.22448724069016657,0.16268239579253113,0.06048917832151892,0.7085892069904756,1.0,11.428695253713613,2.9870426617973824
HorizontalScanPath_2,evaluation,posterior physics mean + RBF,Q4,625,293.1721039023268,315.9337083198785,293.9648542490308,0.9710620377478434,0.38078727930139583,-0.07277207972606711,0.7899677447675714,0.9952,11.602062247576129,3.024714754874008
HorizontalScanPath_2,evaluation,posterior physics mean + RBF,top_1pct,26,296.2127065821875,315.9337083198785,299.1854696506352,4.325592947330353,2.902895445291978,-2.8109651791588837,2.2263723501928325,0.8846153846153846,12.581344805156009,3.301412315498482
HorizontalScanPath_2,evaluation,posterior physics mean + RBF,above_camera_ceiling,76,294.6301695664475,315.9337083198785,296.6310168853538,2.590471188819917,1.3253122103722716,-0.8638740033386325,1.2997832388437156,0.9605263157894737,12.412822949231817,3.2351067256055344
HorizontalScanPath_2,evaluation,posterior physics mean + RBF,overall,2501,293.1306533810818,315.9337083198785,293.3539702363518,0.5197669784244732,0.2085082685587059,0.02658677097252903,0.7263926040406123,0.9988004798080767,11.462365875164878,2.9931193786111834
HorizontalScanPath_3,evaluation,mean-only sequential advective stochastic ST,Q1,626,293.12863313858315,293.14999999028174,293.1493035805139,0.18566276344544647,0.1292698816545667,0.07380742121978373,0.1759364262475048,1.0,2.542366127392213,0.6617645486366636
HorizontalScanPath_3,evaluation,mean-only sequential advective stochastic ST,Q2,625,293.14999999037093,293.1500007917311,293.1500000554017,0.19984889782535628,0.14594640419048674,0.05818193607477524,0.17642027268794783,1.0,2.4752253411321896,0.6490608174243347
HorizontalScanPath_3,evaluation,mean-only sequential advective stochastic ST,Q3,625,293.15000082114136,293.1888156647948,293.15461708155857,0.1814227625334897,0.12873684739404526,0.05070012146791814,0.17422529958592856,1.0,2.5243002572727944,0.6583691754270385
HorizontalScanPath_3,evaluation,mean-only sequential advective stochastic ST,Q4,625,293.1890020833406,314.00846851431186,294.068563462816,0.9646299945564164,0.3340966026807703,-0.10878517213773985,0.3120784540880022,0.9664,2.525786666903754,0.6608563801743657
HorizontalScanPath_3,evaluation,mean-only sequential advective stochastic ST,top_1pct,26,296.2676711584593,314.00846851431186,299.2246672187062,4.5424739677309,3.3204681961314075,-3.3204681961314075,2.949329153773493,0.23076923076923078,2.6404724497519068,0.6962870847768643
HorizontalScanPath_3,evaluation,mean-only sequential advective stochastic ST,above_camera_ceiling,76,294.64317213251667,314.00846851431186,296.6861129710453,2.689081445175763,1.4191384307236945,-1.1818289031836084,1.2053946428919955,0.7236842105263158,2.608362771562991,0.6883926991761006
HorizontalScanPath_3,evaluation,mean-only sequential advective stochastic ST,overall,2501,293.12863313858315,314.00846851431186,293.38052855508266,0.5092827435849147,0.18449034579431137,0.018498200344534418,0.20965162707201604,0.9916033586565374,2.516929772717108,0.6575144304628701
HorizontalScanPath_3,evaluation,moment-matched sequential advective stochastic ST,Q1,626,293.12863313858315,293.14999999028174,293.1493035805139,0.18566278359180374,0.12926988745969678,0.07380750208811726,0.17593643285963204,1.0,2.5423661736985306,0.6617645606604061
HorizontalScanPath_3,evaluation,moment-matched sequential advective stochastic ST,Q2,625,293.14999999037093,293.1500007917311,293.1500000554017,0.19984889590065966,0.14594640249967689,0.05818193693783978,0.17642027249981956,1.0,2.4752253484271938,0.6490608193335131
HorizontalScanPath_3,evaluation,moment-matched sequential advective stochastic ST,Q3,625,293.15000082114136,293.1888156647948,293.15461708155857,0.1814228392406726,0.12873680687596253,0.05070032685909364,0.17422533781418637,1.0,2.5243007246154,0.6583692966197927
HorizontalScanPath_3,evaluation,moment-matched sequential advective stochastic ST,Q4,625,293.1890020833406,314.00846851431186,294.068563462816,0.9647044891827584,0.3341210057413392,-0.10889298236966087,0.3113355162218164,0.9696,2.579777621597409,0.6750679257373946
HorizontalScanPath_3,evaluation,moment-matched sequential advective stochastic ST,top_1pct,26,296.2676711584593,314.00846851431186,299.2246672187062,4.5428512054459995,3.321191398479757,-3.321191398479757,2.9098894576681693,0.3076923076923077,3.0248809694652086,0.7969490082220891
HorizontalScanPath_3,evaluation,moment-matched sequential advective stochastic ST,above_camera_ceiling,76,294.64317213251667,314.00846851431186,296.6861129710453,2.6893164387636475,1.4193976459699693,-1.1826574913297874,1.1997485968409622,0.75,3.0091808295657994,0.7941771231964875
HorizontalScanPath_3,evaluation,moment-matched sequential advective stochastic ST,overall,2501,293.12863313858315,314.00846851431186,293.38052855508266,0.5093180130774163,0.18449643502514265,0.01847133034754368,0.20946597803079509,0.9924030387844862,2.53042224465625,0.6610659300400248
HorizontalScanPath_3,evaluation,full-posterior mixture sequential advective stochastic ST,Q1,626,293.12863313858315,293.14999999028174,293.1493035805139,0.18566274819167128,0.12926982300007775,0.07380756995045888,0.17574966177994134,1.0,2.5245777794862776,0.6617645591430951
HorizontalScanPath_3,evaluation,full-posterior mixture sequential advective stochastic ST,Q2,625,293.14999999037093,293.1500007917311,293.1500000554017,0.19984889782580922,0.14594640419242186,0.05818193607556786,0.17617685250719825,1.0,2.485154434536112,0.6490608174243347
HorizontalScanPath_3,evaluation,full-posterior mixture sequential advective stochastic ST,Q3,625,293.15000082114136,293.1888156647948,293.15461708155857,0.1814227192553492,0.12873670855159017,0.05070038136139901,0.17418808473942027,1.0,2.5292311953781805,0.6583692951718064
HorizontalScanPath_3,evaluation,full-posterior mixture sequential advective stochastic ST,Q4,625,293.1890020833406,314.00846851431186,294.068563462816,0.9647357633330265,0.33414089055075763,-0.10893725043163213,0.3110450403817413,0.9712,2.58174837528522,0.6750950453219939
HorizontalScanPath_3,evaluation,full-posterior mixture sequential advective stochastic ST,top_1pct,26,296.2676711584593,314.00846851431186,299.2246672187062,4.542939088283879,3.3215433549591533,-3.3215433549591533,2.9196862898886837,0.3076923076923077,3.057742670094038,0.7971347197596651
HorizontalScanPath_3,evaluation,full-posterior mixture sequential advective stochastic ST,above_camera_ceiling,76,294.64317213251667,314.00846851431186,296.6861129710453,2.6894076069067228,1.419577668381672,-1.1830041643029274,1.2047791843084092,0.7631578947368421,3.036214058530443,0.7944049074654554
HorizontalScanPath_3,evaluation,full-posterior mixture sequential advective stochastic ST,overall,2501,293.12863313858315,314.00846851431186,293.38052855508266,0.5093328026319343,0.18450136395732897,0.018460298147669522,0.2092764991171404,0.9928028788484606,2.530175707000442,0.6610727060065621
HorizontalScanPath_3,evaluation,posterior physics mean + RBF,Q1,626,293.12863313858315,293.14999999028174,293.1493035805139,0.2086111379735982,0.14865517837237724,0.0659745706928945,0.717104389922277,1.0,11.626113515214849,3.025463620064406
HorizontalScanPath_3,evaluation,posterior physics mean + RBF,Q2,625,293.14999999037093,293.1500007917311,293.1500000554017,0.23878276645312685,0.176313679409206,0.04387250405635432,0.6924421444278516,1.0,11.131197862486294,2.919337217634742
HorizontalScanPath_3,evaluation,posterior physics mean + RBF,Q3,625,293.15000082114136,293.1888156647948,293.15461708155857,0.20549550517022525,0.148917195301246,0.032290013825653024,0.709527058743977,1.0,11.495837713140848,2.999123005036789
HorizontalScanPath_3,evaluation,posterior physics mean + RBF,Q4,625,293.1890020833406,314.00846851431186,294.068563462816,0.9704126629436156,0.3442791100697681,-0.09838157995437886,0.7886926490357945,0.9936,11.55184269374529,3.022012943457322
HorizontalScanPath_3,evaluation,posterior physics mean + RBF,top_1pct,26,296.2676711584593,314.00846851431186,299.2246672187062,4.55680991128696,3.337170124739185,-3.337170124739185,2.4491873237587454,0.8461538461538461,12.516592241623302,3.301412315494148
HorizontalScanPath_3,evaluation,posterior physics mean + RBF,above_camera_ceiling,76,294.64317213251667,314.00846851431186,296.6861129710453,2.696884104348657,1.4220740885901402,-1.1892457088787303,1.3474357809695388,0.9473684210526315,12.303694807895356,3.2466819752009086
HorizontalScanPath_3,evaluation,posterior physics mean + RBF,overall,2501,293.12863313858315,314.00846851431186,293.38052855508266,0.5206008415478215,0.20451894528138573,0.010960882630355759,0.726937627237549,0.9984006397441023,11.451317864407143,2.991497782883187
HorizontalScanPath_4,evaluation,mean-only sequential advective stochastic ST,Q1,626,293.13038887069996,293.14999998320604,293.1494173829207,0.18983372843574176,0.13140664212212874,0.08363839655673566,0.17451221689675603,1.0,2.5181868650661583,0.6578976213070289
HorizontalScanPath_4,evaluation,mean-only sequential advective stochastic ST,Q2,625,293.1499999838494,293.1500024999713,293.1500002250477,0.17472162090732848,0.12458788951115303,0.06779890429774504,0.17091401456609176,1.0,2.501656287039511,0.6526342880570485
HorizontalScanPath_4,evaluation,mean-only sequential advective stochastic ST,Q3,625,293.15000251921344,293.2009630750743,293.1568050893911,0.18244781597867615,0.12770948917885344,0.06976698110747911,0.17322107093246067,1.0,2.516042963940869,0.658363579307591
HorizontalScanPath_4,evaluation,mean-only sequential advective stochastic ST,Q4,625,293.2012236188266,317.615531356997,294.15810059210094,0.9251209579162891,0.32409743415541353,-0.09812391062079433,0.2987077810902414,0.9696,2.5358570334029085,0.662593741968833
HorizontalScanPath_4,evaluation,mean-only sequential advective stochastic ST,top_1pct,26,296.4730103483147,317.615531356997,299.35525960557595,4.318663192679905,2.8938533415361882,-2.8938533415361882,2.5488092571675725,0.3076923076923077,2.6648713264311934,0.6963007057906931
HorizontalScanPath_4,evaluation,mean-only sequential advective stochastic ST,above_camera_ceiling,76,294.825260500259,317.615531356997,296.8152807497662,2.5512243328866586,1.2351746049517658,-0.9421459422169377,1.0489071047494698,0.7631578947368421,2.6394780375528306,0.6887147501148198
HorizontalScanPath_4,evaluation,mean-only sequential advective stochastic ST,overall,2501,293.13038887069996,317.615531356997,293.40347919763923,0.48871668432505533,0.1769321535373211,0.030791231701233577,0.2043268450201381,0.9924030387844862,2.517935887753287,0.6578723177815355
HorizontalScanPath_4,evaluation,moment-matched sequential advective stochastic ST,Q1,626,293.13038887069996,293.14999998320604,293.1494173829207,0.1898344485961735,0.13140764186604306,0.0836396105611135,0.17451236299647413,1.0,2.5181868138315906,0.657897656842216
HorizontalScanPath_4,evaluation,moment-matched sequential advective stochastic ST,Q2,625,293.1499999838494,293.1500024999713,293.1500002250477,0.17472161860244734,0.12458788751670391,0.06779890549083711,0.17091401464522632,1.0,2.5016563011177384,0.6526342915839777
HorizontalScanPath_4,evaluation,moment-matched sequential advective stochastic ST,Q3,625,293.15000251921344,293.2009630750743,293.1568050893911,0.18244845996777417,0.12770965843320528,0.06977193744017376,0.17322141396553895,1.0,2.5160444254416188,0.6583641073022749
HorizontalScanPath_4,evaluation,moment-matched sequential advective stochastic ST,Q4,625,293.2012236188266,317.615531356997,294.15810059210094,0.9267010033333152,0.32441220674114346,-0.1006980709024444,0.29750635513193363,0.9776,2.6209798640406574,0.6848288041318865
HorizontalScanPath_4,evaluation,moment-matched sequential advective stochastic ST,top_1pct,26,296.4730103483147,317.615531356997,299.35525960557595,4.32923138714963,2.9109153591910295,-2.9109153591910295,2.5065992612127816,0.46153846153846156,3.409223926574089,0.8895766376127431
HorizontalScanPath_4,evaluation,moment-matched sequential advective stochastic ST,above_camera_ceiling,76,294.825260500259,317.615531356997,296.8152807497662,2.5568933462539665,1.2400910143891486,-0.9604392478090593,1.044828900497013,0.8157894736842105,3.244893482708673,0.8465500410959379
HorizontalScanPath_4,evaluation,moment-matched sequential advective stochastic ST,overall,2501,293.13038887069996,317.615531356997,293.40347919763923,0.48946432221273933,0.1770111072531191,0.03014949169496646,0.2040267309376168,0.9944022391043582,2.5392084424564514,0.663429002426855
HorizontalScanPath_4,evaluation,full-posterior mixture sequential advective stochastic ST,Q1,626,293.13038887069996,293.14999998320604,293.1494173829207,0.18983433148961087,0.13140745149815355,0.0836394437621819,0.17468073414277221,1.0,2.519961115280196,0.6578976531267924
HorizontalScanPath_4,evaluation,full-posterior mixture sequential advective stochastic ST,Q2,625,293.1499999838494,293.1500024999713,293.1500002250477,0.17472161982947018,0.12458788894255712,0.06779890377815291,0.17065643580761694,1.0,2.495329010233665,0.6526342880571148
HorizontalScanPath_4,evaluation,full-posterior mixture sequential advective stochastic ST,Q3,625,293.15000251921344,293.2009630750743,293.1568050893911,0.18244834953206532,0.12770975076370386,0.06977128493452428,0.17339839159627474,1.0,2.5304055820561864,0.6583641008211767
HorizontalScanPath_4,evaluation,full-posterior mixture sequential advective stochastic ST,Q4,625,293.2012236188266,317.615531356997,294.15810059210094,0.9265862163030997,0.3239525890977757,-0.1013795745346164,0.29725192397750305,0.9776,2.6208186074359787,0.6846381200437801
HorizontalScanPath_4,evaluation,full-posterior mixture sequential advective stochastic ST,top_1pct,26,296.4730103483147,317.615531356997,299.35525960557595,4.329691660523487,2.9111551962037368,-2.9111551962037368,2.5019419405378804,0.46153846153846156,3.449858623933446,0.8923016312483993
HorizontalScanPath_4,evaluation,full-posterior mixture sequential advective stochastic ST,above_camera_ceiling,76,294.825260500259,317.615531356997,296.8152807497662,2.5563640654106603,1.235930223673498,-0.966072566685433,1.0403682771492473,0.8157894736842105,3.282517219486657,0.8447189226065743
HorizontalScanPath_4,evaluation,full-posterior mixture sequential advective stochastic ST,overall,2501,293.13038887069996,317.615531356997,293.40347919763923,0.48940999127315965,0.1768962245663203,0.029978978671097105,0.2039851496148529,0.9944022391043582,2.541619915231526,0.6633813470346527
HorizontalScanPath_4,evaluation,posterior physics mean + RBF,Q1,626,293.13038887069996,293.14999998320604,293.1494173829207,0.2042535225957355,0.14792470035975672,0.0747679559042883,0.7068600775663416,1.0,11.491803592551014,2.995669427530531
HorizontalScanPath_4,evaluation,posterior physics mean + RBF,Q2,625,293.1499999838494,293.1500024999713,293.1500002250477,0.19009727795141246,0.13837145775886028,0.05314907328491781,0.6928654382977305,1.0,11.285939701380558,2.947051972708778
HorizontalScanPath_4,evaluation,posterior physics mean + RBF,Q3,625,293.15000251921344,293.2009630750743,293.1568050893911,0.1965255645193461,0.14181674385088117,0.05821267977928201,0.7079790093888515,1.0,11.52123125465567,2.99918378323329
HorizontalScanPath_4,evaluation,posterior physics mean + RBF,Q4,625,293.2012236188266,317.615531356997,294.15810059210094,0.9519033830562441,0.35873458013970483,-0.07387008367959007,0.7869254512426554,0.9936,11.520041887567624,3.0319678890405353
HorizontalScanPath_4,evaluation,posterior physics mean + RBF,top_1pct,26,296.4730103483147,317.615531356997,299.35525960557595,4.30900090884659,2.8746099897487998,-2.8746099897487998,2.228175221834344,0.8461538461538461,12.479507184578647,3.30146315229366
HorizontalScanPath_4,evaluation,posterior physics mean + RBF,above_camera_ceiling,76,294.825260500259,317.615531356997,296.8152807497662,2.617879412041448,1.4162524539455243,-0.7085892563019477,1.314076559529361,0.9473684210526315,12.285992227631937,3.2209289847659335
HorizontalScanPath_4,evaluation,posterior physics mean + RBF,overall,2501,293.13038887069996,317.615531356997,293.40347919763923,0.5055335481681568,0.19669236346205984,0.028083580072557204,0.7236507778437837,0.9984006397441023,11.454768922906574,2.99346914824
HorizontalScanPath_5,evaluation,mean-only sequential advective stochastic ST,Q1,626,293.12842778675946,293.14999999496797,293.1493552697485,0.1957247659700999,0.13796964663164324,0.10214582941427897,0.17761799594469047,1.0,2.5168150300064926,0.658086086922166
HorizontalScanPath_5,evaluation,mean-only sequential advective stochastic ST,Q2,625,293.14999999503004,293.15000920225486,293.1500008077255,0.19648068362157894,0.1343949463656958,0.0790970652167547,0.17545824940436922,1.0,2.4941098901477963,0.6517444423448783
HorizontalScanPath_5,evaluation,mean-only sequential advective stochastic ST,Q3,625,293.1500093244571,293.21273586547306,293.16008806903324,0.1840318341052666,0.12498180315190074,0.0735455339969285,0.17601751064106516,1.0,2.5173122892882,0.6587484739328269
HorizontalScanPath_5,evaluation,mean-only sequential advective stochastic ST,Q4,625,293.21391076076384,316.22149177634935,294.24281984642477,0.950161869185442,0.3411405312556495,-0.11318345359882642,0.3101255436112272,0.9664,2.535433933964828,0.6634705008475982
HorizontalScanPath_5,evaluation,mean-only sequential advective stochastic ST,top_1pct,26,296.6544365442685,316.22149177634935,299.5649759918629,4.43244696446627,3.1362129320889993,-3.1362129320889993,2.7682213221258634,0.2692307692307692,2.711236976535588,0.6962378854096989
HorizontalScanPath_5,evaluation,mean-only sequential advective stochastic ST,above_camera_ceiling,76,295.0840552279015,316.22149177634935,297.029586263085,2.6285916135101632,1.3618508217227199,-0.9897564086192724,1.1506649188884088,0.75,2.6259115835244033,0.6861191639691981
HorizontalScanPath_5,evaluation,mean-only sequential advective stochastic ST,overall,2501,293.12842778675946,316.22149177634935,293.4254555581177,0.503300142089726,0.1846030784784836,0.035427930916682976,0.20979195531658926,0.9916033586565374,2.5159181446059895,0.6580124054844424
HorizontalScanPath_5,evaluation,moment-matched sequential advective stochastic ST,Q1,626,293.12842778675946,293.14999999496797,293.1493552697485,0.1957247092178202,0.13796960262213026,0.10214577613046819,0.17587237990013682,1.0,2.51055120476109,0.6580860922098947
HorizontalScanPath_5,evaluation,moment-matched sequential advective stochastic ST,Q2,625,293.14999999503004,293.15000920225486,293.1500008077255,0.19648068064282292,0.13439494336105545,0.07909706761022735,0.17644565339358448,1.0,2.4848234119200545,0.651744448241582
HorizontalScanPath_5,evaluation,moment-matched sequential advective stochastic ST,Q3,625,293.1500093244571,293.21273586547306,293.16008806903324,0.18403182269957757,0.12498180617688659,0.07354550897181517,0.17493818370812686,1.0,2.5280984088950333,0.6587484791183578
HorizontalScanPath_5,evaluation,moment-matched sequential advective stochastic ST,Q4,625,293.21391076076384,316.22149177634935,294.24281984642477,0.9490023592801222,0.34138987532038645,-0.1092674132684262,0.3089446307572672,0.9712,2.616601037234662,0.683738141674648
HorizontalScanPath_5,evaluation,moment-matched sequential advective stochastic ST,top_1pct,26,296.6544365442685,316.22149177634935,299.5649759918629,4.4222235448917635,3.116962192876621,-3.116962192876621,2.710658069080365,0.34615384615384615,3.1575996343038573,0.8445423729348891
HorizontalScanPath_5,evaluation,moment-matched sequential advective stochastic ST,above_camera_ceiling,76,295.0840552279015,316.22149177634935,297.029586263085,2.624226543100157,1.3610677975583918,-0.9627683677911585,1.1426940890464814,0.7763157894736842,3.1534858652256017,0.8317674127459163
HorizontalScanPath_5,evaluation,moment-matched sequential advective stochastic ST,overall,2501,293.12842778675946,316.22149177634935,293.4254555581177,0.5027531415253439,0.18466537855973963,0.03640653055924961,0.20903694611329363,0.9928028788484606,2.535008732691538,0.6630772938304723
HorizontalScanPath_5,evaluation,full-posterior mixture sequential advective stochastic ST,Q1,626,293.12842778675946,293.14999999496797,293.1493552697485,0.19572466935466085,0.137969564420593,0.10214574314834246,0.17653649730193607,1.0,2.5234520778238987,0.6580860869291865
HorizontalScanPath_5,evaluation,full-posterior mixture sequential advective stochastic ST,Q2,625,293.14999999503004,293.15000920225486,293.1500008077255,0.19648068371858293,0.13439494616621805,0.07909706548055173,0.17529065859212598,1.0,2.4838586103816094,0.6517444423448783
HorizontalScanPath_5,evaluation,full-posterior mixture sequential advective stochastic ST,Q3,625,293.1500093244571,293.21273586547306,293.16008806903324,0.18403181189222098,0.12498179594376688,0.07354549518057266,0.17321664671379572,1.0,2.5104426492550456,0.658748473946032
HorizontalScanPath_5,evaluation,full-posterior mixture sequential advective stochastic ST,Q4,625,293.21391076076384,316.22149177634935,294.24281984642477,0.9485736942336686,0.34154661604135006,-0.10761921594124242,0.3076970570900493,0.9744,2.6035353983835248,0.6849069402966123
HorizontalScanPath_5,evaluation,full-posterior mixture sequential advective stochastic ST,top_1pct,26,296.6544365442685,316.22149177634935,299.5649759918629,4.418547794228207,3.1129917144842896,-3.1129917144842896,2.696355003544189,0.38461538461538464,3.2260928601448926,0.8513552227983153
HorizontalScanPath_5,evaluation,full-posterior mixture sequential advective stochastic ST,above_camera_ceiling,76,295.0840552279015,316.22149177634935,297.029586263085,2.6228499187258545,1.3633343679878493,-0.9501567463763095,1.1325950502677629,0.7894736842105263,3.161672626858306,0.8398240206679067
HorizontalScanPath_5,evaluation,full-posterior mixture sequential advective stochastic ST,overall,2501,293.12842778675946,316.22149177634935,293.4254555581177,0.5025509346264905,0.1847045366540886,0.03681840290315418,0.20817256049919788,0.9936025589764095,2.530319437017342,0.6633693725649229
HorizontalScanPath_5,evaluation,posterior physics mean + RBF,Q1,626,293.12842778675946,293.14999999496797,293.1493552697485,0.2134628221202235,0.15429719812444814,0.09926426221197074,0.7076151588488551,1.0,11.43420086493952,2.993390978299505
HorizontalScanPath_5,evaluation,posterior physics mean + RBF,Q2,625,293.14999999503004,293.15000920225486,293.1500008077255,0.21739817106345155,0.1513929374437237,0.06769545896039127,0.6944691113269533,1.0,11.240473366116587,2.941830049508052
HorizontalScanPath_5,evaluation,posterior physics mean + RBF,Q3,625,293.1500093244571,293.21273586547306,293.16008806903324,0.20091581617439203,0.14016834428776764,0.0668335235138904,0.708093265292262,1.0,11.465783220205493,3.004455283962124
HorizontalScanPath_5,evaluation,posterior physics mean + RBF,Q4,625,293.21391076076384,316.22149177634935,294.24281984642477,1.0055947183147664,0.39625273629410257,-0.05455993341320518,0.803272231636664,0.9936,11.66763497115814,3.0396500899422114
HorizontalScanPath_5,evaluation,posterior physics mean + RBF,top_1pct,26,296.6544365442685,316.22149177634935,299.5649759918629,4.42558601961355,3.1028560780901273,-3.079038765857479,2.3319363653426346,0.8461538461538461,12.641693054572473,3.3011733159939847
HorizontalScanPath_5,evaluation,posterior physics mean + RBF,above_camera_ceiling,76,295.0840552279015,316.22149177634935,297.029586263085,2.7515526598614004,1.6249471451622959,-0.5997351628660861,1.4015411793229886,0.9473684210526315,12.247834456431288,3.2062289764983407
