trajectory,method,n_observations,n_saturated,threshold_K,excess_field_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,hot_region_95_interval_width_K,mean_95_interval_width_K,mean_crps_K,hot_region_crps_K,fixed_top_01_crps_K,role,rmse_K,signed_error_K
DiagonalScanPath_5,Posterior physics mean + RBF,117,3,295.50866552712534,0.4058642033429197,334.0359159203151,332.2259205852151,1.8099953351000408,3.419757636732715,True,0.9984006397441023,0.9473684210526315,12.169279075714607,11.476651412422546,0.7306322800640712,1.3944923618877032,2.3261693106323107,evaluation,0.5620913243246187,0.04549165931596966
DiagonalScanPath_5,Advective posterior physics mean + RBF,117,3,295.50866552712534,0.400524775867242,334.0359159203151,332.2803644059774,1.7555515143376965,3.419785937161596,True,0.9984006397441023,0.9473684210526315,12.334944328673531,11.46689486449039,0.7295978000974503,1.4499516359379352,2.4376555388454335,evaluation,0.5546966197997578,0.049113588697214085
DiagonalScanPath_5,Posterior physics mean + sequential ST (moment-matched),117,3,295.50866552712534,0.3845292447095866,334.0359159203151,332.3465128920771,1.6894030282380186,0.8980261653492445,True,0.995201919232307,0.8552631578947368,3.5602777220010653,2.552219072344365,0.21168374655691144,1.1726704709468982,2.698890620047161,evaluation,0.5325440150180899,0.03802539798611445
DiagonalScanPath_5,Posterior physics mean + sequential advective ST (moment-matched),117,3,295.50866552712534,0.38594961139908396,334.0359159203151,332.2629666124869,1.7729493078282417,0.8925744364372433,False,0.9940023990403839,0.8289473684210527,3.4079067888765198,2.5449195132112106,0.21131615456198466,1.1848710823262414,2.7480309484382346,evaluation,0.5345111158043881,0.036901057435749514
DiagonalScanPath_5,Advective posterior mean + sequential advective ST (moment-matched),117,3,295.50866552712534,0.38255389188027267,334.0359159203151,332.4221022814207,1.6138136388944417,0.8995693404474664,True,0.9932027189124351,0.8289473684210527,3.4395327748895106,2.547927319000189,0.20493870746141826,1.2294478699703522,2.7889247296321544,evaluation,0.5298083002674611,0.03859731861825346
DiagonalScanPath_6,Posterior physics mean + RBF,117,3,295.76268867732483,0.4240090286443826,331.21807173731014,329.9053617719231,1.3127099653870573,3.419825789453124,True,0.9984006397441023,0.9473684210526315,12.287481038234162,11.492428167575534,0.7377647500037989,1.625825178372757,2.6655186003881117,evaluation,0.6099069950632029,0.055321350079400596
DiagonalScanPath_6,Advective posterior physics mean + RBF,117,3,295.76268867732483,0.4138076500237064,331.21807173731014,329.91161093846904,1.3064607988411012,3.4198056037189075,True,0.998000799680128,0.9342105263157895,12.269097344010548,11.488684396293083,0.737315670298462,1.643197847199948,2.72277438924638,evaluation,0.5952330335206127,0.055012117799926125
DiagonalScanPath_6,Posterior physics mean + sequential ST (moment-matched),117,3,295.76268867732483,0.39458378623516754,331.21807173731014,329.96013124960245,1.2579404877076854,0.9464483444832072,False,0.9940023990403839,0.8026315789473685,4.31912033988947,2.577870667328054,0.2157286851613221,1.416037998727877,3.2670756661092524,evaluation,0.5675808652772671,0.0375642230976181
DiagonalScanPath_6,Posterior physics mean + sequential advective ST (moment-matched),117,3,295.76268867732483,0.3938924903231856,331.21807173731014,329.97967151198725,1.2384002253228914,0.8533817972696102,False,0.9928028788484606,0.7763157894736842,3.6522119517522955,2.5581442684728963,0.21649366906856712,1.4188546794839347,3.2779747631349383,evaluation,0.5665864850072893,0.039755162615048335
DiagonalScanPath_6,Advective posterior mean + sequential advective ST (moment-matched),117,3,295.76268867732483,0.38780730199549857,331.21807173731014,329.84840032834535,1.3696714089647912,0.8524867710961878,False,0.9916033586565374,0.7631578947368421,3.5888296658445262,2.5545964562029218,0.20870240256304765,1.3963689397823562,3.39705359880892,evaluation,0.557833372038919,0.02901725044613468
DiagonalScanPath_7,Posterior physics mean + RBF,117,2,295.92680693793324,0.378273885618912,329.2427619913974,337.85134223323195,8.608580241834545,3.419632251921138,False,0.998000799680128,0.9342105263157895,12.045068490034978,11.413770108058557,0.7294115717335564,1.504539668295585,2.7843438115026617,evaluation,0.5756310618475057,0.019895546649430978
DiagonalScanPath_7,Advective posterior physics mean + RBF,117,2,295.92680693793324,0.3791680455664511,329.2427619913974,337.9675342231934,8.72477223179601,3.419632727086671,False,0.998000799680128,0.9342105263157895,11.960615168709278,11.421933417766995,0.7306832161961043,1.5540007755717298,2.884778785965551,evaluation,0.5769917326726179,0.022169922018515788
DiagonalScanPath_7,Posterior physics mean + sequential ST (moment-matched),117,2,295.92680693793324,0.38691544649830506,329.2427619913974,337.7547894248348,8.512027433437424,0.8480748748386716,False,0.9908036785285885,0.6973684210526315,3.075438903781488,2.525217610489524,0.21957954572401983,1.552081556726599,3.8230317009176087,evaluation,0.5887811920947632,0.011590804265205977
