trajectory,role,method,region,n_pixels,rmse_K,mae_K,signed_error_K,crps_K,coverage_95,interval_width_95_K,posterior_sd_K
HorizontalScanPath_10,evaluation,Posterior physics mean + sequential advective ST (moment-matched),overall,2501,0.46607270825187946,0.18561223000180815,0.029158928364428155,0.2034519155396055,0.9964014394242303,2.5480402808121396,0.667998446062625
HorizontalScanPath_10,evaluation,Posterior physics mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.3866537463136805,1.3543773973036837,-0.6268976195415691,1.019161537504374,0.881578947368421,3.7228698043238517,0.9844824924704988
HorizontalScanPath_10,evaluation,Posterior physics mean + sequential advective ST (moment-matched),top_1pct,26,3.906827664688482,2.5817387751097423,-2.5817387751097423,2.09600704423882,0.6538461538461539,4.014337553322478,1.0576596013976558
HorizontalScanPath_10,evaluation,Advective posterior mean + sequential advective ST (moment-matched),overall,2501,0.4545059563319233,0.16869879114085004,0.028728225736455972,0.19861629046302615,0.9968012794882047,2.549714992748923,0.6680858192698724
HorizontalScanPath_10,evaluation,Advective posterior mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.3821559452887477,1.332978863510679,-0.6304545576591704,1.010912794673527,0.8947368421052632,3.7549604574063373,0.9870604942701892
HorizontalScanPath_10,evaluation,Advective posterior mean + sequential advective ST (moment-matched),top_1pct,26,3.916755961336043,2.596954762140613,-2.596954762140613,2.0960839052909077,0.6923076923076923,4.081882860150173,1.0606742503203543
HorizontalScanPath_11,evaluation,Posterior physics mean + RBF,overall,2501,0.5002539310861414,0.2097458068705385,0.062281557206041054,0.7279238311221977,0.9988004798080767,11.459107349590079,2.997142472279748
HorizontalScanPath_11,evaluation,Posterior physics mean + RBF,above_camera_ceiling,76,2.494674425812001,1.684002373301718,-0.09770842562594707,1.3201218622228983,0.9605263157894737,12.013414358847557,3.1868592765146593
HorizontalScanPath_11,evaluation,Posterior physics mean + RBF,top_1pct,26,3.704595936456947,2.4466853250030214,-2.353082915752301,1.9184807519250848,0.8846153846153846,12.882503391454321,3.383999120594865
HorizontalScanPath_11,evaluation,Advective posterior physics mean + RBF,overall,2501,0.4858251307402994,0.19727545590851808,0.0558336025180481,0.7259259375269633,0.9984006397441023,11.453709162234372,2.996134832037464
HorizontalScanPath_11,evaluation,Advective posterior physics mean + RBF,above_camera_ceiling,76,2.4576665469888797,1.6282499978453675,-0.17854690159090955,1.3028813402518515,0.9473684210526315,12.071551219743466,3.160920306952762
HorizontalScanPath_11,evaluation,Advective posterior physics mean + RBF,top_1pct,26,3.724966269056137,2.477482976522717,-2.3961916812232857,1.9569970907445724,0.8461538461538461,12.857520062323774,3.3814032934268683
HorizontalScanPath_11,evaluation,Posterior physics mean + sequential ST (moment-matched),overall,2501,0.45414660227146725,0.1794104020691893,0.04385499515898912,0.20616918696926612,0.9940023990403839,2.538558760758347,0.6637333475911794
HorizontalScanPath_11,evaluation,Posterior physics mean + sequential ST (moment-matched),above_camera_ceiling,76,2.3118336888825834,1.340232928028857,-0.5772015521390271,1.0535668973750802,0.8157894736842105,3.229767388159567,0.8467626659963785
HorizontalScanPath_11,evaluation,Posterior physics mean + sequential ST (moment-matched),top_1pct,26,3.7684031423251825,2.5905118398809006,-2.5353279681900243,2.171767507104011,0.5384615384615384,3.3574997863450426,0.8799278037423661
HorizontalScanPath_11,evaluation,Posterior physics mean + sequential advective ST (moment-matched),overall,2501,0.45333309880397765,0.17905857920777743,0.043233308758486716,0.20578646367286765,0.9940023990403839,2.537691271588865,0.6635078703024426
HorizontalScanPath_11,evaluation,Posterior physics mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.3075986661395564,1.3303875529321074,-0.5923273388306203,1.0580393742934024,0.8157894736842105,3.2044159450716787,0.839405628927163
HorizontalScanPath_11,evaluation,Posterior physics mean + sequential advective ST (moment-matched),top_1pct,26,3.767466821032254,2.59302200268246,-2.5395083266746585,2.1869010327210745,0.5,3.2949974301265637,0.8721127650511468
HorizontalScanPath_11,evaluation,Advective posterior mean + sequential advective ST (moment-matched),overall,2501,0.44740258854333076,0.1694067909539945,0.04063739701609893,0.20292676742541627,0.9940023990403839,2.5387015054837647,0.6636191602191995
HorizontalScanPath_11,evaluation,Advective posterior mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.311068286813271,1.33634211278265,-0.5855019717204104,1.0580968876626873,0.8157894736842105,3.2844541937020857,0.8425405646864373
HorizontalScanPath_11,evaluation,Advective posterior mean + sequential advective ST (moment-matched),top_1pct,26,3.7760472684104167,2.5982728569165023,-2.5466877104097554,2.1942015888152677,0.5,3.3707498542321335,0.872888183596038
HorizontalScanPath_12,evaluation,Posterior physics mean + RBF,overall,2501,0.5451368038313616,0.22906831285824114,0.03828048261997397,0.732167782141067,0.9984006397441023,11.449586992563335,2.9966798116840407
HorizontalScanPath_12,evaluation,Posterior physics mean + RBF,above_camera_ceiling,76,2.764912549123352,1.831235652299816,-0.6682624283549314,1.4359135089030346,0.9473684210526315,12.017914188071023,3.1754865953245806
HorizontalScanPath_12,evaluation,Posterior physics mean + RBF,top_1pct,26,4.350376794266516,3.233761771921488,-3.233761771921488,2.3736678493939536,0.8461538461538461,13.168828209792329,3.3829709883185433
HorizontalScanPath_12,evaluation,Advective posterior physics mean + RBF,overall,2501,0.5409919373857549,0.2194491142210738,0.039650028073400845,0.7315351490811842,0.9984006397441023,11.451610479757962,2.9964797319219874
HorizontalScanPath_12,evaluation,Advective posterior physics mean + RBF,above_camera_ceiling,76,2.777798724928703,1.8385114037687076,-0.6592228558903179,1.4430973590933598,0.9473684210526315,12.057806548479203,3.1706092985946963
HorizontalScanPath_12,evaluation,Advective posterior physics mean + RBF,top_1pct,26,4.367822760122625,3.2448451695828364,-3.2448451695828364,2.3873515988295533,0.8461538461538461,13.20310652236636,3.3820563699482253
HorizontalScanPath_12,evaluation,Posterior physics mean + sequential ST (moment-matched),overall,2501,0.507950841942241,0.19634872053423297,0.020740152481381505,0.21485199495412133,0.991203518592563,2.5260723695785385,0.6611071449134793
HorizontalScanPath_12,evaluation,Posterior physics mean + sequential ST (moment-matched),above_camera_ceiling,76,2.646152778632996,1.5352954758184296,-1.159335275148828,1.2695958442186104,0.7105263157894737,2.8906791644634153,0.7643161651027003
HorizontalScanPath_12,evaluation,Posterior physics mean + sequential ST (moment-matched),top_1pct,26,4.409732655402641,3.399383177056815,-3.399383177056815,2.965638997327538,0.23076923076923078,3.0464456748753763,0.7988241083520559
HorizontalScanPath_12,evaluation,Posterior physics mean + sequential advective ST (moment-matched),overall,2501,0.5083645619333171,0.1962975008985701,0.02045278842194189,0.21488987716610358,0.991203518592563,2.5250798987237704,0.6607933187333425
HorizontalScanPath_12,evaluation,Posterior physics mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.6490201311832213,1.5347818055430107,-1.1674158853953802,1.2715475306279502,0.7105263157894737,2.86048941578335,0.7557254980808213
HorizontalScanPath_12,evaluation,Posterior physics mean + sequential advective ST (moment-matched),top_1pct,26,4.415806729934661,3.4058893831454324,-3.4058893831454324,2.975152898230605,0.23076923076923078,3.0129538189322975,0.7906932616331216
HorizontalScanPath_12,evaluation,Advective posterior mean + sequential advective ST (moment-matched),overall,2501,0.5010402879962449,0.1855388974766251,0.019761080602218956,0.2100364364389972,0.9908036785285885,2.5258661947472967,0.6609071109626335
HorizontalScanPath_12,evaluation,Advective posterior mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.6456892073722784,1.5257802308405701,-1.1748980331329566,1.2669832562229915,0.6973684210526315,2.876411643581477,0.7584313211749613
HorizontalScanPath_12,evaluation,Advective posterior mean + sequential advective ST (moment-matched),top_1pct,26,4.421652372445819,3.413150970253049,-3.413150970253049,2.969112949494673,0.2692307692307692,3.0654368308430504,0.7913003375425613
HorizontalScanPath_13,calibration,Posterior physics mean + RBF,overall,2501,0.5232965796733852,0.2117515666934932,0.026797323048560962,0.7283784078067155,0.9988004798080767,11.453859183998253,2.993661768738215
HorizontalScanPath_13,calibration,Posterior physics mean + RBF,above_camera_ceiling,76,2.6912938320754227,1.6532894410369772,-0.36781112182068093,1.357691830475979,0.9605263157894737,11.728795819840434,3.0902944235650502
HorizontalScanPath_13,calibration,Posterior physics mean + RBF,top_1pct,26,4.181435834776753,2.7936552614044277,-2.7052927992239426,2.1668536860424137,0.8846153846153846,12.948044103891721,3.3770315224160132
HorizontalScanPath_13,calibration,Advective posterior physics mean + RBF,overall,2501,0.5095211756541855,0.195075374912028,0.026556620674690837,0.7271327033615171,0.9984006397441023,11.454489336742386,2.993690746107135
HorizontalScanPath_13,calibration,Advective posterior physics mean + RBF,above_camera_ceiling,76,2.6728878059157593,1.6246661473912525,-0.40462842111282865,1.3583936172643496,0.9473684210526315,11.742999994389816,3.0912111960227757
HorizontalScanPath_13,calibration,Advective posterior physics mean + RBF,top_1pct,26,4.188578064483431,2.7879554856806603,-2.7213547642671254,2.1982372371524797,0.8461538461538461,12.901331036937206,3.377117808837187
HorizontalScanPath_13,calibration,Posterior physics mean + sequential ST (moment-matched),overall,2501,0.49650950306716657,0.18759720328866528,0.023315667169675165,0.20965167935621132,0.9932027189124351,2.560537637696861,0.6690079890116702
HorizontalScanPath_13,calibration,Posterior physics mean + sequential ST (moment-matched),above_camera_ceiling,76,2.59660871731861,1.4946163498166707,-0.7596453561402615,1.1895525735919765,0.7894736842105263,3.9135243183870414,1.0189191536914206
HorizontalScanPath_13,calibration,Posterior physics mean + sequential ST (moment-matched),top_1pct,26,4.275330724816841,3.0354086877118593,-3.0354086877118593,2.5593114825357737,0.46153846153846156,4.020917928413518,1.0492091621400403
HorizontalScanPath_13,calibration,Posterior physics mean + sequential advective ST (moment-matched),overall,2501,0.49751154283302446,0.18797778866457882,0.02279011911235473,0.20998323942735922,0.9928028788484606,2.555107595340518,0.6676224312133554
