trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,family,run_index,role,fraction_saturated,signal_multiplier,noise_multiplier,beta_multiplier,length_multiplier
SpiralScanPath_7,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,196,81,295.8140795498944,0.3871458461350612,0.3498484085416355,334.45555342383483,332.49743427634473,1.9581191474900947,0.7880884820215014,False,0.98640543782487,0.6578947368421053,0.7348529861380986,1.3992805508812978,10.97281492307313,3.4464803165385556,28.61981940046317,2.543914110254416,True,0.9342105263157896,8.767549907956534,19.407388067320905,Spiral,7,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_7,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,397,169,295.8140795498944,0.3634254683302759,0.3790195722433447,334.45555342383483,332.576280706219,1.8792727176158337,0.4568400507301066,False,0.9876049580167932,0.631578947368421,0.7126957920141926,1.4139736828856024,10.76060934304368,1.9748041176193267,42.87409592212083,5.9480177743203875,True,0.8947368421052632,11.746169992400842,22.571990191255782,Spiral,7,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_7,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,250,138,295.4402968229369,0.7116472964114645,0.7472773416690864,334.45555342383483,296.4736032688209,37.98195015501392,0.4612471079414647,False,0.984406237504998,0.7142857142857143,0.7326662352740486,1.4690931633357815,10.587191698051134,2.128715766387076,47.10464916866038,4.251194481970554,False,0.8968253968253969,9.049584719748458,35.243845016300895,Spiral,7,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_7,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,503,281,295.4402968229369,0.7143407796589416,0.7528353635199517,334.45555342383483,296.2730581476107,38.18249527622413,0.4438183183856995,False,0.9836065573770492,0.6825396825396826,0.7266442954345818,1.5131818880559684,10.463680517207113,2.0238376010375494,49.063565315992314,10.937169061701004,False,0.9523809523809524,22.13505399597507,36.345945528299,Spiral,7,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_7,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,250,138,295.4402968229369,0.369572732530048,0.3604541820136635,334.45555342383483,333.58638290335153,0.8691705204832942,0.4909404166206101,True,0.9868052778888444,0.7936507936507936,0.711422160082803,0.9370864686605892,10.603496714284251,2.5448309083399594,24.093643572427393,2.543914110254416,True,0.9047619047619048,6.473831255937584,19.293661008595613,Spiral,7,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_7,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,503,281,295.4402968229369,0.3860101542862859,0.3903103112954411,334.45555342383483,333.24005005546235,1.215503368372481,0.419581192282979,False,0.982407037185126,0.6825396825396826,0.7069729077009185,1.0818533678717643,10.457802142326134,1.997302721102137,31.189659712695125,5.9480177743203875,True,0.9365079365079364,11.879992085813988,19.989207492250426,Spiral,7,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_7,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,356,248,294.79965655557436,0.7458193837724979,0.7469725445028271,334.45555342383483,295.6615348197087,38.79401860412611,0.4286101918102115,False,0.973610555777689,0.7370517928286853,0.7319928146488063,1.0043424566052594,10.236483612305856,1.7522492392322455,30.094690365422696,4.251194481970554,False,0.9362549800796812,7.4491522968612225,22.984907037545337,Spiral,7,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_7,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,696,480,294.79965655557436,0.7616860547568325,0.7641514755842207,334.45555342383483,295.4058554606925,39.04969796314231,0.4121561686456048,False,0.968812475009996,0.6892430278884463,0.7339527683379109,1.0907272302011186,10.183565550509178,1.681072855236287,32.8491899142004,10.937169061701004,False,0.9760956175298804,18.386178022755686,26.410928563577535,Spiral,7,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_7,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,356,248,294.79965655557436,0.4086223581775932,0.402334717099186,334.45555342383483,334.98721779885955,0.5316643750247181,0.4574759489551218,True,0.9740103958416634,0.749003984063745,0.706702550449823,0.7481186171249951,10.25403670383531,1.7966580345833931,20.304994548248093,2.543914110254416,True,0.8844621513944223,4.570543725478659,15.20109826279148,Spiral,7,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_7,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,696,480,294.79965655557436,0.424671796442232,0.4207681873015177,334.45555342383483,334.62844726677423,0.172893842939402,0.410725275078562,True,0.9712115153938424,0.7131474103585658,0.7039944611981157,0.8060609260724387,10.144143396642503,1.683887148889172,22.012727862672904,5.9480177743203875,True,0.9561752988047808,10.015790691542476,15.02486660420446,Spiral,7,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_8,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,141,25,297.68308585958073,0.651589996032735,0.6465698035777475,332.0671634791022,301.673406916165,30.3937565629372,1.6269129213850262,False,0.9968012794882048,0.6923076923076923,0.7707445166564564,3.2814296072304994,11.312844719652109,5.4969230744613835,86.93835203100296,4.251194481970554,False,0.9230769230769232,23.368489041966846,58.768830545714806,Spiral,8,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_8,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,283,51,297.68308585958073,0.6309577882767218,0.6736837042180077,332.0671634791022,300.7953075330063,31.27185594609591,0.8605992123687837,False,0.9964014394242304,0.6538461538461539,0.7560772770181123,3.6355223151877474,11.17345958281252,3.817548530581566,110.6028037990655,10.937169061701004,False,0.9615384615384616,41.75317368021884,60.06509497657775,Spiral,8,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_8,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,141,25,297.68308585958073,0.305383393403504,0.2812420493428111,332.0671634791022,326.8941079929495,5.173055486152691,4.541134283160404,True,0.9976009596161536,0.7692307692307693,0.7326984236777222,1.9534751312502912,11.403197705739776,8.852399523964795,15.55679860742171,2.543914110254416,True,1.0,22.51974405862351,22.51974405862351,Spiral,8,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,283,51,297.68308585958073,0.348117149453911,0.2925279603932574,332.0671634791022,325.3238577896222,6.743305689479996,2.0705448032464595,False,0.9956017592962816,0.6538461538461539,0.7327890688373738,2.1099406487922563,11.23749129654598,6.148705934796341,27.866519319164137,5.9480177743203875,True,1.0,36.572612189237894,36.572612189237894,Spiral,8,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_8,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,193,81,295.9806504909343,0.6792260028889513,0.7116342602682957,332.0671634791022,298.2878943393615,33.77926913974068,0.6308650396879022,False,0.9900039984006398,0.7236842105263158,0.7554907971613624,1.9493607272864548,10.99262236044403,3.6086546488191087,58.99022544755735,4.251194481970554,False,0.9210526315789472,15.341092730397188,44.94116560520942,Spiral,8,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_8,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,387,162,295.9806504909343,0.6894493698862683,0.7537286606608522,332.0671634791022,296.8426295933006,35.22453388580158,0.4304826122506589,False,0.9860055977608956,0.5394736842105263,0.7397136215758172,2.1788054222037454,10.796812294073002,2.0140940145986703,73.68177365009045,10.937169061701004,False,0.9210526315789472,22.02848674382575,45.65285361589214,Spiral,8,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_8,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,193,81,295.9806504909343,0.4349376497178961,0.3598137981004878,332.0671634791022,329.74184845517186,2.3253150239303295,1.605214682764103,True,0.9900039984006398,0.8157894736842105,0.7498786175880234,1.395804999921284,11.068449379050582,4.956582525664148,20.740321289643372,2.543914110254416,True,0.9473684210526316,12.6091202256775,17.242481165738432,Spiral,8,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,387,162,295.9806504909343,0.3416133048576064,0.3651416196776175,332.0671634791022,328.13901483253693,3.928148646565262,0.4387232547403474,False,0.9856057576969212,0.5657894736842105,0.7148605653076223,1.3891240286608575,10.790719207096904,2.059916568404135,41.55885865796227,5.9480177743203875,True,0.9342105263157896,12.252420362484854,19.747348854935748,Spiral,8,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_8,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,239,127,295.58092925437404,0.7118712410988935,0.7505756801051122,332.0671634791022,296.6113690558544,35.45579442324777,0.4212337626171153,False,0.9836065573770492,0.6904761904761905,0.7423612203021785,1.5818081389102534,10.609184477836244,2.0963992735778807,51.003691991717304,4.251194481970554,False,0.873015873015873,8.912201023841366,37.50026826202715,Spiral,8,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_8,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,485,262,295.58092925437404,0.6953783016513063,0.7395302468951369,332.0671634791022,296.54954134905535,35.517622130046846,0.4248564712399192,False,0.9816073570571772,0.6428571428571429,0.732432028076971,1.556210251653119,10.522430612121216,2.0935215458589,50.16529224850091,10.937169061701004,False,0.9603174603174603,22.89719908137242,39.24178716960705,Spiral,8,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_8,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,239,127,295.58092925437404,0.3785337334969314,0.36431837718554,332.0671634791022,328.7690386200675,3.298124859034715,0.5199168689475898,False,0.9820071971211516,0.7063492063492064,0.7217195348969209,1.0529329556669274,10.644643474052849,2.46829888650716,25.623502546830103,2.543914110254416,True,0.9047619047619048,6.279140365710826,19.3084151544518,Spiral,8,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,485,262,295.58092925437404,0.3753223331549471,0.3901528313788378,332.0671634791022,328.8876541449739,3.1795093341282836,0.4325956862719345,False,0.9820071971211516,0.6507936507936508,0.7079590403226268,1.1326804379112616,10.53283154301578,2.039763268548986,33.23245362467656,5.9480177743203875,True,0.9285714285714286,12.132548176735217,19.768062769563343,Spiral,8,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_8,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,349,239,294.97329628570947,0.7270329054997352,0.7326195827672318,332.0671634791022,295.96098046807026,36.10618301103193,0.4152281543942751,False,0.9740103958416634,0.7410358565737052,0.7304279086429842,1.0046189849276164,10.256435605373998,1.7806649883464245,30.381367583399463,4.251194481970554,False,0.9322709163346612,7.569953172696479,23.67043409924567,Spiral,8,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_8,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,690,471,294.97329628570947,0.7348511722713775,0.7411242838175658,332.0671634791022,295.7474344264388,36.31972905266338,0.4116971572383879,False,0.9744102359056376,0.7450199203187251,0.7268808215884696,1.0346753616808049,10.157279882481529,1.7442748193716902,31.361854512941783,10.937169061701004,False,0.9760956175298804,19.07742858953615,26.989069774810854,Spiral,8,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_8,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,349,239,294.97329628570947,0.4051841075179105,0.4049176326871288,332.0671634791022,329.4637769665303,2.6033865125718876,0.4387167668126199,False,0.973610555777689,0.7370517928286853,0.7077878533177282,0.7819190154190881,10.303857103270367,1.78221782036138,21.134078737545774,2.543914110254416,False,0.8725099601593626,4.533809060764181,15.557017651488716,Spiral,8,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,690,471,294.97329628570947,0.4039070551534038,0.403762809181356,332.0671634791022,329.25163198354824,2.815531495553955,0.4175941624264048,False,0.9760095961615354,0.7609561752988048,0.7009839625119878,0.770562144263757,10.157339503929729,1.7440897910102904,20.97587857368875,5.9480177743203875,True,0.9681274900398408,10.37387707693994,14.647865959704472,Spiral,8,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_9,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,145,29,297.8258577665583,0.6605282432357583,0.6560771344440656,329.66153916113313,301.628782299805,28.032756861328153,1.1614632394961877,False,0.9956017592962816,0.6538461538461539,0.7773577263402921,3.5701884390548577,11.27925271208716,4.431320911126055,101.23650541991636,4.251194481970554,False,0.8846153846153846,18.83840700521981,66.8760841003066,Spiral,9,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_9,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,285,53,297.8258577665583,0.6489213196786785,0.6873252566670948,329.66153916113313,302.82898029365913,26.83255886747401,0.576560690331898,False,0.9908036785285884,0.3846153846153846,0.7660057280007767,3.9934832338718778,11.15704865573101,3.208027971190813,124.69992340571667,10.937169061701004,False,0.9615384615384616,35.0867442755796,64.80153638381526,Spiral,9,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_9,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,145,29,297.8258577665583,0.3428368474028598,0.2926425435763841,329.66153916113313,329.37567962985224,0.2858595312808916,2.846759155561402,True,0.9944022391043582,0.6538461538461539,0.7406648377720655,2.0998525273574695,11.388419237568048,8.238836892609543,21.57515221533042,2.543914110254416,True,1.0,20.958893423194063,20.958893423194063,Spiral,9,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_9,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,285,53,297.8258577665583,0.2995012062229996,0.248716736669218,329.66153916113313,328.9229008323678,0.7386383287653189,1.8982982300992648,True,0.9956017592962816,0.6923076923076923,0.7259261073000932,1.7129949514211835,11.201415810523851,6.496871608187233,25.886246178943907,5.9480177743203875,True,1.0,38.64350780297514,38.64350780297514,Spiral,9,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_9,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,199,84,296.12811830237854,0.6723169465139087,0.7046382117103747,329.66153916113313,298.91061363609566,30.750925525037474,0.9572677656693096,False,0.991203518592563,0.7631578947368421,0.7545444878221136,1.9268767177686132,10.96197755601005,2.932026532736918,56.340840927514115,4.251194481970554,False,0.9078947368421052,12.46461501696244,42.37954473308515,Spiral,9,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_9,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,389,160,296.12811830237854,0.6736531494485171,0.7369640286447402,329.66153916113313,297.24628136296684,32.415257798166294,0.428668353059666,False,0.9888044782087164,0.631578947368421,0.7393317287700695,2.1009121228886807,10.757650769528926,1.8811258277670184,71.69601461916258,10.937169061701004,False,0.9473684210526316,20.574191204620128,44.57109378244572,Spiral,9,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_9,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,199,84,296.12811830237854,0.369316287297829,0.3213297389775957,329.66153916113313,329.13421490201324,0.5273242591198937,2.3392514058480116,True,0.9888044782087164,0.7236842105263158,0.7388513035910729,1.304513413979746,11.02368860794949,4.60638919600329,14.94716641634244,2.543914110254416,True,0.9736842105263158,11.71825847303626,12.689132524241918,Spiral,9,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_9,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,389,160,296.12811830237854,0.3273463009336355,0.347786960490958,329.66153916113313,328.9359566382084,0.7255825229247534,0.5015429163909413,False,0.98640543782487,0.618421052631579,0.7138660564024467,1.3504700524100253,10.782897591199232,2.0116204728896703,39.05657857635678,5.9480177743203875,True,0.9210526315789472,11.965154327934542,17.31924987301428,Spiral,9,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_9,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,251,138,295.70125451904045,0.6821382528329035,0.7249985120042706,329.66153916113313,296.5433553234515,33.11818383768161,0.428894451812141,False,0.9816073570571772,0.6507936507936508,0.7386706038764745,1.5352737891230013,10.589681072472835,1.863776928242064,49.19785849249347,4.251194481970554,False,0.8968253968253969,7.92327819296669,35.800145798916994,Spiral,9,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_9,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,494,270,295.70125451904045,0.6865162854784639,0.7338859727110354,329.66153916113313,296.39315384323976,33.268385317893376,0.4244302908990149,False,0.982407037185126,0.6587301587301587,0.7311475938326032,1.5639156153983729,10.49903224441984,1.844463862320306,51.192486521695834,10.937169061701004,False,0.9682539682539684,20.17321309039519,35.975511022729236,Spiral,9,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_9,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,251,138,295.70125451904045,0.3690074740542846,0.3612950668931454,329.66153916113313,329.5158465315381,0.1456926295950324,0.6310748481488166,False,0.9812075169932029,0.7142857142857143,0.7150511938075214,0.9970511792973106,10.576799277124929,2.070538315428262,26.954267395670364,2.543914110254416,False,0.8809523809523809,5.2672716364403644,20.619457120452353,Spiral,9,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_9,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,494,270,295.70125451904045,0.3743313010898199,0.3855978919542508,329.66153916113313,329.2415556489755,0.4199835121576143,0.444901150816372,False,0.982407037185126,0.6825396825396826,0.7068496837311476,1.0903062495574638,10.478975524686971,1.9150461218982513,31.84076394891916,5.9480177743203875,False,0.9285714285714286,11.390728371694127,19.229501598663248,Spiral,9,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_9,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,347,238,295.12575194461346,0.7150290584154637,0.7212098384789464,329.66153916113313,295.91864667194716,33.74289248918598,0.4219661239531629,False,0.974810075969612,0.749003984063745,0.7310819019952931,1.0209183573869918,10.247241136850626,1.7358328589911427,31.039860002873706,4.251194481970554,False,0.9282868525896414,7.379363071766317,23.360467732257415,Spiral,9,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_9,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,687,469,295.12575194461346,0.7157624289522901,0.721535181394577,329.66153916113313,296.0361158541019,33.62542330703121,0.4105368843169362,False,0.975609756097561,0.7569721115537849,0.7253527694027139,1.007608856981545,10.155343325834696,1.725914252102509,30.801832163339657,10.937169061701004,False,0.9800796812749004,18.876615961244383,27.306210624899787,Spiral,9,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_9,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,347,238,295.12575194461346,0.4054335942878979,0.4041037396773475,329.66153916113313,329.7262970924682,0.0647579313350661,0.4414645557610581,False,0.9768092762894842,0.7689243027888446,0.7062890283477599,0.786512748522017,10.2620574440689,1.7653678238597494,21.58206941794602,2.543914110254416,False,0.8725099601593626,4.490944116905949,16.060736434934594,Spiral,9,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_9,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,687,469,295.12575194461346,0.4074127632714962,0.4070008585200939,329.66153916113313,329.9224889379781,0.2609497768449387,0.4182148862449857,False,0.9740103958416634,0.7410358565737052,0.7007811848033948,0.7879792547190125,10.128044107430048,1.7151114737405004,21.88265543330724,5.9480177743203875,False,0.952191235059761,10.201513530749333,15.373084626362107,Spiral,9,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_10,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,142,26,297.8860301159595,0.6591397626408552,0.6588045073761944,327.4312034644041,303.84270038248405,23.588503081920067,1.4829440199665258,False,0.9964014394242304,0.7307692307692307,0.7787622782738315,3.3924209967954377,11.324281389729684,6.044057566600871,94.13493405450036,4.251194481970554,False,0.9230769230769232,25.694464175845994,72.17127072993812,Spiral,10,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_10,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,283,51,297.8860301159595,0.6105755411045689,0.6458613148312858,327.4312034644041,302.1079096417408,25.323293822663345,1.5014499049538714,False,0.995201919232307,0.6923076923076923,0.7570807356332878,3.4442623198906928,11.151839839820004,4.289327750385278,99.17419365066743,10.937169061701004,True,0.9615384615384616,46.91310276700943,52.70216890160336,Spiral,10,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_10,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,142,26,297.8860301159595,0.3076740691515564,0.2851170068278381,327.4312034644041,335.10784378122133,7.676640316817213,2.3102138538792114,False,0.9968012794882048,0.6923076923076923,0.7347580998840456,2.008875597041926,11.358136309028126,8.333768869189214,22.70730786270024,2.543914110254416,True,1.0,21.20039221792943,21.20039221792943,Spiral,10,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_10,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,283,51,297.8860301159595,0.367419645270392,0.2996633019354897,327.4312034644041,333.9799151357138,6.548711671309661,1.7659146364958411,False,0.995201919232307,0.5769230769230769,0.7397005269488383,2.294321309663285,11.218490084236656,7.336071304529403,31.640651486679417,5.9480177743203875,True,1.0,43.63508251302265,43.63508251302265,Spiral,10,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_10,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,188,73,296.24464913741537,0.6631531200138756,0.6940160878192492,327.4312034644041,298.808554671102,28.62264879330212,0.7647976515524184,False,0.9924030387844862,0.7763157894736842,0.7559743098203872,1.8866095152684967,11.013136585528718,3.1893528401489792,57.24125029513198,4.251194481970554,False,0.8947368421052632,13.558559195098452,46.49473497257664,Spiral,10,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_10,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,378,148,296.24464913741537,0.6525701518117933,0.7159643614170947,327.4312034644041,297.9064203926391,29.524783071765,0.4790465808797762,False,0.989204318272691,0.6578947368421053,0.7410750866614485,2.0175527729079543,10.80485251754153,2.1381641383088597,66.97878197951043,10.937169061701004,False,0.9605263157894736,23.38546266235025,43.41782350112407,Spiral,10,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_10,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,188,73,296.24464913741537,0.3263552141901377,0.3468466444086517,327.4312034644041,334.97497651687456,7.543773052470442,0.611624416204565,False,0.991203518592563,0.7105263157894737,0.7221791089865133,1.2994836957361604,10.996484069214084,2.7232752742407245,33.46184777703686,2.543914110254416,False,0.868421052631579,6.927778396247947,25.83115399740571,Spiral,10,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_10,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,378,148,296.24464913741537,0.3375028368229422,0.3458469907618576,327.4312034644041,333.7161566536225,6.284953189218356,0.6894659409559409,False,0.9900039984006398,0.6973684210526315,0.718875500180678,1.349780062967484,10.84554054103871,2.745221507265804,34.65904529865491,5.9480177743203875,False,0.9473684210526316,16.32862631966361,19.97569278352608,Spiral,10,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_10,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,243,131,295.79803656348935,0.6834290304386395,0.7274117679354386,327.4312034644041,296.727815517727,30.70338794667714,0.4270827509761732,False,0.9840063974410236,0.6904761904761905,0.7404955003851753,1.5110360930417006,10.626757273545405,2.1150348936915937,47.85272045075444,4.251194481970554,False,0.9126984126984128,8.99142466923688,36.64079353276081,Spiral,10,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_10,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,484,260,295.79803656348935,0.6752822086946711,0.7238052127104567,327.4312034644041,297.0313907515581,30.39981271284603,0.4975626289505406,False,0.9856057576969212,0.7301587301587301,0.7308204278023519,1.481196844533336,10.515428237887294,2.0505721355347677,47.33545296340779,10.937169061701004,False,0.9761904761904762,22.427454119557023,35.727840707865106,Spiral,10,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_10,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,243,131,295.79803656348935,0.3688046718682917,0.3698927245095571,327.4312034644041,334.31030755062034,6.879104086216216,0.5027847510726654,False,0.9828068772491004,0.7063492063492064,0.7229754799445336,1.080056125440222,10.61100150810882,2.1176319433114714,30.61011771688694,2.543914110254416,False,0.8492063492063492,5.387073780915532,22.221134589459226,Spiral,10,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_10,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,484,260,295.79803656348935,0.3648282761271805,0.3798416820387302,327.4312034644041,334.46133375189754,7.030130287493421,0.4242262984144805,False,0.982407037185126,0.6746031746031746,0.7101587795360969,1.0969297908224889,10.526348502325918,1.968736378679081,32.61331786897051,5.9480177743203875,False,0.9285714285714286,11.710078973334332,20.08801342172239,Spiral,10,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_10,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,336,227,295.2606788791407,0.7070915620140372,0.7150989441530099,327.4312034644041,296.2661130674227,31.16509039698144,0.4108140200506412,False,0.9744102359056376,0.7450199203187251,0.7325571465824124,1.0282720834511716,10.282468156532923,1.834463792053159,30.898641843669783,4.251194481970554,False,0.9402390438247012,7.798662350151168,23.90071805507099,Spiral,10,evaluation,0.1,1.0,2.0,1.0,1.25
