trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,stage,forcing_length_multiplier,forcing_lengthscale_m,base_forcing_intensity_K2_per_s,forcing_amplitude_multiplier,forcing_marginal_variance_K2
DiagonalScanPath_8,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.37265881839634896,0.3706643152456118,336.214847986714,344.52430285473963,8.309454868025625,2.989238177222627,False,0.9968012794882047,0.8947368421052632,0.5901844530349369,1.5190706769106055,8.931481458648925,9.464951818547735,25.941974528960504,1.0,False,0.8947368421052632,9.464951818547735,25.941974528960504,2.992480286125581,3.7619806125989785,1.5190706769106055,1.85912061648211,1.1650765462055588,1.2875990694722628,0.866652718219829,0.7560766204289611,6.62468886557155,8.309454868025625,6.624688865571635,amplitude,0.5,0.000125,3702.393201358145,4.0,6.051682914539091
DiagonalScanPath_8,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.3668364337883443,0.3690087715784549,336.214847986714,344.1617714313177,7.946923444603669,2.800988589001154,False,0.9964014394242303,0.881578947368421,0.5878509368246114,1.500424571894221,8.927972462089635,9.479294142260429,25.685274224056815,1.0,False,0.881578947368421,9.479294142260429,25.685274224056815,2.9370560550516243,3.731457119288981,1.500424571894221,1.8191205720110768,1.1588743411498965,1.2749746379213294,0.8673729439820365,0.7330129481584605,6.482363052714593,7.946923444603669,6.48236305271447,amplitude,0.5,0.000125,3702.393201358145,4.0,6.051682914539091
HorizontalScanPath_13,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,296.4959614680289,0.386202525359339,0.4041914860930528,319.1296936365724,307.08569391864063,12.043999717931797,2.4946863124252774,False,0.9984006397441023,0.9473684210526315,0.5812394820178544,1.2481187780146872,8.913742124665745,9.712715716732799,19.161423903287293,1.0,False,0.9473684210526315,9.712715716732799,19.161423903287293,2.107622242320878,2.7560228896731562,1.2481187780146872,1.5865841447405065,0.9958066793641712,1.067686229478563,0.7842913244758505,0.6319376273693057,10.907152267375924,12.043999717931797,10.754159675267418,amplitude,0.5,0.000125,3702.393201358145,4.0,6.051682914539091
HorizontalScanPath_13,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,296.4959614680289,0.37701636680861195,0.40184580907052786,319.1296936365724,307.02579078552833,12.103902851044097,2.4884103404607596,False,0.9976009596161536,0.9342105263157895,0.5793238044734685,1.237757525878229,8.91489377619278,9.650633782014225,18.074084626639145,1.0,False,0.9342105263157895,9.650633782014225,18.074084626639145,2.096476292877946,2.761523949445706,1.237757525878229,1.5533524120447115,0.9833633746169981,1.0376761729246635,0.7768690654018181,0.605111919681741,10.561774057306975,12.103902851044097,10.438752930878929,amplitude,0.5,0.000125,3702.393201358145,4.0,6.051682914539091
SpiralScanPath_13,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.4901280292387,0.2936943887284338,0.3066090985335198,335.7083806056465,336.1692657775306,0.46088517188411515,2.587967532467001,True,0.9976009596161536,0.9210526315789473,0.5785865600813306,1.1996667886891468,8.917181664766176,9.692149011241128,18.223320489124994,1.0,True,0.9210526315789473,9.692149011241128,18.223320489124994,2.055056001659527,2.5483424224056184,1.1996667886891468,1.465023187042844,0.9571432706783891,1.012178934920489,0.7659799604378562,0.6214543670515038,0.6651376024664901,0.46088517188411515,0.665137602466513,amplitude,0.5,0.000125,3702.393201358145,4.0,6.051682914539091
SpiralScanPath_13,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.4901280292387,0.28693587719675373,0.30398299459518685,335.7083806056465,335.76289782080505,0.05451721515856889,2.5221545797541696,True,0.9976009596161536,0.9210526315789473,0.5790745029498109,1.2367249059262855,8.915551648437043,9.522184118656215,18.190413540170542,1.0,True,0.9210526315789473,9.522184118656215,18.190413540170542,2.103116067586435,2.6466332059018063,1.2367249059262855,1.5172405077103093,0.9922160838090133,1.0798924697147532,0.7855573198666772,0.6546909350446426,0.5621243191826963,0.05451721515856889,0.5621243191826901,amplitude,0.5,0.000125,3702.393201358145,4.0,6.051682914539091
DiagonalScanPath_8,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.3742069052479473,0.3723247892564354,336.214847986714,344.538974324789,8.324126338075018,3.895871601850279,False,0.9972011195521792,0.9078947368421053,0.8115006987332161,1.6149352961653836,12.583682493374804,13.171666410561807,22.788125402999857,1.0,False,0.9078947368421053,13.171666410561807,22.788125402999857,2.8983689793400247,3.769239139495089,1.6149352961653836,1.8823374944580333,1.3222791204647193,1.3032622096754862,1.0639369007278787,0.7639714263804934,6.208587024621826,8.324126338075018,6.208587024621778,amplitude,0.5,0.000125,3702.393201358145,8.0,12.103365829078182
DiagonalScanPath_8,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.3682570087702398,0.37068759142418334,336.214847986714,344.1200373268224,7.905189340108393,3.743058963249314,True,0.9984006397441023,0.9473684210526315,0.8096116978351974,1.5932348317608889,12.576826778310542,13.08537805028518,20.882105788409284,1.0,True,0.9473684210526315,13.08537805028518,20.882105788409284,2.858292294988932,3.750277132779421,1.5932348317608889,1.839020182319831,1.3069479552890255,1.2873154688438686,1.0534803788949507,0.7392281196040057,5.501059735948541,7.905189340108393,5.501059735948541,amplitude,0.5,0.000125,3702.393201358145,8.0,12.103365829078182
HorizontalScanPath_13,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,296.4959614680289,0.38838858554133615,0.40655666182463335,319.1296936365724,307.08390802842916,12.045785608143262,3.503662777091494,False,0.9984006397441023,0.9473684210526315,0.8034359315409011,1.389603379819666,12.563197734366613,13.118393700253323,18.669088471037227,1.0,False,0.9473684210526315,13.118393700253323,18.669088471037227,2.12960263194659,2.743871100314738,1.389603379819666,1.605830181957476,1.174527682186573,1.0808273312935428,0.9837453849101868,0.6387418929644151,9.210696802284374,12.045785608143262,8.817178083151187,amplitude,0.5,0.000125,3702.393201358145,8.0,12.103365829078182
HorizontalScanPath_13,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,296.4959614680289,0.37888789782245513,0.4038447142961022,319.1296936365724,307.0232249330394,12.10646870353304,3.4991971559300152,False,0.9984006397441023,0.9473684210526315,0.802026331952737,1.375671562492955,12.561713257177084,13.074251880862768,18.69134440354918,1.0,False,0.9473684210526315,13.074251880862768,18.69134440354918,2.1332300886381037,2.747328745615632,1.375671562492955,1.5713484408940814,1.163112989092514,1.0499425971357372,0.9774420198066411,0.6114776945017794,9.275436745760748,12.10646870353304,8.88955836374757,amplitude,0.5,0.000125,3702.393201358145,8.0,12.103365829078182
SpiralScanPath_13,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.4901280292387,0.2971938295971752,0.3108921142533023,335.7083806056465,336.3108776803149,0.6024970746684062,3.5788132957790295,True,0.9984006397441023,0.9473684210526315,0.8006889777557199,1.3584307913665128,12.553414228830867,13.333612036190976,16.327895813040367,1.0,True,0.9473684210526315,13.333612036190976,16.327895813040367,2.066752610360342,2.541355632112396,1.3584307913665128,1.525358340593594,1.1417968304485295,1.051482131907633,0.9772439502134969,0.6412675964538413,0.8975005393643123,0.6024970746684062,0.8975005393642976,amplitude,0.5,0.000125,3702.393201358145,8.0,12.103365829078182
SpiralScanPath_13,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.4901280292387,0.28892943759319084,0.30607530744001693,335.7083806056465,335.79195595845596,0.08357535280947559,3.523589679487201,True,0.9988004798080767,0.9605263157894737,0.7988750015252719,1.3270733142467988,12.555003700621103,13.08578170500454,15.767007431756099,1.0,True,0.9605263157894737,13.08578170500454,15.767007431756099,2.0330204396408895,2.637475793718461,1.3270733142467988,1.5515142653496967,1.1228279505765038,1.1041146911346538,0.9666074465645061,0.6670204699882456,0.8051155161927046,0.08357535280947559,0.8051155161926353,amplitude,0.5,0.000125,3702.393201358145,8.0,12.103365829078182
DiagonalScanPath_8,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.37557259729679726,0.37376510705131083,336.214847986714,344.57705117230114,8.362203185587134,5.236319919225348,True,0.9988004798080767,0.9605263157894737,1.1268609865259647,1.8086037113605629,17.75917795728568,18.288087552706802,22.430051071475066,1.0,True,0.9605263157894737,18.288087552706802,22.430051071475066,2.891546159568232,3.786809149479163,1.8086037113605629,1.904075007451579,1.5601330569211245,1.318111169561129,1.3476951006611297,0.7714420142253406,5.303109847947914,8.362203185587134,5.303109847947919,amplitude,0.5,0.000125,3702.393201358145,16.0,24.206731658156365
DiagonalScanPath_8,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.37090660040092693,0.3735832080918094,336.214847986714,344.12496808879854,7.910120102084534,5.115249071997301,True,0.9988004798080767,0.9605263157894737,1.1270706293728374,1.8041499716120442,17.758651112002394,18.613373693918255,22.69965861843743,1.0,True,0.9605263157894737,18.613373693918255,22.69965861843743,2.924494874173446,3.7789864514219422,1.8041499716120442,1.8743337270138243,1.5531209434663937,1.3105825754211213,1.3301227520171024,0.7509882713188788,5.723937031502526,7.910120102084534,5.723937031502569,amplitude,0.5,0.000125,3702.393201358145,16.0,24.206731658156365
HorizontalScanPath_13,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,296.4959614680289,0.39336497231462075,0.41252093604760326,319.1296936365724,307.08570277181013,12.043990864762293,4.937545522075741,False,0.9988004798080767,0.9605263157894737,1.1194226216187815,1.6100461039788314,17.709192529124945,18.323754141225358,20.916663662363483,1.0,False,0.9605263157894737,18.323754141225358,20.916663662363483,2.1906444129828078,2.7300550716607335,1.6100461039788314,1.6388381506820644,1.4308026705838552,1.1017695107522023,1.2723985734828487,0.6493616319642452,9.541247317001648,12.043990864762293,5.648956445253366,amplitude,0.5,0.000125,3702.393201358145,16.0,24.206731658156365
HorizontalScanPath_13,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,296.4959614680289,0.38305267292059736,0.40876020086665243,319.1296936365724,307.02419844646477,12.10549519010766,4.934376615504903,False,0.9992003198720512,0.9736842105263158,1.11767853781749,1.5902317160255228,17.715697137299866,18.247568797283837,21.15008415163424,1.0,False,0.9736842105263158,18.247568797283837,21.15008415163424,2.2122975624960537,2.7340780011081076,1.5902317160255228,1.6045896715212213,1.40524551062676,1.0709231903431011,1.2676877997556788,0.6221207507946569,9.540747429964114,12.10549519010766,5.940550820864068,amplitude,0.5,0.000125,3702.393201358145,16.0,24.206731658156365
SpiralScanPath_13,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.4901280292387,0.30552329412115753,0.32146662609754134,335.7083806056465,336.4243478421122,0.7159672364657013,4.99553983749071,True,0.9988004798080767,0.9605263157894737,1.1179507991561972,1.5895367809780958,17.72241051392993,18.49159478517557,20.465100691661075,1.0,True,0.9605263157894737,18.49159478517557,20.465100691661075,2.1523137275867588,2.5766813594813547,1.5895367809780958,1.622970362855898,1.4013901487544487,1.1120049287913498,1.266057250390353,0.6716817005258496,1.1677226339832107,0.7159672364657013,1.1674603481676384,amplitude,0.5,0.000125,3702.393201358145,16.0,24.206731658156365
SpiralScanPath_13,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.4901280292387,0.29402706938824597,0.3124025276692653,335.7083806056465,335.7971942940372,0.08881368839070092,4.951930921317827,True,1.0,1.0,1.1153642759132936,1.575924830155319,17.723003184547387,18.549888863551384,18.549888863551384,1.0,True,1.0,18.549888863551384,18.549888863551384,2.083517225864291,2.6487624140326034,1.575924830155319,1.6051153770014723,1.4108169147616207,1.1378054228774694,1.2715222450597996,0.683989198737944,1.0932594215195546,0.08881368839070092,1.093259421519511,amplitude,0.5,0.000125,3702.393201358145,16.0,24.206731658156365
DiagonalScanPath_8,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.3848442056402785,0.38416459033128,336.214847986714,344.5815274113753,8.3666794246613,7.191757176663515,True,0.9996001599360256,0.9868421052631579,1.5763444125442183,2.152532045649555,25.067018237576907,25.937517330868655,25.988247616671735,1.0,True,0.9868421052631579,25.937517330868655,25.988247616671735,3.034597294916492,3.8277626085863576,2.152532045649555,1.9778485623186608,1.9405426898190776,1.367290272181402,1.7415867136073178,0.7961381849575272,4.941316520500373,8.3666794246613,4.941316520500349,amplitude,0.5,0.000125,3702.393201358145,32.0,48.41346331631273
DiagonalScanPath_8,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.37816211286561674,0.3816053688445254,336.214847986714,344.1373666552994,7.922518668585383,7.100452184121339,True,0.9992003198720512,0.9736842105263158,1.5755470163506,2.1782348810637937,25.075071771358907,25.691337575252465,26.28078955500278,1.0,True,0.9736842105263158,25.691337575252465,26.28078955500278,3.0358276672845426,3.8404513576090027,2.1782348810637937,1.9323926844508927,1.9579507613291836,1.348617326512504,1.7666697270485436,0.7701494095285288,5.002858719688404,7.922518668585383,5.002858719688293,amplitude,0.5,0.000125,3702.393201358145,32.0,48.41346331631273
HorizontalScanPath_13,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,296.4959614680289,0.39825663318794985,0.4185106261886878,319.1296936365724,307.0831032083487,12.046590428223737,6.970384865790963,True,1.0,1.0,1.568026623532829,1.960610495735417,25.004801434929593,25.662502798029692,25.662502798029692,1.0,True,1.0,25.662502798029692,25.662502798029692,2.463074606379559,2.7322412944208256,1.960610495735417,1.6685019641797225,1.8392906135596416,1.1199941720637465,1.7052684644080003,0.6585645791800693,8.253953283983225,12.046590428223737,0.6100941638940736,amplitude,0.5,0.000125,3702.393201358145,32.0,48.41346331631273
HorizontalScanPath_13,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,296.4959614680289,0.38872047458206954,0.41559918316404854,319.1296936365724,307.0224141820326,12.107279454539821,6.968143631673923,True,1.0,1.0,1.567317991360815,1.9547554775661906,25.004020817561674,25.639077697519127,25.639077697519127,1.0,True,1.0,25.639077697519127,25.639077697519127,2.46784169778229,2.7325129954726606,1.9547554775661906,1.639410186453942,1.833919035828009,1.0922850215896442,1.702127975765073,0.6328975506246381,8.308399643983085,12.107279454539821,0.6127388494600821,amplitude,0.5,0.000125,3702.393201358145,32.0,48.41346331631273
SpiralScanPath_13,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.4901280292387,0.31290924449398616,0.3309513401650501,335.7083806056465,336.4261108123752,0.7177302067287314,7.013406748091168,True,1.0,1.0,1.566475364157469,2.0061360836064046,25.032448564007968,25.901598379731755,25.901598379731755,1.0,True,1.0,25.901598379731755,25.901598379731755,2.400299799810969,2.593762283836985,2.0061360836064046,1.6756456056324127,1.8274796901605346,1.143118134414758,1.6946121447434865,0.6873316051727574,1.5054256024612211,0.7177302067287314,1.5042678677229016,amplitude,0.5,0.000125,3702.393201358145,32.0,48.41346331631273
SpiralScanPath_13,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.4901280292387,0.3000179518853985,0.32000445887619555,335.7083806056465,335.7903729467503,0.08199234110384168,6.980665697650492,True,1.0,1.0,1.5665275314199527,2.0052189671518152,25.016095657384607,26.32126671890503,26.32126671890503,1.0,True,1.0,26.32126671890503,26.32126671890503,2.438492306528556,2.6683676439609836,2.0052189671518152,1.6497859994239465,1.8369819401013086,1.1648397389758818,1.7179175061023995,0.6975239983438827,1.7022540906183785,0.08199234110384168,1.6472468962218398,amplitude,0.5,0.000125,3702.393201358145,32.0,48.41346331631273
